20-Mar-08,2413,1307,439,4354
19-Mar-08,1126,103,63,3281
24-Oct-07,0,13,11,7
04-Nov-07,7,6,6,7
28-Dec-07,1119,718,216,1019
26-Feb-08,87,389,28,644
28-Feb-08,74,765,9,571
27-May-08,2932,5338,4303,2618
18-Jan-08,1199,175,148,1594
18-Apr-08,1317,301,545,985
02-Feb-08,82,204,10,718
31-Mar-08,448,155,162,304
17-Mar-08,745,109,18,1432
23-Feb-08,21,1565,418,896
