23-Jul-08,59,0,0,97
01-Aug-08,224,0,0,0
29-Jul-08,154,0,0,338
08-Jun-08,31,21,48,30
28-Nov-07,13,53,10,24
23-Jan-08,6,112,7,26
06-Apr-08,93,172,454,7
22-Oct-07,0,7,12,531
16-Apr-08,9,9,6,120
15-Nov-07,12,14,7,6
19-Jan-08,7,28,8,220
06-Jan-08,7,5,6,6
04-Apr-08,10,7,9,7
15-Mar-08,15,8,6,14
06-Dec-07,6,6,72,14
02-Dec-09,1,0,0,0
10-Feb-08,6,7,13,8
04-Mar-08,6,101,11,13
02-Dec-07,7,6,6,10
29-Dec-07,7,30,6,8
18-Mar-08,9,10,14,19
13-Nov-07,6,10,8,6
18-Dec-07,6,349,59,6
24-Nov-07,7,28,17,6
16-Jan-08,28,15,159,532
22-Apr-08,8,10,15,27
15-Jun-08,91,35,41,50
27-Dec-07,11,66,6,487
05-Jan-08,27,62,7,6
16-Dec-07,9,1529,12,10
16-May-08,28,89,86,34
27-Jun-08,134,91,146,46
11-Apr-08,12,7,17,10
24-Mar-08,47,31,6,26
12-Jan-08,222,5,6,155
26-Mar-08,121,12,15,12
14-Apr-08,53,8,12,20
16-Jul-08,323,6,6,33
03-May-08,35,86,31,19
25-Dec-07,73,26,10,29
20-Jul-08,66,149,106,94
11-Jul-08,89,7,62,105
03-Dec-07,6,17,32,7
21-Jun-08,89,67,60,87
14-Feb-08,204,10,20,6
25-Apr-08,7,33,95,577
13-Jun-08,116,37,119,60
30-Oct-07,6,7,6,9
31-Oct-07,9,6,7,7
02-Aug-08,71,0,0,0
13-May-08,23,24,91,41
31-Dec-07,6,8,8,7
21-Dec-07,231,179,55,6
26-Jun-08,100,318,64,66
29-Apr-08,39,48,11,263
10-Mar-08,317,21,273,6
04-Feb-08,7,7,14,9
03-Jun-08,74,94,88,114
07-Feb-08,7,7,50,146
08-Jan-08,7,0,6,1311
12-Feb-08,16,105,553,8
17-Dec-07,6,99,7,9
28-May-08,88,88,43,50
21-Mar-08,10,11,7,11
21-May-08,88,30,47,62
28-Mar-08,10,13,6,7
03-Jul-08,36,81,274,63
09-Mar-08,14,414,398,6
14-Jan-08,23,0,8,16
01-Mar-08,7,89,6,7
17-Nov-07,6,58,7,6
16-Mar-08,29,6,18,44
19-Jun-08,74,61,68,100
11-Jun-08,69,69,63,64
11-Jan-08,6,5,8,6
09-Apr-08,19,9,7,8
23-Oct-07,0,6,6,6
08-Jul-08,64,180,168,28
25-May-08,116,71,57,40
29-Jan-08,7,8,15,80
22-Nov-07,6,6,16,8
20-Mar-08,353,71,8,331
19-Mar-08,352,9,13,40
24-Oct-07,0,6,8,7
04-Nov-07,6,6,6,7
28-Dec-07,483,839,39,39
26-Feb-08,7,6,8,10
28-Feb-08,6,7,7,8
27-May-08,74,18,94,82
18-Jan-08,11,36,13,78
18-Apr-08,6,59,176,17
02-Feb-08,8,7,6,6
31-Mar-08,11,7,8,7
17-Mar-08,15,10,7,85
23-Feb-08,6,47,6,30
