X,Y,LATITUDE,LONGITUDE,"Type",ATTR_1,ATTR_10,ATTR_11,ATTR_12,ATTR_13,ATTR_14,ATTR_15,ATTR_16,ATTR_17,ATTR_18,ATTR_19,ATTR_2,ATTR_20,ATTR_21,ATTR_3,ATTR_4,ATTR_5,ATTR_6,ATTR_7,ATTR_8,ATTR_9,Datum:,ZoneOffset:
385564.572,7834382.156,70.588242° N,150.086227° W,,T,1e25,-20.600000,SM,0.0238,5.5001,13.5414,2.957814,29,,,,,,8,19,2008,14,51,56,1e25,,
385608.367,7834373.967,70.588188° N,150.085037° W,,T,1e25,-20.600000,SM,0.0276,5.5277,13.5690,3.008490,33,,,,,,8,19,2008,14,52,29,1e25,,
385643.459,7834384.110,70.588295° N,150.084106° W,,T,1e25,-20.600000,SM,0.0226,5.5503,13.5916,2.807037,29,,,,,,8,19,2008,14,52,58,1e25,,
385647.459,7834384.758,70.588303° N,150.084000° W,,T,1e25,-20.600000,SM,0.0025,5.5528,13.5941,3.009784,3,,,,,,8,19,2008,14,53,1,1e25,,
385661.157,7834386.619,70.588325° N,150.083633° W,,T,1e25,-20.600000,SM,0.0086,5.5613,13.6027,3.080398,10,,,,,,8,19,2008,14,53,11,1e25,,
385700.689,7834383.758,70.588318° N,150.082565° W,,T,1e25,-20.600000,SM,0.0245,5.5859,13.6272,3.045478,29,,,,,,8,19,2008,14,53,40,1e25,,
385709.822,7834384.998,70.588333° N,150.082321° W,,T,1e25,-20.600000,SM,0.0057,5.5916,13.6329,2.934035,7,,,,,,8,19,2008,14,53,47,1e25,,
385719.214,7834391.336,70.588394° N,150.082077° W,,T,1e25,-20.600000,SM,0.0070,5.5986,13.6400,2.806055,9,,,,,,8,19,2008,14,53,56,1e25,,
385752.563,7834400.717,70.588493° N,150.081192° W,,T,1e25,-20.600000,SM,0.0214,5.6200,13.6614,2.859389,27,,,,,,8,19,2008,14,54,23,1e25,,
385789.920,7834399.673,70.588501° N,150.080185° W,,T,1e25,-20.600000,SM,0.0231,5.6432,13.6845,3.084257,27,,,,,,8,19,2008,14,54,50,1e25,,
385802.315,7834398.192,70.588493° N,150.079849° W,,T,1e25,-20.600000,SM,0.0077,5.6509,13.6923,3.090654,9,,,,,,8,19,2008,14,54,59,1e25,,
385839.499,7834393.750,70.588470° N,150.078842° W,,T,1e25,-20.600000,SM,0.0232,5.6741,13.7154,3.209527,26,,,,,,8,19,2008,14,55,25,1e25,,
385879.811,7834395.113,70.588501° N,150.077759° W,,T,1e25,-20.600000,SM,0.0250,5.6990,13.7404,3.099304,29,,,,,,8,19,2008,14,55,54,1e25,,
385894.204,7834399.504,70.588547° N,150.077377° W,,T,1e25,-20.600000,SM,0.0093,5.7084,13.7497,3.048471,11,,,,,,8,19,2008,14,56,5,1e25,,
385897.076,7834400.210,70.588554° N,150.077301° W,,T,1e25,-20.600000,SM,0.0018,5.7102,13.7515,3.295679,2,,,,,,8,19,2008,14,56,7,1e25,,
385902.379,7834404.200,70.588593° N,150.077164° W,,T,1e25,-20.600000,SM,0.0041,5.7143,13.7557,3.698034,4,,,,,,8,19,2008,14,56,11,1e25,,
385932.724,7834421.403,70.588760° N,150.076370° W,,T,1e25,-20.600000,SM,0.0216,5.7359,13.7773,2.990190,26,,,,,,8,19,2008,14,56,37,1e25,,
385971.033,7834427.981,70.588837° N,150.075348° W,,T,1e25,-20.600000,SM,0.0241,5.7600,13.8013,3.208020,27,,,,,,8,19,2008,14,57,4,1e25,,
385994.256,7834427.656,70.588844° N,150.074722° W,,T,1e25,-20.600000,SM,0.0144,5.7743,13.8157,3.234551,16,,,,,,8,19,2008,14,57,20,1e25,,
386036.056,7834413.613,70.588737° N,150.073578° W,,T,1e25,-20.600000,SM,0.0273,5.8016,13.8430,3.275553,30,,,,,,8,19,2008,14,57,50,1e25,,
386053.237,7834405.927,70.588676° N,150.073105° W,,T,1e25,-20.600000,SM,0.0117,5.8133,13.8546,3.226394,13,,,,,,8,19,2008,14,58,3,1e25,,
386063.893,7834403.684,70.588661° N,150.072815° W,,T,1e25,-20.600000,SM,0.0067,5.8200,13.8614,3.033264,8,,,,,,8,19,2008,14,58,11,1e25,,
386105.421,7834406.693,70.588707° N,150.071701° W,,T,1e25,-20.600000,SM,0.0258,5.8458,13.8871,3.199349,29,,,,,,8,19,2008,14,58,40,1e25,,
386147.078,7834412.252,70.588776° N,150.070587° W,,T,1e25,-20.600000,SM,0.0260,5.8718,13.9132,3.229300,29,,,,,,8,19,2008,14,59,9,1e25,,
386185.386,7834418.833,70.588852° N,150.069565° W,,T,1e25,-20.600000,SM,0.0241,5.8959,13.9372,3.208018,27,,,,,,8,19,2008,14,59,36,1e25,,
386197.996,7834421.612,70.588882° N,150.069229° W,,T,1e25,-20.600000,SM,0.0080,5.9039,13.9452,3.197231,9,,,,,,8,19,2008,14,59,45,1e25,,
386210.563,7834423.532,70.588905° N,150.068893° W,,T,1e25,-20.600000,SM,0.0079,5.9117,13.9531,3.147582,9,,,,,,8,19,2008,14,59,54,1e25,,
386229.350,7834425.138,70.588928° N,150.068390° W,,T,1e25,-20.600000,SM,0.0117,5.9234,13.9648,3.232043,13,,,,,,8,19,2008,15,0,7,1e25,,
386237.871,7834425.559,70.588936° N,150.068161° W,,T,1e25,-20.600000,SM,0.0053,5.9287,13.9700,3.168497,6,,,,,,8,19,2008,15,0,13,1e25,,
386277.395,7834433.784,70.589027° N,150.067108° W,,T,1e25,-20.600000,SM,0.0250,5.9537,13.9950,3.102172,29,,,,,,8,19,2008,15,0,42,1e25,,
386288.831,7834435.761,70.589050° N,150.066803° W,,T,1e25,-20.600000,SM,0.0072,5.9609,14.0022,3.232789,8,,,,,,8,19,2008,15,0,50,1e25,,
386296.225,7834436.240,70.589058° N,150.066605° W,,T,1e25,-20.600000,SM,0.0046,5.9654,14.0068,3.302027,5,,,,,,8,19,2008,15,0,55,1e25,,
386326.273,7834436.425,70.589073° N,150.065796° W,,T,1e25,-20.600000,SM,0.0186,5.9840,14.0254,3.188468,21,,,,,,8,19,2008,15,1,16,1e25,,
386363.980,7834431.113,70.589043° N,150.064774° W,,T,1e25,-20.600000,SM,0.0236,6.0076,14.0490,3.030433,28,,,,,,8,19,2008,15,1,44,1e25,,
386402.809,7834436.820,70.589111° N,150.063736° W,,T,1e25,-20.600000,SM,0.0243,6.0319,14.0733,3.239117,27,,,,,,8,19,2008,15,2,11,1e25,,
386422.290,7834440.948,70.589157° N,150.063217° W,,T,1e25,-20.600000,SM,0.0123,6.0442,14.0856,3.169629,14,,,,,,8,19,2008,15,2,25,1e25,,
386437.289,7834446.154,70.589210° N,150.062820° W,,T,1e25,-20.600000,SM,0.0098,6.0541,14.0954,3.216498,11,,,,,,8,19,2008,15,2,36,1e25,,
386475.089,7834431.469,70.589096° N,150.061783° W,,T,1e25,-20.600000,SM,0.0251,6.0792,14.1205,2.915182,31,,,,,,8,19,2008,15,3,7,1e25,,
386504.486,7834429.986,70.589096° N,150.060989° W,,T,1e25,-20.600000,SM,0.0182,6.0974,14.1387,2.981321,22,,,,,,8,19,2008,15,3,29,1e25,,
386543.050,7834441.680,70.589218° N,150.059967° W,,T,1e25,-20.600000,SM,0.0249,6.1223,14.1637,2.993505,30,,,,,,8,19,2008,15,3,59,1e25,,
386570.906,7834465.833,70.589447° N,150.059250° W,,T,1e25,-20.600000,SM,0.0228,6.1452,14.1865,3.287323,25,,,,,,8,19,2008,15,4,24,1e25,,
386581.733,7834466.990,70.589462° N,150.058960° W,,T,1e25,-20.600000,SM,0.0067,6.1519,14.1933,2.696132,9,,,,,,8,19,2008,15,4,33,1e25,,
386603.226,7834454.832,70.589363° N,150.058365° W,,T,1e25,-20.600000,SM,0.0153,6.1672,14.2085,2.896372,19,,,,,,8,19,2008,15,4,52,1e25,,
386609.100,7834447.721,70.589302° N,150.058197° W,,T,1e25,-20.600000,SM,0.0057,6.1729,14.2142,2.937404,7,,,,,,8,19,2008,15,4,59,1e25,,
386646.328,7834444.143,70.589287° N,150.057190° W,,T,1e25,-20.600000,SM,0.0231,6.1960,14.2374,2.873671,29,,,,,,8,19,2008,15,5,28,1e25,,
386688.508,7834448.833,70.589348° N,150.056061° W,,T,1e25,-20.600000,SM,0.0263,6.2223,14.2637,3.261074,29,,,,,,8,19,2008,15,5,57,1e25,,
386694.245,7834450.248,70.589363° N,150.055908° W,,T,1e25,-20.600000,SM,0.0037,6.2260,14.2673,3.292241,4,,,,,,8,19,2008,15,6,1,1e25,,
386731.815,7834453.468,70.589409° N,150.054901° W,,T,1e25,-20.600000,SM,0.0233,6.2493,14.2907,3.112012,27,,,,,,8,19,2008,15,6,28,1e25,,
386761.126,7834450.289,70.589394° N,150.054108° W,,T,1e25,-20.600000,SM,0.0182,6.2676,14.3089,3.128464,21,,,,,,8,19,2008,15,6,49,1e25,,
386804.393,7834454.076,70.589447° N,150.052948° W,,T,1e25,-20.600000,SM,0.0269,6.2944,14.3358,3.226079,30,,,,,,8,19,2008,15,7,19,1e25,,
386843.349,7834462.339,70.589538° N,150.051910° W,,T,1e25,-20.600000,SM,0.0247,6.3191,14.3604,3.286720,27,,,,,,8,19,2008,15,7,46,1e25,,
386866.558,7834473.107,70.589645° N,150.051300° W,,T,1e25,-20.600000,SM,0.0158,6.3349,14.3763,3.167949,18,,,,,,8,19,2008,15,8,4,1e25,,
386880.468,7834479.223,70.589706° N,150.050934° W,,T,1e25,-20.600000,SM,0.0094,6.3443,14.3857,3.078499,11,,,,,,8,19,2008,15,8,15,1e25,,
386923.254,7834484.738,70.589775° N,150.049789° W,,T,1e25,-20.600000,SM,0.0267,6.3710,14.4124,3.204430,30,,,,,,8,19,2008,15,8,45,1e25,,
386941.258,7834482.130,70.589760° N,150.049301° W,,T,1e25,-20.600000,SM,0.0113,6.3823,14.4237,3.118272,13,,,,,,8,19,2008,15,8,58,1e25,,
386985.622,7834473.939,70.589706° N,150.048096° W,,T,1e25,-20.600000,SM,0.0279,6.4102,14.4516,3.242888,31,,,,,,8,19,2008,15,9,29,1e25,,
387025.057,7834480.477,70.589783° N,150.047043° W,,T,1e25,-20.600000,SM,0.0247,6.4350,14.4763,3.181257,28,,,,,,8,19,2008,15,9,57,1e25,,
387060.577,7834488.064,70.589867° N,150.046097° W,,T,1e25,-20.600000,SM,0.0225,6.4575,14.4988,3.113098,26,,,,,,8,19,2008,15,10,23,1e25,,
387097.001,7834502.431,70.590012° N,150.045135° W,,T,1e25,-20.600000,SM,0.0242,6.4817,14.5230,3.008987,29,,,,,,8,19,2008,15,10,52,1e25,,
387132.052,7834500.673,70.590012° N,150.044189° W,,T,1e25,-20.600000,SM,0.0217,6.5034,14.5448,2.792966,28,,,,,,8,19,2008,15,11,20,1e25,,
387134.878,7834500.531,70.590012° N,150.044113° W,,T,1e25,-20.600000,SM,0.0018,6.5052,14.5465,3.152511,2,,,,,,8,19,2008,15,11,22,1e25,,
387140.053,7834501.976,70.590027° N,150.043976° W,,T,1e25,-20.600000,SM,0.0033,6.5085,14.5499,2.993284,4,,,,,,8,19,2008,15,11,26,1e25,,
387173.940,7834488.350,70.589920° N,150.043045° W,,T,1e25,-20.600000,SM,0.0226,6.5311,14.5725,2.906832,28,,,,,,8,19,2008,15,11,54,1e25,,
387181.727,7834485.394,70.589897° N,150.042831° W,,T,1e25,-20.600000,SM,0.0052,6.5363,14.5776,3.093664,6,,,,,,8,19,2008,15,12,0,1e25,,
387195.167,7834482.165,70.589874° N,150.042465° W,,T,1e25,-20.600000,SM,0.0086,6.5448,14.5862,3.080166,10,,,,,,8,19,2008,15,12,10,1e25,,
387232.479,7834480.295,70.589874° N,150.041458° W,,T,1e25,-20.600000,SM,0.0231,6.5679,14.6093,2.973130,28,,,,,,8,19,2008,15,12,38,1e25,,
387242.176,7834481.513,70.589889° N,150.041199° W,,T,1e25,-20.600000,SM,0.0060,6.5740,14.6153,3.111038,7,,,,,,8,19,2008,15,12,45,1e25,,
387253.611,7834483.505,70.589912° N,150.040893° W,,T,1e25,-20.600000,SM,0.0072,6.5812,14.6225,3.233233,8,,,,,,8,19,2008,15,12,53,1e25,,
387294.217,7834490.842,70.589996° N,150.039810° W,,T,1e25,-20.600000,SM,0.0255,6.6067,14.6481,3.170758,29,,,,,,8,19,2008,15,13,22,1e25,,
387339.655,7834492.825,70.590034° N,150.038589° W,,T,1e25,-20.600000,SM,0.0282,6.6349,14.6762,3.167064,32,,,,,,8,19,2008,15,13,54,1e25,,
387349.916,7834494.015,70.590050° N,150.038315° W,,T,1e25,-20.600000,SM,0.0064,6.6413,14.6826,3.288551,7,,,,,,8,19,2008,15,14,1,1e25,,
387390.011,7834491.156,70.590042° N,150.037231° W,,T,1e25,-20.600000,SM,0.0249,6.6661,14.7075,3.088691,29,,,,,,8,19,2008,15,14,30,1e25,,
387427.523,7834504.613,70.590179° N,150.036240° W,,T,1e25,-20.600000,SM,0.0247,6.6908,14.7322,3.171922,28,,,,,,8,19,2008,15,14,58,1e25,,
387463.637,7834524.112,70.590370° N,150.035294° W,,T,1e25,-20.600000,SM,0.0254,6.7162,14.7576,3.049088,30,,,,,,8,19,2008,15,15,28,1e25,,
387502.857,7834526.411,70.590408° N,150.034241° W,,T,1e25,-20.600000,SM,0.0243,6.7405,14.7819,3.126569,28,,,,,,8,19,2008,15,15,56,1e25,,
387509.557,7834524.372,70.590393° N,150.034058° W,,T,1e25,-20.600000,SM,0.0043,6.7449,14.7862,3.121397,5,,,,,,8,19,2008,15,16,1,1e25,,
387515.124,7834522.390,70.590378° N,150.033905° W,,T,1e25,-20.600000,SM,0.0037,6.7485,14.7899,3.292087,4,,,,,,8,19,2008,15,16,5,1e25,,
387524.693,7834521.060,70.590370° N,150.033646° W,,T,1e25,-20.600000,SM,0.0060,6.7545,14.7959,3.075340,7,,,,,,8,19,2008,15,16,12,1e25,,
387534.827,7834519.701,70.590363° N,150.033371° W,,T,1e25,-20.600000,SM,0.0063,6.7608,14.8022,3.254820,7,,,,,,8,19,2008,15,16,19,1e25,,
387575.147,7834510.019,70.590294° N,150.032272° W,,T,1e25,-20.600000,SM,0.0257,6.7865,14.8279,3.186312,29,,,,,,8,19,2008,15,16,48,1e25,,
387590.933,7834508.380,70.590286° N,150.031845° W,,T,1e25,-20.600000,SM,0.0098,6.7963,14.8377,3.215044,11,,,,,,8,19,2008,15,16,59,1e25,,
387606.154,7834506.767,70.590279° N,150.031433° W,,T,1e25,-20.600000,SM,0.0095,6.8058,14.8472,3.100582,11,,,,,,8,19,2008,15,17,10,1e25,,
387643.635,7834508.303,70.590309° N,150.030426° W,,T,1e25,-20.600000,SM,0.0232,6.8290,14.8704,3.095967,27,,,,,,8,19,2008,15,17,37,1e25,,
387656.680,7834508.504,70.590317° N,150.030075° W,,T,1e25,-20.600000,SM,0.0081,6.8371,14.8785,3.230174,9,,,,,,8,19,2008,15,17,46,1e25,,
387677.118,7834509.186,70.590332° N,150.029526° W,,T,1e25,-20.600000,SM,0.0127,6.8498,14.8911,3.037838,15,,,,,,8,19,2008,15,18,1,1e25,,
387690.926,7834524.682,70.590477° N,150.029175° W,,T,1e25,-20.600000,SM,0.0129,6.8626,14.9040,1.595542,29,,,,,,8,19,2008,15,18,30,1e25,,
387692.481,7834533.123,70.590553° N,150.029144° W,,T,1e25,-20.600000,SM,0.0053,6.8679,14.9093,0.797471,24,,,,,,8,19,2008,15,18,54,1e25,,
387682.376,7834546.415,70.590668° N,150.029434° W,,T,1e25,-20.600000,SM,0.0103,6.8783,14.9196,1.283489,29,,,,,,8,19,2008,15,19,23,1e25,,
387681.330,7834548.171,70.590683° N,150.029465° W,,T,1e25,-20.600000,SM,0.0013,6.8795,14.9209,2.278060,2,,,,,,8,19,2008,15,19,25,1e25,,
387669.007,7834562.415,70.590805° N,150.029816° W,,T,1e25,-20.600000,SM,0.0117,6.8912,14.9326,2.332672,18,,,,,,8,19,2008,15,19,43,1e25,,
387660.173,7834567.116,70.590843° N,150.030060° W,,T,1e25,-20.600000,SM,0.0062,6.8974,14.9387,2.477825,9,,,,,,8,19,2008,15,19,52,1e25,,
387649.601,7834571.051,70.590874° N,150.030350° W,,T,1e25,-20.600000,SM,0.0070,6.9044,14.9457,2.513790,10,,,,,,8,19,2008,15,20,2,1e25,,
387641.731,7834572.296,70.590881° N,150.030563° W,,T,1e25,-20.600000,SM,0.0049,6.9093,14.9507,2.536423,7,,,,,,8,19,2008,15,20,9,1e25,,
387633.293,7834573.569,70.590889° N,150.030792° W,,T,1e25,-20.600000,SM,0.0053,6.9146,14.9559,2.716579,7,,,,,,8,19,2008,15,20,16,1e25,,
387591.828,7834560.307,70.590752° N,150.031891° W,,T,1e25,-20.600000,SM,0.0269,6.9415,14.9829,3.031831,32,,,,,,8,19,2008,15,20,48,1e25,,
387571.557,7834528.940,70.590462° N,150.032394° W,,T,1e25,-20.600000,SM,0.0231,6.9647,15.0060,3.202586,26,,,,,,8,19,2008,15,21,14,1e25,,
387563.965,7834479.050,70.590012° N,150.032532° W,,T,1e25,-20.600000,SM,0.0313,6.9959,15.0373,3.215197,35,,,,,,8,19,2008,15,21,49,1e25,,
387572.511,7834423.234,70.589516° N,150.032227° W,,T,1e25,-20.600000,SM,0.0350,7.0309,15.0723,3.497653,36,,,,,,8,19,2008,15,22,25,1e25,,
387571.235,7834363.659,70.588982° N,150.032181° W,,T,1e25,-20.600000,SM,0.0369,7.0678,15.1092,3.496886,38,,,,,,8,19,2008,15,23,3,1e25,,
