X,Y,LATITUDE,LONGITUDE,LABEL,ATTR_1,ATTR_10,ATTR_11,ATTR_12,ATTR_13,ATTR_14,ATTR_15,ATTR_2,ATTR_3,ATTR_4,ATTR_5,ATTR_6,ATTR_7,ATTR_8,ATTR_9
840144.681,7854041.178,"70° 33' 33.80"" N","149° 48' 44.64"" W",,7,SM,0.0173,5.6952,5.6952,6.241072,10,24,2008,6,23,38,2.060059,1.00E+25,1.00E+25
840119.945,7854054.917,"70° 33' 34.36"" N","149° 48' 46.81"" W",,7,SM,0.0175,5.7127,5.7127,6.298759,10,24,2008,6,23,48,2.060059,1.00E+25,1.00E+25
840094.626,7854068.378,"70° 33' 34.91"" N","149° 48' 49.03"" W",,7,SM,0.0177,5.7304,5.7304,6.38354,10,24,2008,6,23,58,2.540649,1.00E+25,1.00E+25
840068.6,7854081.543,"70° 33' 35.46"" N","149° 48' 51.33"" W",,7,SM,0.018,5.7484,5.7484,6.492856,10,24,2008,6,24,8,2.060059,1.00E+25,1.00E+25
840041.671,7854093.63,"70° 33' 35.97"" N","149° 48' 53.73"" W",,7,SM,0.0183,5.7667,5.7667,6.570373,10,24,2008,6,24,18,2.060059,1.00E+25,1.00E+25
840017.431,7854107.822,"70° 33' 36.54"" N","149° 48' 55.84"" W",,7,SM,0.0174,5.784,5.784,6.252799,10,24,2008,6,24,28,3.982666,1.00E+25,1.00E+25
839994.846,7854124.336,"70° 33' 37.18"" N","149° 48' 57.76"" W",,7,SM,0.0173,5.8013,5.8013,6.229235,10,24,2008,6,24,38,3.501953,1.00E+25,1.00E+25
839976.827,7854143.807,"70° 33' 37.89"" N","149° 48' 59.20"" W",,7,SM,0.0164,5.8178,5.8178,5.907157,10,24,2008,6,24,48,4.463257,1.00E+25,1.00E+25
839960.183,7854165.37,"70° 33' 38.66"" N","149° 49' 00.48"" W",,7,SM,0.0168,5.8346,5.8346,6.06579,10,24,2008,6,24,58,7.827881,1.00E+25,1.00E+25
839947.274,7854189.575,"70° 33' 39.49"" N","149° 49' 01.36"" W",,7,SM,0.017,5.8516,5.8516,6.108878,10,24,2008,6,25,8,7.347168,1.00E+25,1.00E+25
839937.056,7854215.884,"70° 33' 40.38"" N","149° 49' 01.96"" W",,7,SM,0.0175,5.869,5.869,6.285684,10,24,2008,6,25,18,8.789185,1.00E+25,1.00E+25
839928.657,7854243.411,"70° 33' 41.30"" N","149° 49' 02.36"" W",,7,SM,0.0178,5.8868,5.8868,6.409772,10,24,2008,6,25,28,7.827881,1.00E+25,1.00E+25
839921.523,7854271.697,"70° 33' 42.23"" N","149° 49' 02.63"" W",,7,SM,0.018,5.9049,5.9049,6.496869,10,24,2008,6,25,38,4.943848,1.00E+25,1.00E+25
839915.196,7854300.858,"70° 33' 43.19"" N","149° 49' 02.81"" W",,7,SM,0.0185,5.9233,5.9233,6.645862,10,24,2008,6,25,48,1.098633,1.00E+25,1.00E+25
839911.219,7854331.884,"70° 33' 44.20"" N","149° 49' 02.74"" W",,7,SM,0.0194,5.9427,5.9427,6.966578,10,24,2008,6,25,58,-0.343384,1.00E+25,1.00E+25
839908.632,7854366.134,"70° 33' 45.30"" N","149° 49' 02.48"" W",,7,SM,0.0212,5.9639,5.9639,7.649882,10,24,2008,6,26,8,-1.785278,1.00E+25,1.00E+25
839904.845,7854393.047,"70° 33' 46.18"" N","149° 49' 02.45"" W",,7,SM,0.0168,5.9808,5.9808,6.052971,10,24,2008,6,26,18,-1.304688,1.00E+25,1.00E+25
839899.419,7854418.768,"70° 33' 47.03"" N","149° 49' 02.60"" W",,7,SM,0.0163,5.997,5.997,5.854667,10,24,2008,6,26,28,0.137451,1.00E+25,1.00E+25
839888.974,7854442.03,"70° 33' 47.82"" N","149° 49' 03.26"" W",,7,SM,0.0158,6.0128,6.0128,5.6787,10,24,2008,6,26,38,1.579346,1.00E+25,1.00E+25
839878.958,7854467.429,"70° 33' 48.68"" N","149° 49' 03.85"" W",,7,SM,0.0169,6.0297,6.0297,6.080407,10,24,2008,6,26,48,3.501953,1.00E+25,1.00E+25
839868.937,7854492.45,"70° 33' 49.52"" N","149° 49' 04.44"" W",,7,SM,0.0167,6.0464,6.0464,6.002718,10,24,2008,6,26,58,4.463257,1.00E+25,1.00E+25
839859.816,7854518.549,"70° 33' 50.40"" N","149° 49' 04.93"" W",,7,SM,0.0171,6.0635,6.0635,6.157373,10,24,2008,6,27,8,2.540649,1.00E+25,1.00E+25
839854.609,7854544.492,"70° 33' 51.25"" N","149° 49' 05.05"" W",,7,SM,0.0164,6.0798,6.0798,5.893216,10,24,2008,6,27,18,2.540649,1.00E+25,1.00E+25
839853.124,7854572.32,"70° 33' 52.14"" N","149° 49' 04.79"" W",,7,SM,0.0172,6.0971,6.0971,6.206694,10,24,2008,6,27,28,2.060059,1.00E+25,1.00E+25
839854.217,7854600.541,"70° 33' 53.04"" N","149° 49' 04.27"" W",,7,SM,0.0175,6.1145,6.1145,6.289831,10,24,2008,6,27,38,0.137451,1.00E+25,1.00E+25
839856.418,7854629.685,"70° 33' 53.96"" N","149° 49' 03.64"" W",,7,SM,0.0181,6.1326,6.1326,6.509122,10,24,2008,6,27,48,-0.824097,1.00E+25,1.00E+25
839858.034,7854658.174,"70° 33' 54.86"" N","149° 49' 03.07"" W",,7,SM,0.0177,6.1503,6.1503,6.354976,10,24,2008,6,27,58,-2.265991,1.00E+25,1.00E+25
839860.842,7854687.034,"70° 33' 55.76"" N","149° 49' 02.38"" W",,7,SM,0.0179,6.1682,6.1682,6.457716,10,24,2008,6,28,8,-2.265991,1.00E+25,1.00E+25
839864.691,7854715.675,"70° 33' 56.66"" N","149° 49' 01.59"" W",,7,SM,0.0179,6.1861,6.1861,6.435817,10,24,2008,6,28,18,-2.746704,1.00E+25,1.00E+25
839871.929,7854744.269,"70° 33' 57.53"" N","149° 49' 00.48"" W",,7,SM,0.0182,6.2043,6.2043,6.568505,10,24,2008,6,28,28,-0.824097,1.00E+25,1.00E+25
839880.445,7854772.304,"70° 33' 58.38"" N","149° 48' 59.26"" W",,7,SM,0.0181,6.2225,6.2225,6.524678,10,24,2008,6,28,38,0.137451,1.00E+25,1.00E+25
839889.935,7854800.111,"70° 33' 59.22"" N","149° 48' 57.94"" W",,7,SM,0.0182,6.2406,6.2406,6.542865,10,24,2008,6,28,48,0.137451,1.00E+25,1.00E+25
839899.587,7854828.508,"70° 34' 00.08"" N","149° 48' 56.60"" W",,7,SM,0.0186,6.2592,6.2592,6.678646,10,24,2008,6,28,58,-0.343384,1.00E+25,1.00E+25
839907.764,7854856.68,"70° 34' 00.94"" N","149° 48' 55.41"" W",,7,SM,0.0181,6.2773,6.2773,6.53279,10,24,2008,6,29,8,-1.304688,1.00E+25,1.00E+25
839912.447,7854886.014,"70° 34' 01.85"" N","149° 48' 54.53"" W",,7,SM,0.0184,6.2957,6.2957,6.615255,10,24,2008,6,29,18,-1.304688,1.00E+25,1.00E+25
839916.228,7854914.645,"70° 34' 02.75"" N","149° 48' 53.75"" W",,7,SM,0.0179,6.3136,6.3136,6.431916,10,24,2008,6,29,28,-1.785278,1.00E+25,1.00E+25
839922.982,7854943.542,"70° 34' 03.63"" N","149° 48' 52.69"" W",,7,SM,0.0184,6.3319,6.3319,6.608429,10,24,2008,6,29,38,-1.785278,1.00E+25,1.00E+25
839932.719,7854971.764,"70° 34' 04.49"" N","149° 48' 51.34"" W",,7,SM,0.0185,6.3504,6.3504,6.648187,10,24,2008,6,29,48,1.098633,1.00E+25,1.00E+25
839946.254,7854998.117,"70° 34' 05.26"" N","149° 48' 49.66"" W",,7,SM,0.0183,6.3687,6.3687,6.596379,10,24,2008,6,29,58,1.579346,1.00E+25,1.00E+25
839962.948,7855023.07,"70° 34' 05.97"" N","149° 48' 47.70"" W",,7,SM,0.0186,6.3873,6.3873,6.684037,10,24,2008,6,30,8,2.060059,1.00E+25,1.00E+25
839980.821,7855047.261,"70° 34' 06.66"" N","149° 48' 45.64"" W",,7,SM,0.0186,6.4059,6.4059,6.696529,10,24,2008,6,30,18,2.540649,1.00E+25,1.00E+25
839998.389,7855071.406,"70° 34' 07.34"" N","149° 48' 43.60"" W",,7,SM,0.0185,6.4244,6.4244,6.647821,10,24,2008,6,30,28,2.540649,1.00E+25,1.00E+25
840015.842,7855095.909,"70° 34' 08.04"" N","149° 48' 41.57"" W",,7,SM,0.0186,6.443,6.443,6.697381,10,24,2008,6,30,38,2.540649,1.00E+25,1.00E+25
840033.595,7855120.459,"70° 34' 08.73"" N","149° 48' 39.52"" W",,7,SM,0.0187,6.4617,6.4617,6.745526,10,24,2008,6,30,48,2.540649,1.00E+25,1.00E+25
840052.498,7855146.126,"70° 34' 09.46"" N","149° 48' 37.33"" W",,7,SM,0.0197,6.4814,6.4814,7.096621,10,24,2008,6,30,58,3.501953,1.00E+25,1.00E+25
840071.379,7855170.284,"70° 34' 10.14"" N","149° 48' 35.17"" W",,7,SM,0.019,6.5004,6.5004,6.825946,10,24,2008,6,31,8,3.982666,1.00E+25,1.00E+25
840087.2,7855194.351,"70° 34' 10.83"" N","149° 48' 33.31"" W",,7,SM,0.0178,6.5182,6.5182,6.412768,10,24,2008,6,31,18,4.463257,1.00E+25,1.00E+25
840097.551,7855220.597,"70° 34' 11.61"" N","149° 48' 31.93"" W",,7,SM,0.0175,6.5356,6.5356,6.282222,10,24,2008,6,31,28,3.02124,1.00E+25,1.00E+25
840103.422,7855247.854,"70° 34' 12.45"" N","149° 48' 30.97"" W",,7,SM,0.0172,6.5529,6.5529,6.20912,10,24,2008,6,31,38,0.137451,1.00E+25,1.00E+25
840107.43,7855275.391,"70° 34' 13.31"" N","149° 48' 30.19"" W",,7,SM,0.0172,6.5701,6.5701,6.197359,10,24,2008,6,31,48,-2.265991,1.00E+25,1.00E+25
840109.784,7855302.676,"70° 34' 14.17"" N","149° 48' 29.56"" W",,7,SM,0.0169,6.587,6.587,6.099226,10,24,2008,6,31,58,-6.111206,1.00E+25,1.00E+25
840112.774,7855331.565,"70° 34' 15.08"" N","149° 48' 28.85"" W",,7,SM,0.018,6.605,6.605,6.467897,10,24,2008,6,32,8,-2.265991,1.00E+25,1.00E+25
840111.579,7855360.756,"70° 34' 16.01"" N","149° 48' 28.54"" W",,7,SM,0.0181,6.6231,6.6231,6.506771,10,24,2008,6,32,18,-0.343384,1.00E+25,1.00E+25
840107.763,7855388.229,"70° 34' 16.91"" N","149° 48' 28.51"" W",,7,SM,0.0172,6.6402,6.6402,6.1775,10,24,2008,6,32,28,-1.304688,1.00E+25,1.00E+25
840100.131,7855413.991,"70° 34' 17.76"" N","149° 48' 28.86"" W",,7,SM,0.0166,6.6569,6.6569,5.983777,10,24,2008,6,32,38,-0.343384,1.00E+25,1.00E+25
840088.566,7855438.021,"70° 34' 18.59"" N","149° 48' 29.62"" W",,7,SM,0.0165,6.6734,6.6734,5.939293,10,24,2008,6,32,48,0.618042,1.00E+25,1.00E+25
840074.059,7855461.227,"70° 34' 19.40"" N","149° 48' 30.67"" W",,7,SM,0.0169,6.6903,6.6903,6.094639,10,24,2008,6,32,58,0.137451,1.00E+25,1.00E+25
840056.827,7855482.134,"70° 34' 20.15"" N","149° 48' 32.01"" W",,7,SM,0.0168,6.7071,6.7071,6.032706,10,24,2008,6,33,8,0.137451,1.00E+25,1.00E+25
840037.811,7855502.016,"70° 34' 20.87"" N","149° 48' 33.54"" W",,7,SM,0.017,6.7241,6.7241,6.12581,10,24,2008,6,33,18,1.098633,1.00E+25,1.00E+25
840014.959,7855518.3,"70° 34' 21.50"" N","149° 48' 35.49"" W",,7,SM,0.0174,6.7414,6.7414,6.247414,10,24,2008,6,33,28,0.618042,1.00E+25,1.00E+25
839991.523,7855532.235,"70° 34' 22.06"" N","149° 48' 37.53"" W",,7,SM,0.0169,6.7583,6.7583,6.069843,10,24,2008,6,33,38,1.098633,1.00E+25,1.00E+25
839966.11,7855542.291,"70° 34' 22.50"" N","149° 48' 39.82"" W",,7,SM,0.0169,6.7752,6.7752,6.083573,10,24,2008,6,33,48,1.579346,1.00E+25,1.00E+25
839940.377,7855549.098,"70° 34' 22.85"" N","149° 48' 42.18"" W",,7,SM,0.0165,6.7916,6.7916,5.924334,10,24,2008,6,33,58,3.982666,1.00E+25,1.00E+25
839913.344,7855552.13,"70° 34' 23.07"" N","149° 48' 44.72"" W",,7,SM,0.0168,6.8085,6.8085,6.054834,10,24,2008,6,34,8,3.501953,1.00E+25,1.00E+25
839885.433,7855551.45,"70° 34' 23.19"" N","149° 48' 47.41"" W",,7,SM,0.0173,6.8257,6.8257,6.213558,10,24,2008,6,34,18,3.02124,1.00E+25,1.00E+25
839857.189,7855548.837,"70° 34' 23.24"" N","149° 48' 50.15"" W",,7,SM,0.0175,6.8433,6.8433,6.312345,10,24,2008,6,34,28,2.060059,1.00E+25,1.00E+25
839829.147,7855545.314,"70° 34' 23.27"" N","149° 48' 52.88"" W",,7,SM,0.0175,6.8607,6.8607,6.289704,10,24,2008,6,34,38,2.540649,1.00E+25,1.00E+25
839800.838,7855542.315,"70° 34' 23.31"" N","149° 48' 55.64"" W",,7,SM,0.0176,6.8783,6.8783,6.335529,10,24,2008,6,34,48,3.982666,1.00E+25,1.00E+25
839770.536,7855538.825,"70° 34' 23.34"" N","149° 48' 58.59"" W",,7,SM,0.0189,6.8972,6.8972,6.788452,10,24,2008,6,34,58,2.540649,1.00E+25,1.00E+25
839740.694,7855535.592,"70° 34' 23.39"" N","149° 49' 01.49"" W",,7,SM,0.0186,6.9157,6.9157,6.679889,10,24,2008,6,35,8,2.060059,1.00E+25,1.00E+25
839712.173,7855532.751,"70° 34' 23.43"" N","149° 49' 04.27"" W",,7,SM,0.0177,6.9335,6.9335,6.378861,10,24,2008,6,35,18,2.540649,1.00E+25,1.00E+25
839683.721,7855528.226,"70° 34' 23.43"" N","149° 49' 07.06"" W",,7,SM,0.0178,6.9513,6.9513,6.411731,10,24,2008,6,35,28,2.540649,1.00E+25,1.00E+25
839655.717,7855520.757,"70° 34' 23.33"" N","149° 49' 09.85"" W",,7,SM,0.0179,6.9692,6.9692,6.450219,10,24,2008,6,35,38,2.060059,1.00E+25,1.00E+25
839627.726,7855511.972,"70° 34' 23.18"" N","149° 49' 12.65"" W",,7,SM,0.0181,6.9873,6.9873,6.52923,10,24,2008,6,35,48,1.098633,1.00E+25,1.00E+25
839599.018,7855502.136,"70° 34' 23.01"" N","149° 49' 15.55"" W",,7,SM,0.0188,7.0061,7.0061,6.753893,10,24,2008,6,35,58,-0.343384,1.00E+25,1.00E+25
839570.183,7855491.906,"70° 34' 22.82"" N","149° 49' 18.46"" W",,7,SM,0.0189,7.025,7.025,6.809777,10,24,2008,6,36,8,-1.304688,1.00E+25,1.00E+25
839541.316,7855483.929,"70° 34' 22.71"" N","149° 49' 21.34"" W",,7,SM,0.0185,7.0435,7.0435,6.665189,10,24,2008,6,36,18,-1.304688,1.00E+25,1.00E+25
839511.994,7855478.521,"70° 34' 22.68"" N","149° 49' 24.22"" W",,7,SM,0.0184,7.0619,7.0619,6.635517,10,24,2008,6,36,28,-0.343384,1.00E+25,1.00E+25
839481.98,7855473.949,"70° 34' 22.68"" N","149° 49' 27.16"" W",,7,SM,0.0188,7.0807,7.0807,6.756377,10,24,2008,6,36,38,0.137451,1.00E+25,1.00E+25
839453.727,7855470.586,"70° 34' 22.71"" N","149° 49' 29.92"" W",,7,SM,0.0176,7.0983,7.0983,6.332325,10,24,2008,6,36,48,2.060059,1.00E+25,1.00E+25
839422.219,7855465.975,"70° 34' 22.71"" N","149° 49' 33.00"" W",,7,SM,0.0197,7.118,7.118,7.08742,10,24,2008,6,36,58,0.137451,1.00E+25,1.00E+25
839393.391,7855461.02,"70° 34' 22.70"" N","149° 49' 35.83"" W",,7,SM,0.0181,7.1361,7.1361,6.509369,10,24,2008,6,37,8,-0.343384,1.00E+25,1.00E+25
839363.453,7855455.143,"70° 34' 22.65"" N","149° 49' 38.78"" W",,7,SM,0.0189,7.1549,7.1549,6.790158,10,24,2008,6,37,18,-1.304688,1.00E+25,1.00E+25
839332.287,7855446.632,"70° 34' 22.53"" N","149° 49' 41.89"" W",,7,SM,0.02,7.1749,7.1749,7.190426,10,24,2008,6,37,28,1.579346,1.00E+25,1.00E+25
839302.559,7855440.598,"70° 34' 22.49"" N","149° 49' 44.83"" W",,7,SM,0.0188,7.1937,7.1937,6.750755,10,24,2008,6,37,38,3.02124,1.00E+25,1.00E+25
839275.697,7855436.321,"70° 34' 22.48"" N","149° 49' 47.46"" W",,7,SM,0.0168,7.2105,7.2105,6.725912,9,24,2008,6,37,47,4.463257,1.00E+25,1.00E+25
839243.812,7855433.349,"70° 34' 22.54"" N","149° 49' 50.56"" W",,7,SM,0.0198,7.2303,7.2303,6.479057,11,24,2008,6,37,58,4.943848,1.00E+25,1.00E+25
839215.676,7855429.631,"70° 34' 22.56"" N","149° 49' 53.30"" W",,7,SM,0.0175,7.2478,7.2478,6.31638,10,24,2008,6,38,8,5.424561,1.00E+25,1.00E+25
839187.197,7855425.674,"70° 34' 22.57"" N","149° 49' 56.09"" W",,7,SM,0.0178,7.2656,7.2656,6.398423,10,24,2008,6,38,18,4.943848,1.00E+25,1.00E+25
839157.782,7855422.138,"70° 34' 22.60"" N","149° 49' 58.96"" W",,7,SM,0.0183,7.2839,7.2839,6.594182,10,24,2008,6,38,28,3.501953,1.00E+25,1.00E+25
839128.991,7855417.757,"70° 34' 22.60"" N","149° 50' 01.78"" W",,7,SM,0.018,7.3019,7.3019,6.480613,10,24,2008,6,38,38,3.02124,1.00E+25,1.00E+25
839101.154,7855411.262,"70° 34' 22.53"" N","149° 50' 04.54"" W",,7,SM,0.0177,7.3196,7.3196,6.36221,10,24,2008,6,38,48,3.501953,1.00E+25,1.00E+25
839073.232,7855403.248,"70° 34' 22.41"" N","149° 50' 07.33"" W",,7,SM,0.018,7.3375,7.3375,6.465069,10,24,2008,6,38,58,3.982666,1.00E+25,1.00E+25
839045.043,7855395.758,"70° 34' 22.31"" N","149° 50' 10.14"" W",,7,SM,0.018,7.3556,7.3556,6.491428,10,24,2008,6,39,8,4.463257,1.00E+25,1.00E+25
839016.04,7855391.535,"70° 34' 22.31"" N","149° 50' 12.97"" W",,7,SM,0.0181,7.3737,7.3737,6.522137,10,24,2008,6,39,18,5.424561,1.00E+25,1.00E+25
838986.615,7855389.694,"70° 34' 22.40"" N","149° 50' 15.82"" W",,7,SM,0.0182,7.3919,7.3919,6.561508,10,24,2008,6,39,28,6.385864,1.00E+25,1.00E+25
838954.991,7855387.897,"70° 34' 22.49"" N","149° 50' 18.87"" W",,7,SM,0.0196,7.4115,7.4115,7.049655,10,24,2008,6,39,38,3.501953,1.00E+25,1.00E+25
838923.941,7855390.141,"70° 34' 22.71"" N","149° 50' 21.81"" W",,7,SM,0.0192,7.4307,7.4307,6.928311,10,24,2008,6,39,48,3.02124,1.00E+25,1.00E+25
838893.683,7855394.2,"70° 34' 22.99"" N","149° 50' 24.65"" W",,7,SM,0.0189,7.4496,7.4496,6.795033,10,24,2008,6,39,58,2.060059,1.00E+25,1.00E+25
838866.01,7855397.335,"70° 34' 23.22"" N","149° 50' 27.25"" W",,7,SM,0.0172,7.4668,7.4668,6.198746,10,24,2008,6,40,8,3.982666,1.00E+25,1.00E+25
838837.445,7855398.075,"70° 34' 23.39"" N","149° 50' 29.98"" W",,7,SM,0.0177,7.4845,7.4845,6.359219,10,24,2008,6,40,18,4.943848,1.00E+25,1.00E+25
838807.738,7855400.149,"70° 34' 23.60"" N","149° 50' 32.79"" W",,7,SM,0.0184,7.5029,7.5029,6.627525,10,24,2008,6,40,28,3.982666,1.00E+25,1.00E+25
838778.655,7855405.141,"70° 34' 23.90"" N","149° 50' 35.50"" W",,7,SM,0.0182,7.5211,7.5211,6.567978,10,24,2008,6,40,38,3.501953,1.00E+25,1.00E+25
838751.26,7855413.027,"70° 34' 24.28"" N","149° 50' 38.01"" W",,7,SM,0.0176,7.5388,7.5388,6.344858,10,24,2008,6,40,48,3.982666,1.00E+25,1.00E+25
838725.125,7855423.362,"70° 34' 24.74"" N","149° 50' 40.36"" W",,7,SM,0.0174,7.5562,7.5562,6.25622,10,24,2008,6,40,58,6.385864,1.00E+25,1.00E+25
838698.103,7855433.753,"70° 34' 25.20"" N","149° 50' 42.80"" W",,7,SM,0.0179,7.5741,7.5741,6.444129,10,24,2008,6,41,8,7.827881,1.00E+25,1.00E+25
838670.633,7855444.64,"70° 34' 25.68"" N","149° 50' 45.27"" W",,7,SM,0.0183,7.5923,7.5923,6.57791,10,24,2008,6,41,18,8.308594,1.00E+25,1.00E+25
838643.817,7855456.568,"70° 34' 26.19"" N","149° 50' 47.67"" W",,7,SM,0.0181,7.6105,7.6105,6.533148,10,24,2008,6,41,28,7.347168,1.00E+25,1.00E+25
838618.142,7855469.234,"70° 34' 26.72"" N","149° 50' 49.94"" W",,7,SM,0.0177,7.6282,7.6282,6.373031,10,24,2008,6,41,38,6.866455,1.00E+25,1.00E+25
838593.529,7855483.568,"70° 34' 27.29"" N","149° 50' 52.09"" W",,7,SM,0.0176,7.6458,7.6458,6.34056,10,24,2008,6,41,48,5.905273,1.00E+25,1.00E+25
838568.534,7855498.787,"70° 34' 27.90"" N","149° 50' 54.26"" W",,7,SM,0.0181,7.6639,7.6639,6.5148,10,24,2008,6,41,58,5.905273,1.00E+25,1.00E+25
838543.477,7855513.995,"70° 34' 28.50"" N","149° 50' 56.44"" W",,7,SM,0.0181,7.682,7.682,6.525337,10,24,2008,6,42,8,6.385864,1.00E+25,1.00E+25
838517.947,7855528.191,"70° 34' 29.08"" N","149° 50' 58.68"" W",,7,SM,0.0181,7.7001,7.7001,6.502758,10,24,2008,6,42,18,6.385864,1.00E+25,1.00E+25
838491.189,7855539.752,"70° 34' 29.58"" N","149° 51' 01.07"" W",,7,SM,0.018,7.7181,7.7181,6.488586,10,24,2008,6,42,28,6.866455,1.00E+25,1.00E+25
838463.792,7855549.335,"70° 34' 30.02"" N","149° 51' 03.55"" W",,7,SM,0.0179,7.736,7.736,6.460529,10,24,2008,6,42,38,5.424561,1.00E+25,1.00E+25
838435.457,7855555.198,"70° 34' 30.34"" N","149° 51' 06.18"" W",,7,SM,0.0179,7.7539,7.7539,6.440338,10,24,2008,6,42,48,4.943848,1.00E+25,1.00E+25
838407.824,7855558.909,"70° 34' 30.59"" N","149° 51' 08.77"" W",,7,SM,0.0172,7.7712,7.7712,6.205289,10,24,2008,6,42,58,5.424561,1.00E+25,1.00E+25
838379.827,7855560.494,"70° 34' 30.78"" N","149° 51' 11.43"" W",,7,SM,0.0173,7.7885,7.7885,6.241385,10,24,2008,6,43,8,5.905273,1.00E+25,1.00E+25
838351.823,7855561.701,"70° 34' 30.95"" N","149° 51' 14.10"" W",,7,SM,0.0173,7.8058,7.8058,6.238355,10,24,2008,6,43,18,6.385864,1.00E+25,1.00E+25
838323.259,7855562.071,"70° 34' 31.10"" N","149° 51' 16.83"" W",,7,SM,0.0177,7.8235,7.8235,6.358096,10,24,2008,6,43,28,6.385864,1.00E+25,1.00E+25
838294.025,7855562.716,"70° 34' 31.26"" N","149° 51' 19.62"" W",,7,SM,0.0181,7.8416,7.8416,6.507894,10,24,2008,6,43,38,6.385864,1.00E+25,1.00E+25
838264.426,7855563.683,"70° 34' 31.44"" N","149° 51' 22.44"" W",,7,SM,0.0183,7.8599,7.8599,6.590417,10,24,2008,6,43,48,6.866455,1.00E+25,1.00E+25
838234.782,7855565.396,"70° 34' 31.64"" N","149° 51' 25.25"" W",,7,SM,0.0184,7.8782,7.8782,6.609168,10,24,2008,6,43,58,7.347168,1.00E+25,1.00E+25
838204.095,7855566.951,"70° 34' 31.83"" N","149° 51' 28.17"" W",,7,SM,0.019,7.8972,7.8972,6.838623,10,24,2008,6,44,8,6.866455,1.00E+25,1.00E+25
838175.008,7855569.503,"70° 34' 32.06"" N","149° 51' 30.91"" W",,7,SM,0.018,7.9153,7.9153,6.497973,10,24,2008,6,44,18,7.347168,1.00E+25,1.00E+25
838146.258,7855571.918,"70° 34' 32.27"" N","149° 51' 33.63"" W",,7,SM,0.0178,7.9331,7.9331,6.421228,10,24,2008,6,44,28,7.347168,1.00E+25,1.00E+25
838116.659,7855574.58,"70° 34' 32.50"" N","149° 51' 36.43"" W",,7,SM,0.0184,7.9515,7.9515,6.614913,10,24,2008,6,44,38,7.347168,1.00E+25,1.00E+25
838086.912,7855575.715,"70° 34' 32.68"" N","149° 51' 39.26"" W",,7,SM,0.0184,7.9699,7.9699,6.625077,10,24,2008,6,44,48,7.347168,1.00E+25,1.00E+25
838058.557,7855578.002,"70° 34' 32.89"" N","149° 51' 41.94"" W",,7,SM,0.0176,7.9875,7.9875,6.331121,10,24,2008,6,44,58,7.827881,1.00E+25,1.00E+25
838029.446,7855578.669,"70° 34' 33.05"" N","149° 51' 44.72"" W",,7,SM,0.018,8.0055,8.0055,6.480578,10,24,2008,6,45,8,6.866455,1.00E+25,1.00E+25
838000.719,7855578.454,"70° 34' 33.18"" N","149° 51' 47.47"" W",,7,SM,0.0178,8.0232,8.0232,6.39341,10,24,2008,6,45,18,6.866455,1.00E+25,1.00E+25
837972.498,7855576.997,"70° 34' 33.27"" N","149° 51' 50.20"" W",,7,SM,0.0175,8.0407,8.0407,6.289896,10,24,2008,6,45,28,6.385864,1.00E+25,1.00E+25
837944.928,7855574.51,"70° 34' 33.33"" N","149° 51' 52.87"" W",,7,SM,0.0171,8.0578,8.0578,6.160093,10,24,2008,6,45,38,7.827881,1.00E+25,1.00E+25
837917.125,7855570.294,"70° 34' 33.33"" N","149° 51' 55.60"" W",,7,SM,0.0174,8.0752,8.0752,6.259074,10,24,2008,6,45,48,8.308594,1.00E+25,1.00E+25
837888.934,7855564.89,"70° 34' 33.29"" N","149° 51' 58.38"" W",,7,SM,0.0177,8.093,8.093,6.387998,10,24,2008,6,45,58,7.827881,1.00E+25,1.00E+25
837861.859,7855556.266,"70° 34' 33.15"" N","149° 52' 01.09"" W",,7,SM,0.0176,8.1105,8.1105,6.324053,10,24,2008,6,46,8,8.308594,1.00E+25,1.00E+25
837836.128,7855545.399,"70° 34' 32.93"" N","149° 52' 03.72"" W",,7,SM,0.0173,8.1278,8.1278,6.216921,10,24,2008,6,46,18,8.789185,1.00E+25,1.00E+25
837809.585,7855533.657,"70° 34' 32.68"" N","149° 52' 06.43"" W",,7,SM,0.0179,8.1457,8.1457,6.459189,10,24,2008,6,46,28,9.269897,1.00E+25,1.00E+25
837783.335,7855520.83,"70° 34' 32.40"" N","149° 52' 09.13"" W",,7,SM,0.0181,8.1638,8.1638,6.502764,10,24,2008,6,46,38,9.269897,1.00E+25,1.00E+25
837756.14,7855510.118,"70° 34' 32.19"" N","149° 52' 11.89"" W",,7,SM,0.0181,8.1819,8.1819,6.505749,10,24,2008,6,46,48,8.789185,1.00E+25,1.00E+25
837728.739,7855500.318,"70° 34' 32.01"" N","149° 52' 14.66"" W",,7,SM,0.018,8.1999,8.1999,6.476225,10,24,2008,6,46,58,9.75061,1.00E+25,1.00E+25
837701.465,7855492.608,"70° 34' 31.89"" N","149° 52' 17.38"" W",,7,SM,0.0175,8.2174,8.2174,6.308558,10,24,2008,6,47,8,11.192505,1.00E+25,1.00E+25
837674.18,7855484.52,"70° 34' 31.77"" N","149° 52' 20.11"" W",,7,SM,0.0176,8.235,8.235,6.333111,10,24,2008,6,47,18,11.673218,1.00E+25,1.00E+25
837646.969,7855479.268,"70° 34' 31.73"" N","149° 52' 22.79"" W",,7,SM,0.0171,8.2521,8.2521,6.167719,10,24,2008,6,47,28,12.153809,1.00E+25,1.00E+25
