X,Y,LATITUDE,LONGITUDE,"Type",ATTR_1,ATTR_10,ATTR_11,ATTR_12,ATTR_13,ATTR_14,ATTR_15,ATTR_16,ATTR_17,ATTR_18,ATTR_19,ATTR_20,ATTR_21,ATTR_3,ATTR_4,ATTR_5,ATTR_6,ATTR_7,ATTR_8,ATTR_9,Datum:,ZoneOffset:
386779.612,7834397.853,70.588932° N,150.053539° W,,T,1e25,1e25,SM,0.0021,0.2773,6.0480,0.296096,26,,,,,8,19,2008,11,56,9,5.181580,,
386782.355,7834393.334,70.588893° N,150.053459° W,,T,1e25,1e25,SM,0.0033,0.2806,6.0513,0.693268,17,,,,,8,19,2008,11,56,26,11.489348,,
386782.892,7834389.910,70.588863° N,150.053440° W,,T,1e25,1e25,SM,0.0021,0.2828,6.0534,0.594712,13,,,,,8,19,2008,11,56,39,14.643231,,
386786.421,7834385.107,70.588821° N,150.053338° W,,T,1e25,1e25,SM,0.0037,0.2865,6.0571,0.738043,18,,,,,8,19,2008,11,56,57,14.643231,,
386781.775,7834383.927,70.588809° N,150.053462° W,,T,1e25,1e25,SM,0.0030,0.2894,6.0601,0.485496,22,,,,,8,19,2008,11,57,19,6.758722,,
386780.842,7834377.066,70.588747° N,150.053478° W,,T,1e25,1e25,SM,0.0043,0.2937,6.0643,0.482564,32,,,,,8,19,2008,11,57,51,13.066490,,
386783.658,7834374.200,70.588722° N,150.053398° W,,T,1e25,1e25,SM,0.0025,0.2962,6.0668,0.689010,13,,,,,8,19,2008,11,58,4,9.912205,,
386771.196,7834360.224,70.588592° N,150.053715° W,,T,1e25,1e25,SM,0.0116,0.3078,6.0784,0.321125,130,,,,,8,19,2008,12,0,14,3.604438,,
386783.488,7834348.597,70.588493° N,150.053368° W,,T,1e25,1e25,SM,0.0105,0.3183,6.0889,0.546603,69,,,,,8,19,2008,12,1,23,2.027697,,
386798.253,7834356.400,70.588570° N,150.052981° W,,T,1e25,1e25,SM,0.0103,0.3286,6.0992,1.378531,27,,,,,8,19,2008,12,1,50,3.604438,,
386810.054,7834437.568,70.589302° N,150.052773° W,,N,1e25,1e25,SM,0.0508,0.0000,6.1501,2.203638,83,,,,,8,19,2008,12,3,13,3.604438,,
386817.217,7834463.989,70.589542° N,150.052616° W,,T,1e25,1e25,SM,0.0170,0.0170,6.1670,2.347899,26,,,,,8,19,2008,12,3,39,8.335464,,
386810.742,7834520.454,70.590044° N,150.052867° W,,N,1e25,1e25,SM,0.0352,0.0000,6.2022,2.816385,45,,,,,8,19,2008,12,4,24,8.335464,,
386839.989,7834515.959,70.590017° N,150.052073° W,,T,1e25,1e25,SM,0.0183,0.0183,6.2205,3.296886,20,,,,,8,19,2008,12,4,44,8.335464,,
386807.267,7834563.194,70.590425° N,150.053018° W,,N,1e25,1e25,SM,0.0356,0.0000,6.2561,3.284716,39,,,,,8,19,2008,12,5,23,8.335464,,
386843.827,7834555.739,70.590375° N,150.052024° W,,T,1e25,1e25,SM,0.0231,0.0231,6.2792,3.197910,26,,,,,8,19,2008,12,5,49,8.335464,,
386822.629,7834610.032,70.590852° N,150.052668° W,,N,1e25,1e25,SM,0.0361,0.0000,6.3153,4.192180,31,,,,,8,19,2008,12,6,20,8.335464,,
386821.658,7834629.572,70.591026° N,150.052721° W,,T,1e25,1e25,SM,0.0121,0.0121,6.3274,3.965887,11,,,,,8,19,2008,12,6,31,8.335464,,
386829.301,7834664.245,70.591340° N,150.052562° W,,T,1e25,1e25,SM,0.0220,0.0341,6.3494,1.649478,48,,,,,8,19,2008,12,7,19,8.335464,,
386828.004,7834669.721,70.591388° N,150.052604° W,,T,1e25,1e25,SM,0.0035,0.0376,6.3529,0.306055,41,,,,,8,19,2008,12,8,0,8.335464,,
386826.658,7834664.312,70.591339° N,150.052633° W,,N,1e25,1e25,SM,0.0035,0.0000,6.3564,0.388393,32,,,,,8,19,2008,12,8,32,8.335464,,
386819.494,7834674.324,70.591426° N,150.052840° W,,N,1e25,1e25,SM,0.0076,0.0000,6.3640,0.653449,42,,,,,8,19,2008,12,9,14,6.758722,,
386839.635,7834681.493,70.591499° N,150.052307° W,,T,1e25,1e25,SM,0.0132,0.0132,6.3772,3.176229,15,,,,,8,19,2008,12,9,29,3.604438,,
386863.646,7834704.399,70.591715° N,150.051692° W,,T,1e25,1e25,SM,0.0205,0.0338,6.3978,2.175759,34,,,,,8,19,2008,12,10,3,6.758722,,
386864.828,7834744.799,70.592077° N,150.051714° W,,T,1e25,1e25,SM,0.0250,0.0588,6.4228,3.004281,30,,,,,8,19,2008,12,10,33,11.489348,,
386866.115,7834776.843,70.592365° N,150.051723° W,,T,1e25,1e25,SM,0.0199,0.0787,6.4427,3.109351,23,,,,,8,19,2008,12,10,56,13.066490,,
386893.699,7834791.726,70.592510° N,150.051001° W,,T,1e25,1e25,SM,0.0194,0.0981,6.4621,2.253446,31,,,,,8,19,2008,12,11,27,11.489348,,
386910.959,7834793.179,70.592531° N,150.050538° W,,T,1e25,1e25,SM,0.0107,0.1088,6.4728,1.206123,32,,,,,8,19,2008,12,11,59,6.758722,,
386917.805,7834788.670,70.592494° N,150.050347° W,,T,1e25,1e25,SM,0.0051,0.1139,6.4779,0.676692,27,,,,,8,19,2008,12,12,26,2.027697,,
386921.446,7834785.117,70.592464° N,150.050245° W,,T,1e25,1e25,SM,0.0031,0.1170,6.4810,0.872287,13,,,,,8,19,2008,12,12,39,6.758722,,
386924.696,7834782.716,70.592444° N,150.050154° W,,T,1e25,1e25,SM,0.0025,0.1195,6.4835,0.600446,15,,,,,8,19,2008,12,12,54,6.758722,,
386930.377,7834783.957,70.592457° N,150.050002° W,,T,1e25,1e25,SM,0.0036,0.1231,6.4871,0.539923,24,,,,,8,19,2008,12,13,18,-2.703729,,
386933.029,7834779.171,70.592416° N,150.049925° W,,T,1e25,1e25,SM,0.0034,0.1265,6.4905,0.348512,35,,,,,8,19,2008,12,13,53,-7.434354,,
386930.020,7834799.383,70.592595° N,150.050033° W,,T,1e25,1e25,SM,0.0127,0.1392,6.5032,0.418056,109,,,,,8,19,2008,12,15,42,-12.164979,,
386952.416,7834817.897,70.592771° N,150.049455° W,,T,1e25,1e25,SM,0.0180,0.1572,6.5212,1.799251,36,,,,,8,19,2008,12,16,18,-16.896005,,
386974.062,7834819.609,70.592796° N,150.048874° W,,T,1e25,1e25,SM,0.0134,0.1706,6.5346,1.792004,27,,,,,8,19,2008,12,16,45,-16.896005,,
386999.277,7834802.962,70.592659° N,150.048173° W,,T,1e25,1e25,SM,0.0187,0.1893,6.5533,1.870577,36,,,,,8,19,2008,12,17,21,-21.627031,,
387007.366,7834809.080,70.592717° N,150.047963° W,,T,1e25,1e25,SM,0.0063,0.1956,6.5596,0.353250,64,,,,,8,19,2008,12,18,25,-20.049889,,
386991.086,7834828.976,70.592888° N,150.048429° W,,T,1e25,1e25,SM,0.0159,0.2115,6.5755,1.219318,47,,,,,8,19,2008,12,19,12,-20.049889,,
386996.447,7834840.324,70.592992° N,150.048300° W,,T,1e25,1e25,SM,0.0078,0.2193,6.5833,1.165997,24,,,,,8,19,2008,12,19,36,-20.049889,,
387025.685,7834857.737,70.593161° N,150.047536° W,,T,1e25,1e25,SM,0.0211,0.2404,6.6043,1.223362,62,,,,,8,19,2008,12,20,38,-21.627031,,
387040.320,7834881.219,70.593378° N,150.047174° W,,T,1e25,1e25,SM,0.0171,0.2575,6.6215,1.285255,48,,,,,8,19,2008,12,21,26,-20.049889,,
387062.079,7834880.052,70.593377° N,150.046586° W,,T,1e25,1e25,SM,0.0135,0.2710,6.6350,0.916127,53,,,,,8,19,2008,12,22,19,-21.627031,,
387075.324,7834853.382,70.593144° N,150.046193° W,,T,1e25,1e25,SM,0.0184,0.2894,6.6534,1.276761,52,,,,,8,19,2008,12,23,11,-24.780514,,
387080.560,7834854.140,70.593153° N,150.046053° W,,T,1e25,1e25,SM,0.0033,0.2927,6.6567,1.965007,6,,,,,8,19,2008,12,23,17,-27.935198,,
387141.529,7834860.386,70.593237° N,150.044420° W,,T,1e25,1e25,SM,0.0379,0.3306,6.6946,2.905762,47,,,,,8,19,2008,12,24,4,-31.088681,,
387148.426,7834718.808,70.591972° N,150.044043° W,,N,1e25,1e25,SM,0.0878,0.0000,6.7824,4.105002,77,,,,,8,19,2008,12,25,21,-31.088681,,
387153.922,7834714.741,70.591938° N,150.043890° W,,T,1e25,1e25,SM,0.0042,0.0042,6.7867,2.539726,6,,,,,8,19,2008,12,25,27,-31.088681,,
387124.610,7834694.878,70.591747° N,150.044652° W,,T,1e25,1e25,SM,0.0219,0.0262,6.8086,8.769151,9,,,,,8,19,2008,12,25,36,-48.435241,,
387126.429,7834652.090,70.591365° N,150.044545° W,,T,1e25,1e25,SM,0.0265,0.0527,6.8351,9.550021,10,,,,,8,19,2008,12,25,46,-56.320150,,
387137.190,7834601.665,70.590918° N,150.044187° W,,T,1e25,1e25,SM,0.0319,0.0846,6.8670,3.284935,35,,,,,8,19,2008,12,26,21,-35.819707,,
387137.579,7834546.865,70.590428° N,150.044103° W,,T,1e25,1e25,SM,0.0339,0.1186,6.9010,3.703242,33,,,,,8,19,2008,12,26,54,-24.780514,,
387142.328,7834493.886,70.589955° N,150.043904° W,,T,1e25,1e25,SM,0.0329,0.1515,6.9339,3.488620,34,,,,,8,19,2008,12,27,28,-21.627031,,
387152.532,7834369.386,70.588845° N,150.043461° W,,T,1e25,1e25,SM,0.0774,0.2289,7.0113,3.714109,75,,,,,8,19,2008,12,28,43,-18.472747,,
387132.912,7834258.280,70.587842° N,150.043839° W,,T,1e25,1e25,SM,0.0699,0.2988,7.0812,4.057965,62,,,,,8,19,2008,12,29,45,-16.896005,,
387154.406,7834246.006,70.587741° N,150.043244° W,,T,1e25,1e25,SM,0.0153,0.3141,7.0965,3.940198,14,,,,,8,19,2008,12,29,59,-21.627031,,
387160.289,7834232.681,70.587625° N,150.043067° W,,T,1e25,1e25,SM,0.0090,0.3231,7.1055,2.706488,12,,,,,8,19,2008,12,30,11,-20.049889,,
387161.093,7834180.274,70.587156° N,150.042975° W,,T,1e25,1e25,SM,0.0325,0.3556,7.1380,4.030276,29,,,,,8,19,2008,12,30,40,-20.049889,,
387182.818,7834083.581,70.586300° N,150.042260° W,,N,1e25,1e25,SM,0.0614,0.0000,7.1994,3.622768,61,,,,,8,19,2008,12,31,41,-24.780514,,
387182.822,7834082.223,70.586288° N,150.042258° W,,T,1e25,1e25,SM,0.0008,0.0008,7.2002,3.027277,1,,,,,8,19,2008,12,31,42,-24.780514,,
387197.530,7834056.407,70.586063° N,150.041827° W,,T,1e25,1e25,SM,0.0184,0.0192,7.2186,7.360170,9,,,,,8,19,2008,12,31,51,-24.780514,,
387186.890,7833998.640,70.585541° N,150.042036° W,,T,1e25,1e25,SM,0.0364,0.0556,7.2550,3.852508,34,,,,,8,19,2008,12,32,25,-24.780514,,
387186.939,7833930.900,70.584934° N,150.041943° W,,T,1e25,1e25,SM,0.0420,0.0976,7.2970,2.850125,53,,,,,8,19,2008,12,33,18,-24.780514,,
387192.628,7833859.434,70.584297° N,150.041693° W,,T,1e25,1e25,SM,0.0444,0.1420,7.3414,3.330652,48,,,,,8,19,2008,12,34,6,-37.396448,,
387271.236,7833771.293,70.583543° N,150.039459° W,,T,1e25,1e25,SM,0.0731,0.2151,7.4145,3.988912,66,,,,,8,19,2008,12,35,12,-37.396448,,
387192.942,7833731.406,70.583151° N,150.041512° W,,T,1e25,1e25,SM,0.0544,0.2695,7.4689,24.479685,8,,,,,8,19,2008,12,35,20,-37.396448,,
387205.111,7833706.645,70.582935° N,150.041151° W,,T,1e25,1e25,SM,0.0171,0.2866,7.4860,2.929277,21,,,,,8,19,2008,12,35,41,-37.396448,,
387203.682,7833646.430,70.582395° N,150.041108° W,,T,1e25,1e25,SM,0.0373,0.3239,7.5233,3.730914,36,,,,,8,19,2008,12,36,17,-35.819707,,
387132.894,7833516.087,70.581196° N,150.042838° W,,N,1e25,1e25,SM,0.0919,0.0000,7.6152,3.984532,83,,,,,8,19,2008,12,37,40,-35.819707,,
387129.754,7833513.660,70.581173° N,150.042919° W,,T,1e25,1e25,SM,0.0025,0.0025,7.6176,8.844564,1,,,,,8,19,2008,12,37,41,-35.819707,,
387237.968,7833519.752,70.581276° N,150.040015° W,,T,1e25,1e25,SM,0.0671,0.0695,7.6847,14.206934,17,,,,,8,19,2008,12,37,58,-35.819707,,
387234.165,7833461.361,70.580751° N,150.040039° W,,N,1e25,1e25,SM,0.0362,0.0000,7.7210,4.077705,32,,,,,8,19,2008,12,38,30,-35.819707,,
387234.027,7833449.882,70.580649° N,150.040027° W,,T,1e25,1e25,SM,0.0071,0.0071,7.7281,3.657129,7,,,,,8,19,2008,12,38,37,-35.819707,,
387225.853,7833442.035,70.580575° N,150.040236° W,,T,1e25,1e25,SM,0.0070,0.0141,7.7351,6.314546,4,,,,,8,19,2008,12,38,41,-35.819707,,
387230.091,7833409.930,70.580289° N,150.040079° W,,T,1e25,1e25,SM,0.0201,0.0342,7.7552,4.814249,15,,,,,8,19,2008,12,38,56,-35.819707,,
387223.013,7833382.669,70.580042° N,150.040233° W,,T,1e25,1e25,SM,0.0174,0.0516,7.7726,2.854737,22,,,,,8,19,2008,12,39,18,-35.819707,,
387237.742,7833289.931,70.579218° N,150.039711° W,,T,1e25,1e25,SM,0.0582,0.1098,7.8308,3.548979,59,,,,,8,19,2008,12,40,17,-35.819707,,
387233.653,7833195.588,70.578371° N,150.039694° W,,T,1e25,1e25,SM,0.0585,0.1683,7.8893,3.630652,58,,,,,8,19,2008,12,41,15,-34.242965,,
387246.566,7833100.498,70.577526° N,150.039219° W,,T,1e25,1e25,SM,0.0594,0.2277,7.9487,3.508037,61,,,,,8,19,2008,12,42,16,-34.242965,,
387208.771,7833114.888,70.577638° N,150.040255° W,,N,1e25,1e25,SM,0.0250,0.0000,7.9737,22.530871,4,,,,,8,19,2008,12,42,20,-34.242965,,
387231.929,7833024.433,70.576838° N,150.039510° W,,T,1e25,1e25,SM,0.0578,0.0578,8.0316,4.841963,43,,,,,8,19,2008,12,43,3,-38.973591,,
387247.345,7832967.045,70.576331° N,150.039018° W,,T,1e25,1e25,SM,0.0368,0.0946,8.0684,2.944465,45,,,,,8,19,2008,12,43,48,-7.434354,,
387248.471,7832927.486,70.575977° N,150.038934° W,,T,1e25,1e25,SM,0.0245,0.1192,8.0929,4.011507,22,,,,,8,19,2008,12,44,10,-9.011496,,
387253.494,7832865.217,70.575422° N,150.038715° W,,T,1e25,1e25,SM,0.0387,0.1579,8.1316,3.482664,40,,,,,8,19,2008,12,44,50,-10.588238,,
387250.500,7832781.698,70.574673° N,150.038683° W,,T,1e25,1e25,SM,0.0518,0.2096,8.1834,3.327955,56,,,,,8,19,2008,12,45,46,-21.627031,,
387263.313,7832700.889,70.573955° N,150.038230° W,,T,1e25,1e25,SM,0.0507,0.2603,8.2340,3.648977,50,,,,,8,19,2008,12,46,36,-23.203772,,
387251.863,7832607.899,70.573117° N,150.038413° W,,T,1e25,1e25,SM,0.0580,0.3183,8.2921,3.165637,66,,,,,8,19,2008,12,47,42,-23.203772,,
387247.680,7832477.773,70.571950° N,150.038350° W,,T,1e25,1e25,SM,0.0806,0.3990,8.3727,3.190378,91,,,,,8,19,2008,12,49,13,-21.627031,,
387256.903,7832405.541,70.571308° N,150.038005° W,,T,1e25,1e25,SM,0.0451,0.4441,8.4178,3.382944,48,,,,,8,19,2008,12,50,1,-9.011496,,
387270.276,7832337.529,70.570705° N,150.037553° W,,T,1e25,1e25,SM,0.0429,0.4870,8.4608,2.972389,52,,,,,8,19,2008,12,50,53,-10.588238,,
387268.945,7832274.558,70.570140° N,150.037504° W,,T,1e25,1e25,SM,0.0390,0.5260,8.4998,3.425716,41,,,,,8,19,2008,12,51,34,-10.588238,,
387270.893,7832185.952,70.569348° N,150.037333° W,,T,1e25,1e25,SM,0.0549,0.5809,8.5547,3.728993,53,,,,,8,19,2008,12,52,27,-20.049889,,
387312.052,7832014.177,70.567828° N,150.035995° W,,N,1e25,1e25,SM,0.1094,0.0000,8.6641,3.282274,120,,,,,8,19,2008,12,54,27,-20.049889,,
387288.107,7831921.793,70.566990° N,150.036514° W,,T,1e25,1e25,SM,0.0591,0.0591,8.7232,15.201152,14,,,,,8,19,2008,12,54,41,-91.013671,,
387300.082,7831885.585,70.566671° N,150.036144° W,,T,1e25,1e25,SM,0.0236,0.0827,8.7468,1.371555,62,,,,,8,19,2008,12,55,43,-95.744296,,
387298.872,7831838.400,70.566248° N,150.036113° W,,N,1e25,1e25,SM,0.0292,0.0000,8.7761,3.759111,28,,,,,8,19,2008,12,56,11,-91.013671,,
387314.310,7831781.499,70.565746° N,150.035621° W,,N,1e25,1e25,SM,0.0365,0.0000,8.8126,2.528182,52,,,,,8,19,2008,12,57,3,-91.013671,,
387311.302,7831747.539,70.565440° N,150.035656° W,,T,1e25,1e25,SM,0.0211,0.0211,8.8337,2.924190,26,,,,,8,19,2008,12,57,29,-91.013671,,
387309.300,7831610.761,70.564215° N,150.035526° W,,N,1e25,1e25,SM,0.0847,0.0000,8.9184,4.236687,72,,,,,8,19,2008,12,58,41,-91.013671,,
387290.060,7831546.421,70.563630° N,150.035957° W,,N,1e25,1e25,SM,0.0416,0.0000,8.9600,3.255412,46,,,,,8,19,2008,12,59,27,-91.013671,,
387311.798,7831524.076,70.563440° N,150.035342° W,,T,1e25,1e25,SM,0.0193,0.0193,8.9793,2.779715,25,,,,,8,19,2008,12,59,52,-91.013671,,
387324.203,7831488.502,70.563127° N,150.034961° W,,T,1e25,1e25,SM,0.0233,0.0426,9.0027,42.003000,2,,,,,8,19,2008,12,59,54,-91.013671,,
387336.297,7831453.682,70.562820° N,150.034589° W,,T,1e25,1e25,SM,0.0228,0.0655,9.0255,5.136744,16,,,,,8,19,2008,13,0,10,-91.013671,,
387363.374,7831412.367,70.562463° N,150.033805° W,,T,1e25,1e25,SM,0.0306,0.0961,9.0561,3.239033,34,,,,,8,19,2008,13,0,44,-91.013671,,
387385.953,7831443.347,70.562750° N,150.033240° W,,N,1e25,1e25,SM,0.0237,0.0000,9.0798,2.136656,40,,,,,8,19,2008,13,1,24,-91.013671,,
387405.513,7831441.069,70.562738° N,150.032711° W,,T,1e25,1e25,SM,0.0122,0.0122,9.0920,1.097030,40,,,,,8,19,2008,13,2,4,13.066490,,
387391.733,7831437.067,70.562696° N,150.033076° W,,N,1e25,1e25,SM,0.0089,0.0000,9.1009,0.499623,64,,,,,8,19,2008,13,3,8,11.489348,,
387423.626,7831431.972,70.562665° N,150.032212° W,,T,1e25,1e25,SM,0.0200,0.0200,9.1209,1.893896,38,,,,,8,19,2008,13,3,46,9.912205,,
387418.887,7831455.003,70.562869° N,150.032370° W,,T,1e25,1e25,SM,0.0146,0.0346,9.1355,1.807974,29,,,,,8,19,2008,13,4,15,9.912205,,
387413.093,7831445.651,70.562783° N,150.032513° W,,T,1e25,1e25,SM,0.0068,0.0414,9.1423,1.752158,14,,,,,8,19,2008,13,4,29,9.912205,,
387337.402,7831417.475,70.562497° N,150.034511° W,,T,1e25,1e25,SM,0.0500,0.0914,9.1923,4.864599,37,,,,,8,19,2008,13,5,6,5.181580,,
387309.318,7831423.232,70.562536° N,150.035273° W,,T,1e25,1e25,SM,0.0177,0.1091,9.2100,3.757819,17,,,,,8,19,2008,13,5,23,5.181580,,
387317.252,7831501.973,70.563244° N,150.035166° W,,T,1e25,1e25,SM,0.0490,0.1581,9.2590,5.190594,34,,,,,8,19,2008,13,5,57,5.181580,,
387310.846,7831552.104,70.563690° N,150.035406° W,,T,1e25,1e25,SM,0.0313,0.1894,9.2903,7.043488,16,,,,,8,19,2008,13,6,13,5.181580,,
387307.693,7831587.412,70.564005° N,150.035538° W,,T,1e25,1e25,SM,0.0220,0.2114,9.3123,6.587420,12,,,,,8,19,2008,13,6,25,5.181580,,
387335.392,7831709.789,70.565113° N,150.034958° W,,N,1e25,1e25,SM,0.0777,0.0000,9.3900,2.945210,95,,,,,8,19,2008,13,8,0,6.758722,,
387335.183,7831710.960,70.565124° N,150.034965° W,,T,1e25,1e25,SM,0.0007,0.0007,9.3908,2.653198,1,,,,,8,19,2008,13,8,1,6.758722,,
387322.417,7831733.690,70.565321° N,150.035339° W,,T,1e25,1e25,SM,0.0161,0.0169,9.4069,2.767731,21,,,,,8,19,2008,13,8,22,-37.396448,,
387302.551,7831782.584,70.565750° N,150.035939° W,,T,1e25,1e25,SM,0.0327,0.0496,9.4396,4.057694,29,,,,,8,19,2008,13,8,51,-43.704216,,
387280.669,7831871.607,70.566538° N,150.036647° W,,T,1e25,1e25,SM,0.0568,0.1064,9.4964,3.464663,59,,,,,8,19,2008,13,9,50,-45.281358,,
387284.886,7831945.310,70.567199° N,150.036633° W,,T,1e25,1e25,SM,0.0457,0.1521,9.5421,2.939759,56,,,,,8,19,2008,13,10,46,-46.858500,,
387296.503,7832007.888,70.567765° N,150.036404° W,,T,1e25,1e25,SM,0.0394,0.1915,9.5815,2.534453,56,,,,,8,19,2008,13,11,42,-46.858500,,
387287.564,7832086.621,70.568466° N,150.036751° W,,T,1e25,1e25,SM,0.0491,0.2406,9.6306,3.333933,53,,,,,8,19,2008,13,12,35,-37.396448,,
387255.248,7832217.879,70.569627° N,150.037796° W,,T,1e25,1e25,SM,0.0837,0.3243,9.7143,3.386795,89,,,,,8,19,2008,13,14,4,-34.242965,,
387282.483,7832226.495,70.569716° N,150.037076° W,,N,1e25,1e25,SM,0.0177,0.0000,9.7320,3.744620,17,,,,,8,19,2008,13,14,21,-34.242965,,
387289.744,7832226.188,70.569717° N,150.036880° W,,T,1e25,1e25,SM,0.0045,0.0045,9.7365,5.398339,3,,,,,8,19,2008,13,14,24,-34.242965,,
387280.110,7832293.049,70.570311° N,150.037229° W,,T,1e25,1e25,SM,0.0418,0.0463,9.7784,3.138220,48,,,,,8,19,2008,13,15,12,-34.242965,,
387279.142,7832315.246,70.570509° N,150.037285° W,,T,1e25,1e25,SM,0.0138,0.0601,9.7921,3.538909,14,,,,,8,19,2008,13,15,26,-34.242965,,
387267.021,7832410.539,70.571357° N,150.037739° W,,N,1e25,1e25,SM,0.0595,0.0000,9.8516,3.966843,54,,,,,8,19,2008,13,16,20,-34.242965,,
387279.826,7832427.544,70.571515° N,150.037418° W,,T,1e25,1e25,SM,0.0132,0.0132,9.8648,2.636512,18,,,,,8,19,2008,13,16,38,-34.242965,,
387280.699,7832434.044,70.571574° N,150.037403° W,,T,1e25,1e25,SM,0.0041,0.0172,9.8689,2.089192,7,,,,,8,19,2008,13,16,45,-34.242965,,
387268.801,7832521.181,70.572349° N,150.037840° W,,T,1e25,1e25,SM,0.0545,0.0717,9.9233,4.085721,48,,,,,8,19,2008,13,17,33,-34.242965,,
387252.282,7832651.743,70.573510° N,150.038460° W,,T,1e25,1e25,SM,0.0815,0.1532,10.0049,3.578827,82,,,,,8,19,2008,13,18,55,-38.973591,,
387246.814,7832778.400,70.574642° N,150.038778° W,,T,1e25,1e25,SM,0.0785,0.2318,10.0834,3.176450,89,,,,,8,19,2008,13,20,24,-38.973591,,
387245.787,7832824.096,70.575051° N,150.038867° W,,T,1e25,1e25,SM,0.0283,0.2601,10.1117,3.640221,28,,,,,8,19,2008,13,20,52,-38.973591,,
387235.954,7832916.486,70.575873° N,150.039256° W,,T,1e25,1e25,SM,0.0576,0.3176,10.1693,3.187492,65,,,,,8,19,2008,13,21,57,-38.973591,,
387229.701,7832988.889,70.576519° N,150.039522° W,,T,1e25,1e25,SM,0.0450,0.3626,10.2143,3.057642,53,,,,,8,19,2008,13,22,50,-38.973591,,
387225.473,7833032.376,70.576906° N,150.039694° W,,T,1e25,1e25,SM,0.0271,0.3897,10.2413,3.479731,28,,,,,8,19,2008,13,23,18,-38.973591,,
387240.024,7833147.322,70.577942° N,150.039458° W,,T,1e25,1e25,SM,0.0718,0.4615,10.3131,3.039661,85,,,,,8,19,2008,13,24,43,-38.973591,,
387218.259,7833213.125,70.578522° N,150.040132° W,,T,1e25,1e25,SM,0.0429,0.5044,10.3560,3.090856,50,,,,,8,19,2008,13,25,33,-38.973591,,
387225.337,7833373.669,70.579962° N,150.040158° W,,N,1e25,1e25,SM,0.0995,0.0000,10.4556,3.287669,109,,,,,8,19,2008,13,27,22,-38.973591,,
387231.432,7833387.274,70.580087° N,150.040012° W,,T,1e25,1e25,SM,0.0092,0.0092,10.4648,3.324146,10,,,,,8,19,2008,13,27,32,-29.511940,,
387211.461,7833433.235,70.580489° N,150.040612° W,,T,1e25,1e25,SM,0.0310,0.0403,10.4959,3.286309,34,,,,,8,19,2008,13,28,6,-29.511940,,
387161.074,7833539.612,70.581419° N,150.042111° W,,T,1e25,1e25,SM,0.0729,0.1132,10.5688,3.499194,75,,,,,8,19,2008,13,29,21,-29.511940,,
387139.967,7833659.959,70.582487° N,150.042842° W,,T,1e25,1e25,SM,0.0757,0.1889,10.6444,3.096088,88,,,,,8,19,2008,13,30,49,-29.511940,,
387144.011,7833768.195,70.583458° N,150.042879° W,,T,1e25,1e25,SM,0.0671,0.2559,10.7115,3.551946,68,,,,,8,19,2008,13,31,57,-31.088681,,
387143.847,7833795.865,70.583706° N,150.042920° W,,T,1e25,1e25,SM,0.0171,0.2731,10.7287,3.085243,20,,,,,8,19,2008,13,32,17,-34.242965,,
387143.857,7833827.009,70.583985° N,150.042962° W,,T,1e25,1e25,SM,0.0193,0.2924,10.7480,3.307135,21,,,,,8,19,2008,13,32,38,-35.819707,,
387146.256,7833895.402,70.584598° N,150.042990° W,,T,1e25,1e25,SM,0.0424,0.3348,10.7904,3.913070,39,,,,,8,19,2008,13,33,17,-34.242965,,
387143.546,7833997.874,70.585515° N,150.043201° W,,T,1e25,1e25,SM,0.0635,0.3983,10.8538,3.312861,69,,,,,8,19,2008,13,34,26,-32.665823,,
387181.165,7834005.377,70.585599° N,150.042199° W,,N,1e25,1e25,SM,0.0237,0.0000,10.8776,12.211645,7,,,,,8,19,2008,13,34,33,-32.665823,,
387182.681,7834015.299,70.585688° N,150.042171° W,,T,1e25,1e25,SM,0.0062,0.0062,10.8838,1.398847,16,,,,,8,19,2008,13,34,49,-35.819707,,
387173.710,7834051.217,70.586006° N,150.042461° W,,T,1e25,1e25,SM,0.0229,0.0291,10.9067,3.057519,27,,,,,8,19,2008,13,35,16,-53.166667,,
387159.525,7834115.406,70.586574° N,150.042930° W,,T,1e25,1e25,SM,0.0407,0.0699,10.9475,3.257449,45,,,,,8,19,2008,13,36,1,-53.166667,,
387134.086,7834720.511,70.591981° N,150.044432° W,,N,1e25,1e25,SM,0.3752,0.0000,11.3226,3.021366,447,,,,,8,19,2008,13,43,28,-53.166667,,
387105.433,7834760.825,70.592329° N,150.045258° W,,T,1e25,1e25,SM,0.0306,0.0306,11.3532,5.513027,20,,,,,8,19,2008,13,43,48,-53.166667,,
387094.220,7834803.306,70.592704° N,150.045617° W,,T,1e25,1e25,SM,0.0272,0.0578,11.3805,3.061594,32,,,,,8,19,2008,13,44,20,-53.166667,,
387105.415,7834879.750,70.593394° N,150.045419° W,,N,1e25,1e25,SM,0.0479,0.0000,11.4283,3.515970,49,,,,,8,19,2008,13,45,9,-53.166667,,
387113.046,7834915.958,70.593721° N,150.045262° W,,T,1e25,1e25,SM,0.0229,0.0229,11.4512,2.427029,34,,,,,8,19,2008,13,45,43,-53.166667,,
387104.718,7834923.052,70.593781° N,150.045496° W,,T,1e25,1e25,SM,0.0068,0.0297,11.4580,6.095670,4,,,,,8,19,2008,13,45,47,-53.166667,,
387132.699,7834972.516,70.594237° N,150.044809° W,,N,1e25,1e25,SM,0.0352,0.0000,11.4932,3.959697,32,,,,,8,19,2008,13,46,19,-53.166667,,
