Version 2:CSV
Datum:,WGS-84
ZoneOffset:,-8.000000
"Type","Name|Color|Visibility","Lat","Long","Month#","Day#","Year","Hour","Min","Sec","Altitude (Feet)","Depth (Feet)","Temp Deg C","Units","DP","DS","DT","VP (Mi/hr)","TP"
T,,70.58929752,-150.05770859,8,19,2008,15,5,8,-10.588238,1e25,1e25,"SM",0.0057,1.1232,14.0666,2.545814,8,
T,,70.58931042,-150.05696453,8,19,2008,15,5,28,-7.434354,1e25,1e25,"SM",0.0171,1.1403,14.0837,3.079552,20,
T,,70.58935108,-150.05626783,8,19,2008,15,5,45,-1.126587,1e25,1e25,"SM",0.0162,1.1565,14.1000,3.439609,17,
T,,70.58937580,-150.05566919,8,19,2008,15,6,0,-5.857212,1e25,1e25,"SM",0.0139,1.1704,14.1138,3.324424,15,
T,,70.58941117,-150.05498758,8,19,2008,15,6,20,-4.280471,1e25,1e25,"SM",0.0158,1.1862,14.1297,2.851392,20,
T,,70.58940397,-150.05442951,8,19,2008,15,6,35,-10.588238,1e25,1e25,"SM",0.0128,1.1990,14.1425,3.077786,15,
T,,70.58941914,-150.05367422,8,19,2008,15,6,55,-5.857212,1e25,1e25,"SM",0.0174,1.2164,14.1599,3.127468,20,
T,,70.58945116,-150.05312830,8,19,2008,15,7,9,-5.857212,1e25,1e25,"SM",0.0127,1.2291,14.1726,3.273187,14,
T,,70.58945518,-150.05307114,8,19,2008,15,7,10,-5.857212,1e25,1e25,"SM",0.0013,1.2305,14.1739,4.830238,1,
T,,70.58951117,-150.05246504,8,19,2008,15,7,26,-10.588238,1e25,1e25,"SM",0.0144,1.2449,14.1884,3.250102,16,
T,,70.58956021,-150.05192785,8,19,2008,15,7,40,-16.896005,1e25,1e25,"SM",0.0128,1.2577,14.2012,3.289350,14,
T,,70.58965551,-150.05126400,8,19,2008,15,7,59,-20.049889,1e25,1e25,"SM",0.0166,1.2743,14.2178,3.146145,19,
T,,70.58974687,-150.05070526,8,19,2008,15,8,15,-13.742121,1e25,1e25,"SM",0.0143,1.2886,14.2321,3.217171,16,
T,,70.58976816,-150.04994678,8,19,2008,15,8,34,-7.434354,1e25,1e25,"SM",0.0175,1.3061,14.2496,3.311626,19,
T,,70.58976481,-150.04930993,8,19,2008,15,8,50,3.604438,1e25,1e25,"SM",0.0146,1.3207,14.2642,3.290669,16,
T,,70.58973036,-150.04865320,8,19,2008,15,9,7,11.489348,1e25,1e25,"SM",0.0153,1.3360,14.2795,3.232845,17,
T,,70.58970546,-150.04798760,8,19,2008,15,9,24,16.219973,1e25,1e25,"SM",0.0154,1.3514,14.2948,3.256948,17,
T,,70.58973136,-150.04728360,8,19,2008,15,9,41,14.643231,1e25,1e25,"SM",0.0163,1.3676,14.3111,3.444095,17,
T,,70.58980227,-150.04668907,8,19,2008,15,9,57,14.643231,1e25,1e25,"SM",0.0145,1.3821,14.3256,3.263401,16,
T,,70.58982700,-150.04631541,8,19,2008,15,10,7,13.066490,1e25,1e25,"SM",0.0087,1.3909,14.3344,3.149436,10,
T,,70.58983899,-150.04611441,8,19,2008,15,10,12,11.489348,1e25,1e25,"SM",0.0047,1.3956,14.3390,3.376058,5,
T,,70.58989154,-150.04557948,8,19,2008,15,10,27,6.758722,1e25,1e25,"SM",0.0128,1.4084,14.3518,3.074026,15,
T,,70.58997595,-150.04495754,8,19,2008,15,10,45,16.219973,1e25,1e25,"SM",0.0154,1.4238,14.3673,3.085113,18,
T,,70.58998282,-150.04444197,8,19,2008,15,11,0,14.643231,1e25,1e25,"SM",0.0118,1.4357,14.3791,2.843476,15,
T,,70.58998927,-150.04391634,8,19,2008,15,11,16,13.066490,1e25,1e25,"SM",0.0121,1.4477,14.3912,2.717433,16,
T,,70.58999171,-150.04361157,8,19,2008,15,11,26,9.912205,1e25,1e25,"SM",0.0070,1.4547,14.3982,2.519965,10,
T,,70.58991644,-150.04307178,8,19,2008,15,11,43,6.758722,1e25,1e25,"SM",0.0134,1.4682,14.4116,2.846409,17,
T,,70.58987821,-150.04290397,8,19,2008,15,11,48,11.489348,1e25,1e25,"SM",0.0047,1.4729,14.4163,3.363286,5,
T,,70.58982926,-150.04232571,8,19,2008,15,12,5,11.489348,1e25,1e25,"SM",0.0137,1.4866,14.4300,2.901592,17,
T,,70.58982004,-150.04205723,8,19,2008,15,12,12,8.335464,1e25,1e25,"SM",0.0062,1.4928,14.4362,3.187240,7,
T,,70.58984435,-150.04144670,8,19,2008,15,12,29,6.758722,1e25,1e25,"SM",0.0141,1.5069,14.4503,2.989954,17,
T,,70.58988693,-150.04079031,8,19,2008,15,12,47,-1.126587,1e25,1e25,"SM",0.0154,1.5222,14.4657,3.071237,18,
T,,70.58992817,-150.04024096,8,19,2008,15,13,2,-4.280471,1e25,1e25,"SM",0.0129,1.5352,14.4786,3.103625,15,
T,,70.58994854,-150.03984835,8,19,2008,15,13,12,-4.280471,1e25,1e25,"SM",0.0091,1.5443,14.4877,3.284672,10,
T,,70.58996027,-150.03944962,8,19,2008,15,13,22,-12.164979,1e25,1e25,"SM",0.0092,1.5535,14.4969,3.308841,10,
T,,70.58997603,-150.03903170,8,19,2008,15,13,31,-10.588238,1e25,1e25,"SM",0.0097,1.5631,14.5066,3.863077,9,
T,,70.58999598,-150.03838085,8,19,2008,15,13,47,-9.011496,1e25,1e25,"SM",0.0150,1.5781,14.5216,3.376809,16,
T,,70.59001978,-150.03774860,8,19,2008,15,14,4,-20.049889,1e25,1e25,"SM",0.0146,1.5928,14.5362,3.093926,17,
T,,70.59002087,-150.03714778,8,19,2008,15,14,21,-15.319264,1e25,1e25,"SM",0.0138,1.6065,14.5500,2.921464,17,
T,,70.59011324,-150.03648310,8,19,2008,15,14,41,-20.049889,1e25,1e25,"SM",0.0165,1.6231,14.5665,2.977696,20,
T,,70.59012791,-150.03637849,8,19,2008,15,14,44,-21.627031,1e25,1e25,"SM",0.0026,1.6257,14.5692,3.128360,3,
T,,70.59029060,-150.03558104,8,19,2008,15,15,9,-18.472747,1e25,1e25,"SM",0.0215,1.6472,14.5906,3.093944,25,
T,,70.59035867,-150.03502247,8,19,2008,15,15,26,-21.627031,1e25,1e25,"SM",0.0137,1.6608,14.6043,2.892779,17,
T,,70.59038012,-150.03476271,8,19,2008,15,15,34,-24.780514,1e25,1e25,"SM",0.0061,1.6670,14.6104,2.765595,8,
T,,70.59038079,-150.03438201,8,19,2008,15,15,44,-24.780514,1e25,1e25,"SM",0.0087,1.6757,14.6192,3.146955,10,
T,,70.59035892,-150.03382327,8,19,2008,15,16,1,-31.088681,1e25,1e25,"SM",0.0129,1.6886,14.6321,2.735568,17,
T,,70.59035607,-150.03374490,8,19,2008,15,16,3,-31.088681,1e25,1e25,"SM",0.0018,1.6905,14.6339,3.258396,2,
T,,70.59034509,-150.03355782,8,19,2008,15,16,8,-32.665823,1e25,1e25,"SM",0.0044,1.6948,14.6383,3.140739,5,
T,,70.59031231,-150.03306781,8,19,2008,15,16,20,-34.242965,1e25,1e25,"SM",0.0115,1.7063,14.6498,3.443010,12,
T,,70.59029823,-150.03292104,8,19,2008,15,16,24,-37.396448,1e25,1e25,"SM",0.0035,1.7098,14.6533,3.156824,4,
T,,70.59028381,-150.03246339,8,19,2008,15,16,36,-35.819707,1e25,1e25,"SM",0.0106,1.7204,14.6638,3.166599,12,
T,,70.59026227,-150.03187548,8,19,2008,15,16,51,-27.935198,1e25,1e25,"SM",0.0136,1.7339,14.6774,3.259402,15,
T,,70.59025959,-150.03142730,8,19,2008,15,17,0,-23.203772,1e25,1e25,"SM",0.0103,1.7442,14.6877,4.116972,9,
T,,70.59025481,-150.03124734,8,19,2008,15,17,5,-23.203772,1e25,1e25,"SM",0.0041,1.7484,14.6918,2.984581,5,
T,,70.59025649,-150.03117048,8,19,2008,15,17,7,-23.203772,1e25,1e25,"SM",0.0018,1.7501,14.6936,3.183557,2,
T,,70.59027744,-150.03056070,8,19,2008,15,17,24,-21.627031,1e25,1e25,"SM",0.0141,1.7642,14.7077,2.980804,17,
T,,70.59029731,-150.03013716,8,19,2008,15,17,37,-24.780514,1e25,1e25,"SM",0.0098,1.7740,14.7175,2.719745,13,
T,,70.59030678,-150.02991110,8,19,2008,15,17,43,-24.780514,1e25,1e25,"SM",0.0052,1.7793,14.7227,3.139014,6,
T,,70.59032355,-150.02950684,8,19,2008,15,17,53,-21.627031,1e25,1e25,"SM",0.0094,1.7886,14.7321,3.367526,10,
T,,70.59033285,-150.02946988,8,19,2008,15,17,55,-21.627031,1e25,1e25,"SM",0.0011,1.7897,14.7332,1.916472,2,
T,,70.59042337,-150.02924684,8,19,2008,15,18,8,-21.627031,1e25,1e25,"SM",0.0081,1.7978,14.7412,2.238598,13,
T,,70.59051876,-150.02918934,8,19,2008,15,18,25,-15.319264,1e25,1e25,"SM",0.0067,1.8045,14.7480,1.423373,17,
T,,70.59058640,-150.02925086,8,19,2008,15,18,43,-13.742121,1e25,1e25,"SM",0.0049,1.8094,14.7528,0.976486,18,
T,,70.59062722,-150.02934331,8,19,2008,15,18,58,-13.742121,1e25,1e25,"SM",0.0035,1.8129,14.7564,0.847195,15,
T,,70.59065564,-150.02944046,8,19,2008,15,19,10,-9.011496,1e25,1e25,"SM",0.0030,1.8159,14.7593,0.891448,12,
T,,70.59076133,-150.02979945,8,19,2008,15,19,29,-9.011496,1e25,1e25,"SM",0.0110,1.8269,14.7704,2.086587,19,
T,,70.59083610,-150.03033958,8,19,2008,15,19,50,-1.126587,1e25,1e25,"SM",0.0134,1.8403,14.7838,2.303074,21,
T,,70.59084892,-150.03050890,8,19,2008,15,19,56,-2.703729,1e25,1e25,"SM",0.0040,1.8443,14.7878,2.392352,6,
T,,70.59085714,-150.03088231,8,19,2008,15,20,8,-4.280471,1e25,1e25,"SM",0.0086,1.8529,14.7964,2.577763,12,
T,,70.59085496,-150.03106420,8,19,2008,15,20,14,-9.011496,1e25,1e25,"SM",0.0042,1.8571,14.8005,2.507365,6,
T,,70.59080592,-150.03161103,8,19,2008,15,20,31,-10.588238,1e25,1e25,"SM",0.0130,1.8701,14.8136,2.753937,17,
T,,70.59065773,-150.03210506,8,19,2008,15,20,49,-15.319264,1e25,1e25,"SM",0.0153,1.8854,14.8288,3.056194,18,
T,,70.59045388,-150.03246029,8,19,2008,15,21,8,-13.742121,1e25,1e25,"SM",0.0163,1.9017,14.8451,3.083820,19,
T,,70.59025817,-150.03262013,8,19,2008,15,21,24,-13.742121,1e25,1e25,"SM",0.0140,1.9157,14.8591,3.152695,16,
T,,70.59000520,-150.03257805,8,19,2008,15,21,44,-21.627031,1e25,1e25,"SM",0.0175,1.9332,14.8766,3.150889,20,
T,,70.58970370,-150.03236457,8,19,2008,15,22,6,-27.935198,1e25,1e25,"SM",0.0214,1.9546,14.8980,3.501890,22,
T,,70.58939919,-150.03233624,8,19,2008,15,22,27,-27.935198,1e25,1e25,"SM",0.0210,1.9756,14.9191,3.608569,21,
T,,70.58930263,-150.03237127,8,19,2008,15,22,34,-29.511940,1e25,1e25,"SM",0.0067,1.9823,14.9258,3.455976,7,
T,,70.58906844,-150.03237781,8,19,2008,15,22,38,-29.511940,1e25,1e25,"SM",0.0162,1.9985,14.9420,14.563526,4,
T,,70.58888840,-150.03226256,8,19,2008,15,22,55,-34.242965,1e25,1e25,"SM",0.0127,2.0112,14.9547,2.693263,17,
T,,70.58865395,-150.03211571,8,19,2008,15,23,13,-29.511940,1e25,1e25,"SM",0.0165,2.0278,14.9712,3.309130,18,
T,,70.58844977,-150.03196224,8,19,2008,15,23,27,-26.358056,1e25,1e25,"SM",0.0145,2.0423,14.9858,3.739173,14,
T,,70.58819538,-150.03179384,8,19,2008,15,23,43,-24.780514,1e25,1e25,"SM",0.0180,2.0603,15.0038,4.049334,16,
T,,70.58803026,-150.03171061,8,19,2008,15,23,53,-27.935198,1e25,1e25,"SM",0.0116,2.0719,15.0153,4.164454,10,
T,,70.58776774,-150.03168421,8,19,2008,15,24,10,-34.242965,1e25,1e25,"SM",0.0181,2.0900,15.0335,3.843233,17,
T,,70.58738778,-150.03184196,8,19,2008,15,24,32,-45.281358,1e25,1e25,"SM",0.0265,2.1165,15.0600,4.336510,22,
T,,70.58702099,-150.03193801,8,19,2008,15,24,53,-34.242965,1e25,1e25,"SM",0.0254,2.1420,15.0854,4.360923,21,
T,,70.58669846,-150.03176685,8,19,2008,15,25,13,-32.665823,1e25,1e25,"SM",0.0226,2.1646,15.1081,4.073231,20,
T,,70.58637324,-150.03147231,8,19,2008,15,25,35,-26.358056,1e25,1e25,"SM",0.0235,2.1881,15.1315,3.839962,22,
T,,70.58600309,-150.03131960,8,19,2008,15,25,58,-37.396448,1e25,1e25,"SM",0.0258,2.2139,15.1573,4.040441,23,
T,,70.58562004,-150.03123066,8,19,2008,15,26,21,-37.396448,1e25,1e25,"SM",0.0265,2.2404,15.1839,4.154886,23,
T,,70.58527990,-150.03099480,8,19,2008,15,26,41,-29.511940,1e25,1e25,"SM",0.0241,2.2646,15.2080,4.341149,20,
T,,70.58483541,-150.03091291,8,19,2008,15,27,6,-24.780514,1e25,1e25,"SM",0.0308,2.2953,15.2388,4.430737,25,
T,,70.58447499,-150.03073177,8,19,2008,15,27,27,-18.472747,1e25,1e25,"SM",0.0252,2.3206,15.2640,4.328204,21,
T,,70.58418564,-150.03049733,8,19,2008,15,27,45,-21.627031,1e25,1e25,"SM",0.0207,2.3413,15.2847,4.140833,18,
T,,70.58390100,-150.03033028,8,19,2008,15,28,2,-21.627031,1e25,1e25,"SM",0.0200,2.3613,15.3048,4.243374,17,
T,,70.58353085,-150.03013263,8,19,2008,15,28,23,-16.896005,1e25,1e25,"SM",0.0260,2.3873,15.3307,4.452743,21,
T,,70.58322391,-150.02994547,8,19,2008,15,28,41,-16.896005,1e25,1e25,"SM",0.0216,2.4089,15.3524,4.327846,18,
T,,70.58291646,-150.02973558,8,19,2008,15,28,59,-15.319264,1e25,1e25,"SM",0.0218,2.4307,15.3742,4.356559,18,
T,,70.58256224,-150.02952721,8,19,2008,15,29,20,-16.896005,1e25,1e25,"SM",0.0249,2.4556,15.3991,4.275055,21,
T,,70.58229435,-150.02937743,8,19,2008,15,29,36,-16.896005,1e25,1e25,"SM",0.0188,2.4745,15.4179,4.235890,16,
T,,70.58190493,-150.02920023,8,19,2008,15,29,58,-13.742121,1e25,1e25,"SM",0.0272,2.5017,15.4451,4.452983,22,
T,,70.58147041,-150.02905221,8,19,2008,15,30,22,-7.434354,1e25,1e25,"SM",0.0302,2.5319,15.4754,4.532136,24,
T,,70.58112038,-150.02907199,8,19,2008,15,30,42,-7.434354,1e25,1e25,"SM",0.0242,2.5561,15.4995,4.354002,20,
T,,70.58084470,-150.02949008,8,19,2008,15,31,1,-4.280471,1e25,1e25,"SM",0.0213,2.5774,15.5209,4.041864,19,
T,,70.58066868,-150.02957264,8,19,2008,15,31,13,-1.126587,1e25,1e25,"SM",0.0123,2.5897,15.5332,3.692642,12,
T,,70.58035302,-150.02940408,8,19,2008,15,31,33,2.027697,1e25,1e25,"SM",0.0222,2.6119,15.5553,3.987225,20,
T,,70.58000685,-150.02920677,8,19,2008,15,31,53,0.450955,1e25,1e25,"SM",0.0243,2.6362,15.5797,4.381909,20,
T,,70.57966118,-150.02897493,8,19,2008,15,32,13,-1.126587,1e25,1e25,"SM",0.0245,2.6607,15.6042,4.404628,20,
T,,70.57929363,-150.02862439,8,19,2008,15,32,35,-1.126587,1e25,1e25,"SM",0.0266,2.6873,15.6308,4.359478,22,
T,,70.57901091,-150.02830454,8,19,2008,15,32,52,-1.126587,1e25,1e25,"SM",0.0209,2.7082,15.6517,4.419653,17,
T,,70.57870262,-150.02791227,8,19,2008,15,33,11,-4.280471,1e25,1e25,"SM",0.0231,2.7313,15.6748,4.382260,19,
T,,70.57838922,-150.02738220,8,19,2008,15,33,32,-4.280471,1e25,1e25,"SM",0.0248,2.7562,15.6996,4.258870,21,
T,,70.57804900,-150.02696545,8,19,2008,15,33,53,-5.857212,1e25,1e25,"SM",0.0254,2.7816,15.7250,4.351237,21,
T,,70.57772806,-150.02655666,8,19,2008,15,34,13,-4.280471,1e25,1e25,"SM",0.0241,2.8056,15.7491,4.334754,20,
T,,70.57746805,-150.02622885,8,19,2008,15,34,29,-5.857212,1e25,1e25,"SM",0.0195,2.8251,15.7686,4.382936,16,
T,,70.57723487,-150.02584563,8,19,2008,15,34,44,-7.434354,1e25,1e25,"SM",0.0184,2.8435,15.7869,4.406505,15,
T,,70.57690579,-150.02522319,8,19,2008,15,35,6,-7.434354,1e25,1e25,"SM",0.0269,2.8703,15.8138,4.395363,22,
T,,70.57660220,-150.02462438,8,19,2008,15,35,27,-4.280471,1e25,1e25,"SM",0.0251,2.8954,15.8389,4.300421,21,
T,,70.57630381,-150.02397923,8,19,2008,15,35,48,-2.703729,1e25,1e25,"SM",0.0254,2.9208,15.8643,4.353100,21,
T,,70.57601991,-150.02337255,8,19,2008,15,36,8,-2.703729,1e25,1e25,"SM",0.0241,2.9449,15.8883,4.331530,20,
T,,70.57572126,-150.02281012,8,19,2008,15,36,28,-1.126587,1e25,1e25,"SM",0.0243,2.9692,15.9127,4.382520,20,
T,,70.57542169,-150.02239027,8,19,2008,15,36,46,-2.703729,1e25,1e25,"SM",0.0228,2.9921,15.9355,4.567218,18,
T,,70.57514627,-150.02183673,8,19,2008,15,37,5,-4.280471,1e25,1e25,"SM",0.0229,3.0150,15.9584,4.336989,19,
T,,70.57493085,-150.02143750,8,19,2008,15,37,20,-2.703729,1e25,1e25,"SM",0.0175,3.0324,15.9759,4.196108,15,
T,,70.57471661,-150.02096401,8,19,2008,15,37,36,2.027697,1e25,1e25,"SM",0.0184,3.0508,15.9943,4.133512,16,
T,,70.57447194,-150.02026537,8,19,2008,15,37,56,-1.126587,1e25,1e25,"SM",0.0233,3.0741,16.0176,4.196367,20,
T,,70.57417539,-150.01967613,8,19,2008,15,38,16,-2.703729,1e25,1e25,"SM",0.0246,3.0987,16.0421,4.420735,20,
T,,70.57391496,-150.01916156,8,19,2008,15,38,33,-16.896005,1e25,1e25,"SM",0.0215,3.1202,16.0637,4.559546,17,
T,,70.57364775,-150.01858891,8,19,2008,15,38,52,-16.896005,1e25,1e25,"SM",0.0227,3.1429,16.0863,4.295862,19,
T,,70.57331633,-150.01813444,8,19,2008,15,39,13,-12.164979,1e25,1e25,"SM",0.0252,3.1681,16.1115,4.314536,21,
T,,70.57301383,-150.01778584,8,19,2008,15,39,31,-13.742121,1e25,1e25,"SM",0.0224,3.1904,16.1339,4.476729,18,
T,,70.57269665,-150.01747596,8,19,2008,15,39,50,-16.896005,1e25,1e25,"SM",0.0230,3.2135,16.1569,4.365941,19,
T,,70.57241276,-150.01730011,8,19,2008,15,40,6,-13.742121,1e25,1e25,"SM",0.0200,3.2335,16.1770,4.506132,16,
T,,70.57211244,-150.01702392,8,19,2008,15,40,24,-10.588238,1e25,1e25,"SM",0.0217,3.2552,16.1987,4.339881,18,
T,,70.57179669,-150.01666334,8,19,2008,15,40,43,-9.011496,1e25,1e25,"SM",0.0233,3.2785,16.2220,4.421734,19,
T,,70.57150793,-150.01631062,8,19,2008,15,41,1,-2.703729,1e25,1e25,"SM",0.0215,3.3001,16.2435,4.307008,18,
T,,70.57120468,-150.01586244,8,19,2008,15,41,20,0.450955,1e25,1e25,"SM",0.0233,3.3234,16.2669,4.423831,19,
T,,70.57100636,-150.01562859,8,19,2008,15,41,33,-4.280471,1e25,1e25,"SM",0.0147,3.3381,16.2816,4.075951,13,
T,,70.57069506,-150.01555215,8,19,2008,15,41,51,2.027697,1e25,1e25,"SM",0.0216,3.3597,16.3032,4.316133,18,
T,,70.57057151,-150.01538124,8,19,2008,15,42,1,-5.857212,1e25,1e25,"SM",0.0094,3.3691,16.3126,3.382855,10,
T,,70.57037713,-150.01487304,8,19,2008,15,42,17,-7.434354,1e25,1e25,"SM",0.0178,3.3869,16.3304,4.004716,16,
T,,70.57012106,-150.01412655,8,19,2008,15,42,38,-9.011496,1e25,1e25,"SM",0.0246,3.4116,16.3550,4.224943,21,
T,,70.56985393,-150.01357645,8,19,2008,15,42,57,-13.742121,1e25,1e25,"SM",0.0224,3.4339,16.3774,4.238984,19,
T,,70.56954657,-150.01304939,8,19,2008,15,43,17,-12.164979,1e25,1e25,"SM",0.0244,3.4584,16.4018,4.400826,20,
T,,70.56928991,-150.01264857,8,19,2008,15,43,33,-10.588238,1e25,1e25,"SM",0.0200,3.4784,16.4218,4.496281,16,
T,,70.56901742,-150.01194516,8,19,2008,15,43,54,-12.164979,1e25,1e25,"SM",0.0248,3.5032,16.4466,4.254347,21,
T,,70.56873939,-150.01139330,8,19,2008,15,44,13,-7.434354,1e25,1e25,"SM",0.0230,3.5262,16.4697,4.361706,19,
T,,70.56855583,-150.01091075,8,19,2008,15,44,28,-9.011496,1e25,1e25,"SM",0.0168,3.5431,16.4865,4.043734,15,
T,,70.56815039,-150.01029091,8,19,2008,15,44,55,-2.703729,1e25,1e25,"SM",0.0314,3.5745,16.5179,4.190381,27,
T,,70.56791134,-150.00996938,8,19,2008,15,45,10,-2.703729,1e25,1e25,"SM",0.0181,3.5926,16.5360,4.342822,15,
T,,70.56751572,-150.00938114,8,19,2008,15,45,36,0.450955,1e25,1e25,"SM",0.0305,3.6231,16.5665,4.222619,26,
T,,70.56719754,-150.00890169,8,19,2008,15,45,57,3.604438,1e25,1e25,"SM",0.0246,3.6477,16.5911,4.215741,21,
T,,70.56684910,-150.00822427,8,19,2008,15,46,22,5.181580,1e25,1e25,"SM",0.0287,3.6763,16.6198,4.128774,25,
T,,70.56650737,-150.00727946,8,19,2008,15,46,49,2.027697,1e25,1e25,"SM",0.0321,3.7084,16.6519,4.277527,27,
T,,70.56629431,-150.00662031,8,19,2008,15,47,8,2.027697,1e25,1e25,"SM",0.0211,3.7296,16.6730,4.002935,19,
T,,70.56607478,-150.00583786,8,19,2008,15,47,28,-2.703729,1e25,1e25,"SM",0.0235,3.7531,16.6965,4.235172,20,
T,,70.56591704,-150.00524383,8,19,2008,15,47,47,3.604438,1e25,1e25,"SM",0.0175,3.7706,16.7140,3.310530,19,
T,,70.56583531,-150.00494057,8,19,2008,15,47,59,9.912205,1e25,1e25,"SM",0.0090,3.7795,16.7230,2.691424,12,
T,,70.56578544,-150.00473371,8,19,2008,15,48,21,39.874700,1e25,1e25,"SM",0.0059,3.7854,16.7289,0.961005,22,
T,,70.56571562,-150.00455492,8,19,2008,15,48,42,60.375144,1e25,1e25,"SM",0.0063,3.7917,16.7352,1.086455,21,
T,,70.56556609,-150.00420523,8,19,2008,15,49,8,41.451442,1e25,1e25,"SM",0.0131,3.8048,16.7483,1.812594,26,
T,,70.56550833,-150.00402963,8,19,2008,15,49,15,36.720817,1e25,1e25,"SM",0.0057,3.8105,16.7540,2.919172,7,
T,,70.56547749,-150.00388890,8,19,2008,15,49,21,33.566933,1e25,1e25,"SM",0.0039,3.8144,16.7578,2.324527,6,
T,,70.56548486,-150.00400431,8,19,2008,15,49,33,140.800576,1e25,1e25,"SM",0.0027,3.8171,16.7605,0.810572,12,
T,,70.57402845,-150.01478462,8,19,2008,15,50,12,1132.711976,1e25,1e25,"SM",0.6402,4.4573,17.4007,59.095334,39,
T,,70.56717038,-150.00487804,8,19,2008,15,50,41,27.259166,1e25,1e25,"SM",0.5257,4.9830,17.9264,65.260816,29,
T,,70.56612717,-150.00103972,8,19,2008,15,50,59,68.260053,1e25,1e25,"SM",0.1139,5.0969,18.0404,22.786759,18,
T,,70.56535930,-150.00026741,8,19,2008,15,51,14,63.529428,1e25,1e25,"SM",0.0559,5.1529,18.0963,13.427143,15,
T,,70.56556064,-150.00017345,8,19,2008,15,51,31,58.798402,1e25,1e25,"SM",0.0141,5.1669,18.1104,2.981120,17,
T,,70.56569290,-150.00009717,8,19,2008,15,51,52,49.336351,1e25,1e25,"SM",0.0093,5.1763,18.1197,1.595218,21,
T,,70.56566935,-150.00021435,8,19,2008,15,53,10,44.605726,1e25,1e25,"SM",0.0031,5.1794,18.1229,0.145257,78,
T,,70.56566357,-150.00027085,8,19,2008,15,53,52,31.990191,1e25,1e25,"SM",0.0014,5.1808,18.1242,0.116472,42,
T,,70.56567539,-150.00028870,8,19,2008,15,54,17,20.950998,1e25,1e25,"SM",0.0009,5.1817,18.1251,0.131605,25,
T,,70.56568008,-150.00028057,8,19,2008,15,54,50,20.950998,1e25,1e25,"SM",0.0004,5.1820,18.1255,0.040835,33,
T,,70.56568771,-150.00027671,8,19,2008,15,55,51,13.066490,1e25,1e25,"SM",0.0005,5.1826,18.1260,0.031539,61,
T,,70.56570355,-150.00028158,8,19,2008,15,56,14,11.489348,1e25,1e25,"SM",0.0011,5.1837,18.1271,0.172214,23,
T,,70.56572802,-150.00034913,8,19,2008,15,57,36,22.527740,1e25,1e25,"SM",0.0023,5.1860,18.1294,0.100802,82,
T,,70.56571025,-150.00031167,8,19,2008,15,58,11,22.527740,1e25,1e25,"SM",0.0015,5.1875,18.1309,0.154262,35,
T,,70.56568695,-150.00027646,8,19,2008,15,58,39,9.912205,1e25,1e25,"SM",0.0018,5.1893,18.1327,0.231680,28,
T,,70.56567631,-150.00023640,8,19,2008,15,58,58,14.643231,1e25,1e25,"SM",0.0012,5.1905,18.1339,0.223333,19,
T,,70.56566633,-150.00021729,8,19,2008,15,59,15,9.912205,1e25,1e25,"SM",0.0008,5.1913,18.1347,0.173075,17,
T,,70.56565787,-150.00020622,8,19,2008,15,59,34,0.450955,1e25,1e25,"SM",0.0006,5.1919,18.1354,0.120853,19,
T,,70.56565217,-150.00018116,8,19,2008,16,0,8,9.912205,1e25,1e25,"SM",0.0007,5.1926,18.1361,0.073893,34,
T,,70.56565594,-150.00019256,8,19,2008,16,0,29,14.643231,1e25,1e25,"SM",0.0004,5.1930,18.1364,0.063358,21,
T,,70.56565368,-150.00017487,8,19,2008,16,0,58,16.219973,1e25,1e25,"SM",0.0004,5.1934,18.1369,0.054076,29,
T,,70.56564823,-150.00015954,8,19,2008,16,1,25,13.066490,1e25,1e25,"SM",0.0005,5.1939,18.1374,0.068774,27,
T,,70.56570380,-150.00019013,8,19,2008,16,2,12,19.374257,1e25,1e25,"SM",0.0039,5.1978,18.1413,0.298995,47,
T,,70.56568821,-150.00014286,8,19,2008,16,2,40,16.219973,1e25,1e25,"SM",0.0015,5.1994,18.1428,0.196737,28,
T,,70.56568444,-150.00018912,8,19,2008,16,3,9,11.489348,1e25,1e25,"SM",0.0011,5.2005,18.1439,0.135947,29,
T,,70.56568444,-150.00020731,8,19,2008,16,3,40,13.066490,1e25,1e25,"SM",0.0004,5.2009,18.1443,0.048559,31,
T,,70.56567321,-150.00019692,8,19,2008,16,4,25,8.335464,1e25,1e25,"SM",0.0008,5.2017,18.1451,0.064959,45,
T,,70.56567706,-150.00023028,8,19,2008,16,4,47,3.604438,1e25,1e25,"SM",0.0008,5.2025,18.1460,0.132851,22,
T,,70.56567765,-150.00019357,8,19,2008,16,5,6,6.758722,1e25,1e25,"SM",0.0008,5.2033,18.1468,0.160099,19,
T,,70.56568251,-150.00019700,8,19,2008,16,5,38,13.066490,1e25,1e25,"SM",0.0003,5.2037,18.1472,0.038820,32,
T,,70.56567245,-150.00019256,8,19,2008,16,6,11,5.181580,1e25,1e25,"SM",0.0007,5.2044,18.1479,0.076628,33,
T,,70.56565862,-150.00020396,8,19,2008,16,6,44,3.604438,1e25,1e25,"SM",0.0010,5.2054,18.1488,0.108093,33,
T,,70.56565451,-150.00025668,8,19,2008,16,7,9,8.335464,1e25,1e25,"SM",0.0012,5.2066,18.1501,0.179254,25,
T,,70.56566357,-150.00032156,8,19,2008,16,7,28,9.912205,1e25,1e25,"SM",0.0016,5.2083,18.1517,0.306433,19,
