X,Y,LABEL,ATTR_1,ATTR_10,ATTR_11,ATTR_12,ATTR_13,ATTR_14,ATTR_15,ATTR_2,ATTR_3,ATTR_4,ATTR_5,ATTR_6,ATTR_7,ATTR_8,ATTR_9
872114.192,7854539.693,,7,SM,0.0157,7.3833,7.3833,5.640332,10,21,2008,20,4,18,1.579346,1.00E+25,1.00E+25
872139.045,7854533.081,,7,SM,0.0159,7.3992,7.3992,5.722876,10,21,2008,20,4,28,0.618042,1.00E+25,1.00E+25
872163.317,7854524.673,,7,SM,0.0159,7.4151,7.4151,5.716098,10,21,2008,20,4,38,0.137451,1.00E+25,1.00E+25
872187.652,7854517.408,,7,SM,0.0157,7.4308,7.4308,5.650923,10,21,2008,20,4,48,0.618042,1.00E+25,1.00E+25
872212.323,7854511.145,,7,SM,0.0157,7.4465,7.4465,5.663892,10,21,2008,20,4,58,0.137451,1.00E+25,1.00E+25
872237.116,7854503.013,,7,SM,0.0161,7.4627,7.4627,5.806365,10,21,2008,20,5,8,0.618042,1.00E+25,1.00E+25
872259.519,7854494.106,,7,SM,0.0149,7.4776,7.4776,5.365155,10,21,2008,20,5,18,-1.304688,1.00E+25,1.00E+25
872285.172,7854489.138,,7,SM,0.0161,7.4937,7.4937,5.813871,10,21,2008,20,5,28,-0.824097,1.00E+25,1.00E+25
872310.548,7854483.181,,7,SM,0.0161,7.5098,7.5098,5.800117,10,21,2008,20,5,38,-0.343384,1.00E+25,1.00E+25
872334.240,7854473.735,,7,SM,0.0158,7.5256,7.5256,5.675815,10,21,2008,20,5,48,-0.824097,1.00E+25,1.00E+25
872356.093,7854459.450,,7,SM,0.0161,7.5417,7.5417,5.810594,10,21,2008,20,5,58,-0.343384,1.00E+25,1.00E+25
872378.650,7854447.360,,7,SM,0.0158,7.5576,7.5576,5.695876,10,21,2008,20,6,8,0.137451,1.00E+25,1.00E+25
872399.400,7854441.198,,7,SM,0.0134,7.5709,7.5709,4.816515,10,21,2008,20,6,18,-2.746704,1.00E+25,1.00E+25
872426.369,7854439.661,,7,SM,0.0167,7.5876,7.5876,6.010645,10,21,2008,20,6,28,-1.304688,1.00E+25,1.00E+25
872452.604,7854439.889,,7,SM,0.0162,7.6039,7.6039,5.83734,10,21,2008,20,6,38,-0.343384,1.00E+25,1.00E+25
872479.086,7854439.405,,7,SM,0.0164,7.6202,7.6202,5.892731,10,21,2008,20,6,48,-0.824097,1.00E+25,1.00E+25
872504.646,7854438.766,,7,SM,0.0158,7.636,7.636,5.68897,10,21,2008,20,6,58,-0.824097,1.00E+25,1.00E+25
872530.178,7854439.067,,7,SM,0.0158,7.6518,7.6518,5.680698,10,21,2008,20,7,8,-0.343384,1.00E+25,1.00E+25
872556.168,7854437.367,,7,SM,0.0161,7.6679,7.6679,5.79514,10,21,2008,20,7,18,-0.343384,1.00E+25,1.00E+25
872581.514,7854432.353,,7,SM,0.016,7.6839,7.6839,5.749381,10,21,2008,20,7,28,-0.343384,1.00E+25,1.00E+25
872607.843,7854425.236,,7,SM,0.0169,7.7007,7.7007,6.068829,10,21,2008,20,7,38,1.098633,1.00E+25,1.00E+25
872635.061,7854421.100,,7,SM,0.017,7.7177,7.7177,6.125478,10,21,2008,20,7,48,4.463257,1.00E+25,1.00E+25
872659.670,7854421.248,,7,SM,0.0152,7.733,7.733,5.475933,10,21,2008,20,7,58,2.540649,1.00E+25,1.00E+25
872684.067,7854424.948,,7,SM,0.0152,7.7482,7.7482,5.48988,10,21,2008,20,8,8,1.098633,1.00E+25,1.00E+25
872708.924,7854429.291,,7,SM,0.0156,7.7638,7.7638,5.613848,10,21,2008,20,8,18,0.137451,1.00E+25,1.00E+25
872734.087,7854431.419,,7,SM,0.0156,7.7794,7.7794,5.618408,10,21,2008,20,8,28,0.137451,1.00E+25,1.00E+25
872759.618,7854431.345,,7,SM,0.0158,7.7952,7.7952,5.680474,10,21,2008,20,8,38,0.618042,1.00E+25,1.00E+25
872785.667,7854429.659,,7,SM,0.0161,7.8113,7.8113,5.808711,10,21,2008,20,8,48,0.618042,1.00E+25,1.00E+25
872811.201,7854425.433,,7,SM,0.016,7.8273,7.8273,5.75837,10,21,2008,20,8,58,0.618042,1.00E+25,1.00E+25
872836.796,7854420.838,,7,SM,0.0161,7.8434,7.8434,5.785782,10,21,2008,20,9,8,1.579346,1.00E+25,1.00E+25
872862.448,7854419.276,,7,SM,0.0159,7.8593,7.8593,5.718569,10,21,2008,20,9,18,1.098633,1.00E+25,1.00E+25
872887.766,7854418.600,,7,SM,0.0157,7.8749,7.8749,5.634874,10,21,2008,20,9,28,0.618042,1.00E+25,1.00E+25
872913.420,7854416.660,,7,SM,0.0159,7.8908,7.8908,5.72437,10,21,2008,20,9,38,0.618042,1.00E+25,1.00E+25
872938.522,7854414.251,,7,SM,0.0156,7.9064,7.9064,5.611084,10,21,2008,20,9,48,-0.343384,1.00E+25,1.00E+25
872964.547,7854411.996,,7,SM,0.0161,7.9226,7.9226,5.8117,10,21,2008,20,9,58,-0.824097,1.00E+25,1.00E+25
872991.058,7854409.822,,7,SM,0.0164,7.939,7.939,5.918895,10,21,2008,20,10,8,-1.304688,1.00E+25,1.00E+25
873017.451,7854406.497,,7,SM,0.0164,7.9554,7.9554,5.918491,10,21,2008,20,10,18,-0.824097,1.00E+25,1.00E+25
873042.985,7854401.896,,7,SM,0.016,7.9715,7.9715,5.772884,10,21,2008,20,10,28,-0.824097,1.00E+25,1.00E+25
873069.006,7854396.998,,7,SM,0.0164,7.9878,7.9878,5.892175,10,21,2008,20,10,38,0.618042,1.00E+25,1.00E+25
873092.887,7854390.233,,7,SM,0.0153,8.0032,8.0032,5.522754,10,21,2008,20,10,48,-0.824097,1.00E+25,1.00E+25
873117.932,7854383.286,,7,SM,0.0161,8.0192,8.0192,5.783298,10,21,2008,20,10,58,-0.343384,1.00E+25,1.00E+25
873144.171,7854377.481,,7,SM,0.0166,8.0359,8.0359,5.979699,10,21,2008,20,11,8,0.618042,1.00E+25,1.00E+25
873169.583,7854373.993,,7,SM,0.0159,8.0517,8.0517,5.707059,10,21,2008,20,11,18,0.137451,1.00E+25,1.00E+25
873195.481,7854373.229,,7,SM,0.016,8.0677,8.0677,5.765208,10,21,2008,20,11,28,0.618042,1.00E+25,1.00E+25
873221.201,7854371.682,,7,SM,0.0159,8.0836,8.0836,5.732299,10,21,2008,20,11,38,0.137451,1.00E+25,1.00E+25
873246.487,7854367.796,,7,SM,0.0158,8.0995,8.0995,5.692929,10,21,2008,20,11,48,-0.824097,1.00E+25,1.00E+25
873274.169,7854363.178,,7,SM,0.0173,8.1168,8.1168,6.244118,10,21,2008,20,11,58,1.098633,1.00E+25,1.00E+25
873300.039,7854359.579,,7,SM,0.0161,8.133,8.133,5.8119,10,21,2008,20,12,8,1.098633,1.00E+25,1.00E+25
873325.452,7854356.094,,7,SM,0.0159,8.1488,8.1488,5.707158,10,21,2008,20,12,18,0.137451,1.00E+25,1.00E+25
873350.529,7854351.230,,7,SM,0.0158,8.1646,8.1646,5.683483,10,21,2008,20,12,28,-0.343384,1.00E+25,1.00E+25
873376.033,7854346.815,,7,SM,0.016,8.1806,8.1806,5.759272,10,21,2008,20,12,38,-0.343384,1.00E+25,1.00E+25
873402.423,7854344.250,,7,SM,0.0164,8.197,8.197,5.90002,10,21,2008,20,12,48,-0.824097,1.00E+25,1.00E+25
873429.554,7854340.674,,7,SM,0.0169,8.2139,8.2139,6.088425,10,21,2008,20,12,58,0.137451,1.00E+25,1.00E+25
873457.298,7854335.692,,7,SM,0.0174,8.2313,8.2313,6.271721,10,21,2008,20,13,8,3.02124,1.00E+25,1.00E+25
873482.555,7854330.860,,7,SM,0.0159,8.2472,8.2472,5.722453,10,21,2008,20,13,18,3.02124,1.00E+25,1.00E+25
873508.430,7854325.754,,7,SM,0.0163,8.2635,8.2635,5.868093,10,21,2008,20,13,28,3.501953,1.00E+25,1.00E+25
873532.465,7854319.962,,7,SM,0.0153,8.2788,8.2788,5.501126,10,21,2008,20,13,38,2.540649,1.00E+25,1.00E+25
873558.248,7854314.276,,7,SM,0.0163,8.2951,8.2951,5.874717,10,21,2008,20,13,48,2.060059,1.00E+25,1.00E+25
873582.404,7854308.127,,7,SM,0.0154,8.3105,8.3105,5.546832,10,21,2008,20,13,58,0.618042,1.00E+25,1.00E+25
873607.604,7854302.154,,7,SM,0.016,8.3265,8.3265,5.762722,10,21,2008,20,14,8,0.137451,1.00E+25,1.00E+25
873634.919,7854297.102,,7,SM,0.0172,8.3437,8.3437,6.180839,10,21,2008,20,14,18,1.098633,1.00E+25,1.00E+25
873660.978,7854291.650,,7,SM,0.0165,8.3601,8.3601,5.923775,10,21,2008,20,14,28,1.098633,1.00E+25,1.00E+25
873686.148,7854285.862,,7,SM,0.016,8.3761,8.3761,5.746808,10,21,2008,20,14,38,0.137451,1.00E+25,1.00E+25
873712.147,7854280.024,,7,SM,0.0165,8.3926,8.3926,5.928873,10,21,2008,20,14,48,0.618042,1.00E+25,1.00E+25
873738.329,7854275.350,,7,SM,0.0164,8.409,8.409,5.917595,10,21,2008,20,14,58,0.618042,1.00E+25,1.00E+25
873762.577,7854269.785,,7,SM,0.0154,8.4244,8.4244,5.536277,10,21,2008,20,15,8,-1.304688,1.00E+25,1.00E+25
873787.168,7854263.711,,7,SM,0.0157,8.4401,8.4401,5.635696,10,21,2008,20,15,18,-2.265991,1.00E+25,1.00E+25
873812.123,7854257.321,,7,SM,0.0159,8.456,8.456,5.732314,10,21,2008,20,15,28,-0.824097,1.00E+25,1.00E+25
873838.703,7854252.148,,7,SM,0.0167,8.4727,8.4727,6.025356,10,21,2008,20,15,38,-0.824097,1.00E+25,1.00E+25
873865.284,7854246.975,,7,SM,0.0167,8.4894,8.4894,6.025378,10,21,2008,20,15,48,-0.343384,1.00E+25,1.00E+25
873892.050,7854240.701,,7,SM,0.017,8.5064,8.5064,6.117117,10,21,2008,20,15,58,0.618042,1.00E+25,1.00E+25
873918.233,7854234.519,,7,SM,0.0166,8.5231,8.5231,5.986334,10,21,2008,20,16,8,0.618042,1.00E+25,1.00E+25
873943.988,7854228.642,,7,SM,0.0163,8.5394,8.5394,5.877887,10,21,2008,20,16,18,0.618042,1.00E+25,1.00E+25
873969.865,7854223.541,,7,SM,0.0163,8.5557,8.5557,5.868494,10,21,2008,20,16,28,0.137451,1.00E+25,1.00E+25
873995.006,7854217.562,,7,SM,0.016,8.5717,8.5717,5.7503,10,21,2008,20,16,38,-0.343384,1.00E+25,1.00E+25
874021.037,7854211.166,,7,SM,0.0166,8.5882,8.5882,5.964505,10,21,2008,20,16,48,0.137451,1.00E+25,1.00E+25
874047.406,7854205.393,,7,SM,0.0167,8.6049,8.6049,6.00608,10,21,2008,20,16,58,-0.343384,1.00E+25,1.00E+25
874073.438,7854199.375,,7,SM,0.0165,8.6214,8.6214,5.944962,10,21,2008,20,17,8,-0.824097,1.00E+25,1.00E+25
874099.529,7854192.990,,7,SM,0.0166,8.638,8.638,5.977275,10,21,2008,20,17,18,-0.824097,1.00E+25,1.00E+25
874124.981,7854186.309,,7,SM,0.0163,8.6543,8.6543,5.854777,10,21,2008,20,17,28,-1.304688,1.00E+25,1.00E+25
874152.330,7854181.080,,7,SM,0.0172,8.6715,8.6715,6.195623,10,21,2008,20,17,38,-0.824097,1.00E+25,1.00E+25
874177.225,7854175.062,,7,SM,0.0158,8.6873,8.6873,5.699541,10,21,2008,20,17,48,-2.746704,1.00E+25,1.00E+25
874204.054,7854169.556,,7,SM,0.0169,8.7043,8.7043,6.093957,10,21,2008,20,17,58,-1.304688,1.00E+25,1.00E+25
874228.738,7854163.691,,7,SM,0.0157,8.72,8.72,5.645187,10,21,2008,20,18,8,-4.188599,1.00E+25,1.00E+25
874256.365,7854158.321,,7,SM,0.0174,8.7373,8.7373,6.262036,10,21,2008,20,18,18,-1.304688,1.00E+25,1.00E+25
874284.022,7854153.521,,7,SM,0.0173,8.7547,8.7547,6.245598,10,21,2008,20,18,28,0.137451,1.00E+25,1.00E+25
874310.023,7854148.445,,7,SM,0.0164,8.7711,8.7711,5.894675,10,21,2008,20,18,38,0.137451,1.00E+25,1.00E+25
874336.514,7854141.941,,7,SM,0.0169,8.7879,8.7879,6.070086,10,21,2008,20,18,48,0.618042,1.00E+25,1.00E+25
874363.313,7854136.999,,7,SM,0.0168,8.8048,8.8048,6.063362,10,21,2008,20,18,58,1.098633,1.00E+25,1.00E+25
874388.980,7854130.923,,7,SM,0.0163,8.8211,8.8211,5.868679,10,21,2008,20,19,8,0.618042,1.00E+25,1.00E+25
874415.624,7854126.145,,7,SM,0.0167,8.8378,8.8378,6.023314,10,21,2008,20,19,18,1.098633,1.00E+25,1.00E+25
874441.260,7854119.875,,7,SM,0.0163,8.8541,8.8541,5.872246,10,21,2008,20,19,28,-0.343384,1.00E+25,1.00E+25
874466.282,7854113.881,,7,SM,0.0159,8.87,8.87,5.72522,10,21,2008,20,19,38,-0.824097,1.00E+25,1.00E+25
874492.898,7854108.532,,7,SM,0.0168,8.8868,8.8868,6.040609,10,21,2008,20,19,48,-0.343384,1.00E+25,1.00E+25
874519.853,7854102.674,,7,SM,0.017,8.9039,8.9039,6.137452,10,21,2008,20,19,58,0.137451,1.00E+25,1.00E+25
874545.794,7854096.457,,7,SM,0.0165,8.9203,8.9203,5.935917,10,21,2008,20,20,8,-0.343384,1.00E+25,1.00E+25
874571.369,7854090.934,,7,SM,0.0162,8.9365,8.9365,5.821643,10,21,2008,20,20,18,-1.304688,1.00E+25,1.00E+25
874597.924,7854085.954,,7,SM,0.0167,8.9532,8.9532,6.011612,10,21,2008,20,20,28,-0.824097,1.00E+25,1.00E+25
874624.569,7854080.800,,7,SM,0.0168,8.97,8.97,6.039007,10,21,2008,20,20,38,-0.824097,1.00E+25,1.00E+25
874652.106,7854075.984,,7,SM,0.0173,8.9873,8.9873,6.219848,10,21,2008,20,20,48,-0.343384,1.00E+25,1.00E+25
874679.030,7854071.067,,7,SM,0.0169,9.0042,9.0042,6.089642,10,21,2008,20,20,58,0.618042,1.00E+25,1.00E+25
874705.401,7854066.057,,7,SM,0.0166,9.0208,9.0208,5.972768,10,21,2008,20,21,8,0.137451,1.00E+25,1.00E+25
874731.743,7854061.608,,7,SM,0.0165,9.0373,9.0373,5.94384,10,21,2008,20,21,18,-0.343384,1.00E+25,1.00E+25
874758.448,7854058.354,,7,SM,0.0166,9.0539,9.0539,5.986281,10,21,2008,20,21,28,0.618042,1.00E+25,1.00E+25
874783.995,7854053.395,,7,SM,0.0161,9.07,9.07,5.789858,10,21,2008,20,21,38,-0.343384,1.00E+25,1.00E+25
874811.314,7854050.245,,7,SM,0.017,9.087,9.087,6.119068,10,21,2008,20,21,48,0.137451,1.00E+25,1.00E+25
874837.346,7854048.388,,7,SM,0.0161,9.1031,9.1031,5.806611,10,21,2008,20,21,58,-0.343384,1.00E+25,1.00E+25
874865.799,7854046.373,,7,SM,0.0176,9.1207,9.1207,6.346723,10,21,2008,20,22,8,1.579346,1.00E+25,1.00E+25
874893.182,7854042.102,,7,SM,0.0171,9.1379,9.1379,6.166571,10,21,2008,20,22,18,2.540649,1.00E+25,1.00E+25
874921.149,7854039.627,,7,SM,0.0174,9.1552,9.1552,6.246235,10,21,2008,20,22,28,3.02124,1.00E+25,1.00E+25
874946.784,7854036.762,,7,SM,0.0159,9.1712,9.1712,5.73918,10,21,2008,20,22,38,2.060059,1.00E+25,1.00E+25
874972.327,7854032.936,,7,SM,0.016,9.1871,9.1871,5.746896,10,21,2008,20,22,48,2.540649,1.00E+25,1.00E+25
874999.157,7854029.329,,7,SM,0.0167,9.2039,9.2039,6.023724,10,21,2008,20,22,58,1.579346,1.00E+25,1.00E+25
875026.203,7854025.946,,7,SM,0.0168,9.2207,9.2207,6.064582,10,21,2008,20,23,8,2.060059,1.00E+25,1.00E+25
875054.047,7854022.319,,7,SM,0.0174,9.2381,9.2381,6.247478,10,21,2008,20,23,18,3.02124,1.00E+25,1.00E+25
875081.276,7854020.101,,7,SM,0.0169,9.255,9.255,6.078357,10,21,2008,20,23,28,3.501953,1.00E+25,1.00E+25
875109.453,7854020.119,,7,SM,0.0174,9.2724,9.2724,6.269036,10,21,2008,20,23,38,5.424561,1.00E+25,1.00E+25
875134.632,7854016.235,,7,SM,0.0157,9.2881,9.2881,5.668157,10,21,2008,20,23,48,3.982666,1.00E+25,1.00E+25
875160.515,7854011.902,,7,SM,0.0162,9.3043,9.3043,5.839065,10,21,2008,20,23,58,3.02124,1.00E+25,1.00E+25
875187.468,7854008.695,,7,SM,0.0168,9.3211,9.3211,6.039644,10,21,2008,20,24,8,3.982666,1.00E+25,1.00E+25
875215.162,7854004.101,,7,SM,0.0173,9.3385,9.3385,6.245783,10,21,2008,20,24,18,3.501953,1.00E+25,1.00E+25
875241.104,7853999.780,,7,SM,0.0163,9.3547,9.3547,5.852198,10,21,2008,20,24,28,2.540649,1.00E+25,1.00E+25
875268.581,7853997.983,,7,SM,0.017,9.3717,9.3717,6.12595,10,21,2008,20,24,38,2.060059,1.00E+25,1.00E+25
875295.748,7853995.756,,7,SM,0.0168,9.3886,9.3886,6.065099,10,21,2008,20,24,48,2.060059,1.00E+25,1.00E+25
875322.703,7853992.928,,7,SM,0.0168,9.4053,9.4053,6.030255,10,21,2008,20,24,58,2.060059,1.00E+25,1.00E+25
875349.350,7853990.425,,7,SM,0.0165,9.4219,9.4219,5.955095,10,21,2008,20,25,8,2.060059,1.00E+25,1.00E+25
875377.898,7853988.244,,7,SM,0.0177,9.4396,9.4396,6.370399,10,21,2008,20,25,18,3.982666,1.00E+25,1.00E+25
875404.153,7853983.599,,7,SM,0.0165,9.456,9.456,5.93193,10,21,2008,20,25,28,3.02124,1.00E+25,1.00E+25
875431.231,7853979.281,,7,SM,0.0169,9.473,9.473,6.101362,10,21,2008,20,25,38,2.540649,1.00E+25,1.00E+25
875457.608,7853975.036,,7,SM,0.0165,9.4895,9.4895,5.943963,10,21,2008,20,25,48,2.060059,1.00E+25,1.00E+25
875484.199,7853969.882,,7,SM,0.0167,9.5062,9.5062,6.026641,10,21,2008,20,25,58,1.579346,1.00E+25,1.00E+25
875510.512,7853964.870,,7,SM,0.0166,9.5228,9.5228,5.960338,10,21,2008,20,26,8,1.098633,1.00E+25,1.00E+25
875536.829,7853959.483,,7,SM,0.0166,9.5394,9.5394,5.976795,10,21,2008,20,26,18,1.098633,1.00E+25,1.00E+25
875563.356,7853955.452,,7,SM,0.0166,9.556,9.556,5.970285,10,21,2008,20,26,28,0.618042,1.00E+25,1.00E+25
875590.436,7853951.892,,7,SM,0.0169,9.5729,9.5729,6.077022,10,21,2008,20,26,38,0.137451,1.00E+25,1.00E+25
875617.884,7853948.395,,7,SM,0.0171,9.59,9.59,6.156434,10,21,2008,20,26,48,0.618042,1.00E+25,1.00E+25
875643.955,7853942.967,,7,SM,0.0165,9.6064,9.6064,5.9253,10,21,2008,20,26,58,-0.343384,1.00E+25,1.00E+25
875670.609,7853937.826,,7,SM,0.0168,9.6232,9.6232,6.039743,10,21,2008,20,27,8,0.137451,1.00E+25,1.00E+25
875699.528,7853934.200,,7,SM,0.018,9.6412,9.6412,6.485048,10,21,2008,20,27,18,1.579346,1.00E+25,1.00E+25
875725.260,7853929.281,,7,SM,0.0162,9.6574,9.6574,5.829362,10,21,2008,20,27,28,1.098633,1.00E+25,1.00E+25
875752.557,7853926.326,,7,SM,0.017,9.6744,9.6744,6.108378,10,21,2008,20,27,38,1.098633,1.00E+25,1.00E+25
875779.239,7853922.513,,7,SM,0.0167,9.691,9.691,5.997144,10,21,2008,20,27,48,0.618042,1.00E+25,1.00E+25
875806.779,7853918.089,,7,SM,0.0172,9.7083,9.7083,6.206664,10,21,2008,20,27,58,0.137451,1.00E+25,1.00E+25
875833.586,7853914.298,,7,SM,0.0167,9.725,9.725,6.023547,10,21,2008,20,28,8,0.618042,1.00E+25,1.00E+25
875861.402,7853912.375,,7,SM,0.0172,9.7422,9.7422,6.203314,10,21,2008,20,28,18,1.098633,1.00E+25,1.00E+25
875887.749,7853907.185,,7,SM,0.0166,9.7588,9.7588,5.975157,10,21,2008,20,28,28,1.098633,1.00E+25,1.00E+25
875914.524,7853902.822,,7,SM,0.0168,9.7756,9.7756,6.036234,10,21,2008,20,28,38,1.098633,1.00E+25,1.00E+25
875941.513,7853899.817,,7,SM,0.0168,9.7924,9.7924,6.041981,10,21,2008,20,28,48,1.098633,1.00E+25,1.00E+25
875967.767,7853897.067,,7,SM,0.0163,9.8087,9.8087,5.873043,10,21,2008,20,28,58,0.137451,1.00E+25,1.00E+25
875994.480,7853893.072,,7,SM,0.0167,9.8254,9.8254,6.010038,10,21,2008,20,29,8,-0.343384,1.00E+25,1.00E+25
876021.504,7853887.620,,7,SM,0.017,9.8424,9.8424,6.134041,10,21,2008,20,29,18,0.137451,1.00E+25,1.00E+25
876048.772,7853883.341,,7,SM,0.0171,9.8595,9.8595,6.141181,10,21,2008,20,29,28,0.618042,1.00E+25,1.00E+25
876074.781,7853879.041,,7,SM,0.0163,9.8758,9.8758,5.865873,10,21,2008,20,29,38,-0.343384,1.00E+25,1.00E+25
876102.051,7853875.141,,7,SM,0.017,9.8928,9.8928,6.128598,10,21,2008,20,29,48,-0.343384,1.00E+25,1.00E+25
876129.010,7853870.434,,7,SM,0.0169,9.9097,9.9097,6.08974,10,21,2008,20,29,58,0.137451,1.00E+25,1.00E+25
876156.279,7853865.779,,7,SM,0.0171,9.9268,9.9268,6.155012,10,21,2008,20,30,8,0.137451,1.00E+25,1.00E+25
876184.069,7853861.402,,7,SM,0.0174,9.9442,9.9442,6.259394,10,21,2008,20,30,18,0.137451,1.00E+25,1.00E+25
876211.154,7853856.717,,7,SM,0.017,9.9612,9.9612,6.115895,10,21,2008,20,30,28,0.137451,1.00E+25,1.00E+25
876239.406,7853852.607,,7,SM,0.0176,9.9788,9.9788,6.351626,10,21,2008,20,30,38,1.098633,1.00E+25,1.00E+25
876266.273,7853848.453,,7,SM,0.0168,9.9956,9.9956,6.049499,10,21,2008,20,30,48,0.618042,1.00E+25,1.00E+25
876294.587,7853843.976,,7,SM,0.0177,10.0134,10.0134,6.377593,10,21,2008,20,30,58,1.579346,1.00E+25,1.00E+25
876321.424,7853840.383,,7,SM,0.0167,10.0301,10.0301,6.024709,10,21,2008,20,31,8,2.060059,1.00E+25,1.00E+25
876348.664,7853836.293,,7,SM,0.017,10.0471,10.0471,6.128389,10,21,2008,20,31,18,1.579346,1.00E+25,1.00E+25
876375.350,7853831.353,,7,SM,0.0168,10.0639,10.0639,6.038869,10,21,2008,20,31,28,1.579346,1.00E+25,1.00E+25
876402.004,7853827.731,,7,SM,0.0166,10.0805,10.0805,5.98514,10,21,2008,20,31,38,1.098633,1.00E+25,1.00E+25
876427.801,7853823.964,,7,SM,0.0161,10.0966,10.0966,5.800557,10,21,2008,20,31,48,-0.343384,1.00E+25,1.00E+25
876455.679,7853822.437,,7,SM,0.0173,10.1139,10.1139,6.21192,10,21,2008,20,31,58,0.618042,1.00E+25,1.00E+25
876483.406,7853819.563,,7,SM,0.0172,10.1311,10.1311,6.202204,10,21,2008,20,32,8,0.618042,1.00E+25,1.00E+25
876511.655,7853816.966,,7,SM,0.0175,10.1487,10.1487,6.31154,10,21,2008,20,32,18,1.579346,1.00E+25,1.00E+25
876538.496,7853812.999,,7,SM,0.0168,10.1654,10.1654,6.036753,10,21,2008,20,32,28,1.098633,1.00E+25,1.00E+25
876566.317,7853809.576,,7,SM,0.0173,10.1827,10.1827,6.236666,10,21,2008,20,32,38,1.579346,1.00E+25,1.00E+25
876593.192,7853804.293,,7,SM,0.0169,10.1997,10.1997,6.093846,10,21,2008,20,32,48,1.579346,1.00E+25,1.00E+25
876620.154,7853799.591,,7,SM,0.0169,10.2166,10.2166,6.090102,10,21,2008,20,32,58,1.098633,1.00E+25,1.00E+25
876647.214,7853792.830,,7,SM,0.0172,10.2338,10.2338,6.206277,10,21,2008,20,33,8,1.098633,1.00E+25,1.00E+25
876674.181,7853788.131,,7,SM,0.0169,10.2507,10.2507,6.090151,10,21,2008,20,33,18,1.098633,1.00E+25,1.00E+25
876701.393,7853783.095,,7,SM,0.0171,10.2678,10.2678,6.157291,10,21,2008,20,33,28,0.618042,1.00E+25,1.00E+25
876728.054,7853775.701,,7,SM,0.0171,10.285,10.285,6.156824,10,21,2008,20,33,38,0.618042,1.00E+25,1.00E+25
876754.440,7853769.581,,7,SM,0.0167,10.3017,10.3017,6.0267,10,21,2008,20,33,48,0.137451,1.00E+25,1.00E+25
876781.839,7853763.824,,7,SM,0.0173,10.319,10.319,6.229131,10,21,2008,20,33,58,1.579346,1.00E+25,1.00E+25
876808.592,7853757.390,,7,SM,0.017,10.336,10.336,6.122725,10,21,2008,20,34,8,1.098633,1.00E+25,1.00E+25
876835.777,7853751.407,,7,SM,0.0172,10.3532,10.3532,6.193136,10,21,2008,20,34,18,1.098633,1.00E+25,1.00E+25
876863.570,7853746.659,,7,SM,0.0174,10.3706,10.3706,6.273743,10,21,2008,20,34,28,1.579346,1.00E+25,1.00E+25
876891.180,7853742.638,,7,SM,0.0172,10.3879,10.3879,6.20778,10,21,2008,20,34,38,0.618042,1.00E+25,1.00E+25
876918.699,7853737.278,,7,SM,0.0173,10.4052,10.4052,6.238209,10,21,2008,20,34,48,1.579346,1.00E+25,1.00E+25
876945.666,7853731.826,,7,SM,0.017,10.4222,10.4222,6.121851,10,21,2008,20,34,58,1.579346,1.00E+25,1.00E+25
876973.129,7853725.703,,7,SM,0.0174,10.4396,10.4396,6.26012,10,21,2008,20,35,8,1.579346,1.00E+25,1.00E+25
877000.012,7853716.649,,7,SM,0.0175,10.4571,10.4571,6.312156,10,21,2008,20,35,18,2.060059,1.00E+25,1.00E+25
877026.709,7853707.942,,7,SM,0.0174,10.4745,10.4745,6.248884,10,21,2008,20,35,28,1.579346,1.00E+25,1.00E+25
877053.895,7853701.962,,7,SM,0.0172,10.4917,10.4917,6.193335,10,21,2008,20,35,38,2.060059,1.00E+25,1.00E+25
877080.899,7853694.819,,7,SM,0.0173,10.509,10.509,6.21515,10,21,2008,20,35,48,2.060059,1.00E+25,1.00E+25
877108.636,7853688.177,,7,SM,0.0176,10.5266,10.5266,6.346421,10,21,2008,20,35,58,2.540649,1.00E+25,1.00E+25
877135.144,7853683.593,,7,SM,0.0166,10.5432,10.5432,5.985453,10,21,2008,20,36,8,2.060059,1.00E+25,1.00E+25
877163.004,7853677.727,,7,SM,0.0176,10.5608,10.5608,6.334789,10,21,2008,20,36,18,2.060059,1.00E+25,1.00E+25
877190.191,7853671.749,,7,SM,0.0172,10.578,10.578,6.193459,10,21,2008,20,36,28,2.540649,1.00E+25,1.00E+25
877218.292,7853667.435,,7,SM,0.0176,10.5956,10.5956,6.325927,10,21,2008,20,36,38,2.540649,1.00E+25,1.00E+25
877245.907,7853661.907,,7,SM,0.0174,10.613,10.613,6.266162,10,21,2008,20,36,48,2.540649,1.00E+25,1.00E+25
877274.442,7853656.912,,7,SM,0.0179,10.6309,10.6309,6.445233,10,21,2008,20,36,58,3.501953,1.00E+25,1.00E+25
877302.484,7853652.213,,7,SM,0.0176,10.6485,10.6485,6.326417,10,21,2008,20,37,8,3.501953,1.00E+25,1.00E+25
877329.819,7853647.582,,7,SM,0.0171,10.6656,10.6656,6.169069,10,21,2008,20,37,18,3.501953,1.00E+25,1.00E+25
877357.402,7853644.128,,7,SM,0.0172,10.6828,10.6828,6.184395,10,21,2008,20,37,28,3.02124,1.00E+25,1.00E+25
877384.704,7853641.192,,7,SM,0.017,10.6998,10.6998,6.109758,10,21,2008,20,37,38,2.540649,1.00E+25,1.00E+25
