Time,File,Total,bearded seal,beluga,Unknown,bowhead,Boating,minke,Walrus,
10-Oct-07 06:46:11,shell-367F1212.a28..1191998771.2007-10-10-06-46-11.wav_chan0.xml,40,36,0,4,0,0,0,0,
10-Oct-07 07:19:55,shell-367F1213.a28..1192000795.2007-10-10-07-19-55.wav_chan0.xml,12,10,0,0,2,0,0,0,
10-Oct-07 07:53:39,shell-367F1214.a28..1192002819.2007-10-10-07-53-39.wav_chan0.xml,1,0,0,1,0,0,0,0,
10-Oct-07 08:27:24,shell-367F1215.a28..1192004844.2007-10-10-08-27-24.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 09:01:06,shell-367F1216.a28..1192006866.2007-10-10-09-01-06.wav_chan0.xml,29,15,0,1,13,0,0,0,
10-Oct-07 09:34:47,shell-367F1217.a28..1192008887.2007-10-10-09-34-47.wav_chan0.xml,2,0,0,0,2,0,0,0,
10-Oct-07 10:08:29,shell-367F1218.a28..1192010909.2007-10-10-10-08-29.wav_chan0.xml,55,27,2,9,16,0,1,0,
10-Oct-07 10:42:10,shell-367F1219.a28..1192012930.2007-10-10-10-42-10.wav_chan0.xml,1,0,0,0,1,0,0,0,
10-Oct-07 11:15:52,shell-367F1220.a28..1192014952.2007-10-10-11-15-52.wav_chan0.xml,4,1,0,0,3,0,0,0,
10-Oct-07 11:49:34,shell-367F1221.a28..1192016974.2007-10-10-11-49-34.wav_chan0.xml,14,4,0,0,10,0,0,0,
10-Oct-07 12:23:16,shell-367F1222.a28..1192018996.2007-10-10-12-23-16.wav_chan0.xml,12,1,0,0,11,0,0,0,
10-Oct-07 12:56:57,shell-367F1223.a28..1192021017.2007-10-10-12-56-57.wav_chan0.xml,20,12,1,2,5,0,0,0,
10-Oct-07 13:30:39,shell-367F1224.a28..1192023039.2007-10-10-13-30-39.wav_chan0.xml,4,0,0,1,3,0,0,0,
10-Oct-07 14:04:21,shell-367F1225.a28..1192025061.2007-10-10-14-04-21.wav_chan0.xml,9,2,0,1,6,0,0,0,
10-Oct-07 14:38:05,shell-367F1226.a28..1192027085.2007-10-10-14-38-05.wav_chan0.xml,58,16,13,12,17,0,0,0,
10-Oct-07 15:11:49,shell-367F1227.a28..1192029109.2007-10-10-15-11-49.wav_chan0.xml,45,12,18,5,10,0,0,0,
10-Oct-07 15:45:34,shell-367F1228.a28..1192031134.2007-10-10-15-45-34.wav_chan0.xml,8,3,0,0,5,0,0,0,
10-Oct-07 16:19:18,shell-367F1229.a28..1192033158.2007-10-10-16-19-18.wav_chan0.xml,15,11,0,0,4,0,0,0,
10-Oct-07 16:53:03,shell-367F1230.a28..1192035183.2007-10-10-16-53-03.wav_chan0.xml,17,0,0,0,17,0,0,0,
10-Oct-07 17:26:48,shell-367F1231.a28..1192037208.2007-10-10-17-26-48.wav_chan0.xml,7,1,0,1,5,0,0,0,
10-Oct-07 18:00:29,shell-367F1232.a28..1192039229.2007-10-10-18-00-29.wav_chan0.xml,6,0,0,0,6,0,0,0,
10-Oct-07 18:34:11,shell-367F1233.a28..1192041251.2007-10-10-18-34-11.wav_chan0.xml,6,1,0,0,5,0,0,0,
10-Oct-07 19:07:53,shell-367F1234.a28..1192043273.2007-10-10-19-07-53.wav_chan0.xml,5,1,0,0,4,0,0,0,
10-Oct-07 19:41:35,shell-367F1235.a28..1192045295.2007-10-10-19-41-35.wav_chan0.xml,12,0,0,3,9,0,0,0,
10-Oct-07 20:15:16,shell-367F1236.a28..1192047316.2007-10-10-20-15-16.wav_chan0.xml,5,2,0,1,2,0,0,0,
10-Oct-07 20:48:58,shell-367F1237.a28..1192049338.2007-10-10-20-48-58.wav_chan0.xml,7,1,0,2,4,
10-Oct-07 21:22:40,shell-367F1238.a28..1192051360.2007-10-10-21-22-40.wav_chan0.xml,3,0,0,0,3,0,0,0,
10-Oct-07 21:56:22,shell-367F1239.a28..1192053382.2007-10-10-21-56-22.wav_chan0.xml,10,4,0,1,5,0,0,0,
10-Oct-07 22:30:04,shell-367F1240.a28..1192055404.2007-10-10-22-30-04.wav_chan0.xml,7,2,0,1,4,0,0,0,
10-Oct-07 23:03:46,shell-367F1241.a28..1192057426.2007-10-10-23-03-46.wav_chan0.xml,14,0,0,2,12,0,0,0,
10-Oct-07 23:37:30,shell-367F1242.a28..1192059450.2007-10-10-23-37-30.wav_chan0.xml,16,3,0,1,12,0,0,0,
11-Oct-07 00:11:14,shell-367F1243.a28..1192061474.2007-10-11-00-11-14.wav_chan0.xml,18,0,0,3,15,0,0,0,
11-Oct-07 00:44:58,shell-367F1244.a28..1192063498.2007-10-11-00-44-58.wav_chan0.xml,77,18,0,22,37,0,0,0,
11-Oct-07 01:18:42,shell-367F1245.a28..1192065522.2007-10-11-01-18-42.wav_chan0.xml,56,13,0,13,30,0,0,0,
11-Oct-07 01:52:27,shell-367F1246.a28..1192067547.2007-10-11-01-52-27.wav_chan0.xml,69,21,1,8,39,0,0,0,
11-Oct-07 02:26:11,shell-367F1247.a28..1192069571.2007-10-11-02-26-11.wav_chan0.xml,50,13,0,9,28,0,0,0,
11-Oct-07 02:59:53,shell-367F1248.a28..1192071593.2007-10-11-02-59-53.wav_chan0.xml,29,7,0,4,18,0,0,0,
11-Oct-07 03:33:35,shell-367F1249.a28..1192073615.2007-10-11-03-33-35.wav_chan0.xml,16,9,0,1,6,0,0,0,
11-Oct-07 04:07:17,shell-367F1250.a28..1192075637.2007-10-11-04-07-17.wav_chan0.xml,20,5,0,2,13,0,0,0,
11-Oct-07 04:40:58,shell-367F1251.a28..1192077658.2007-10-11-04-40-58.wav_chan0.xml,30,8,0,4,18,0,0,0,
11-Oct-07 05:14:40,shell-367F1252.a28..1192079680.2007-10-11-05-14-40.wav_chan0.xml,10,2,0,3,5,0,0,0,
11-Oct-07 05:48:22,shell-367F1253.a28..1192081702.2007-10-11-05-48-22.wav_chan0.xml,17,2,0,1,14,0,0,0,
11-Oct-07 06:22:03,shell-367F1254.a28..1192083723.2007-10-11-06-22-03.wav_chan0.xml,16,4,0,1,11,0,0,0,
11-Oct-07 06:55:45,shell-367F1255.a28..1192085745.2007-10-11-06-55-45.wav_chan0.xml,38,12,6,12,8,0,0,0,
11-Oct-07 07:29:27,shell-367F1256.a28..1192087767.2007-10-11-07-29-27.wav_chan0.xml,18,5,3,5,5,0,0,0,
11-Oct-07 08:03:10,shell-367F1257.a28..1192089790.2007-10-11-08-03-10.wav_chan0.xml,11,1,0,3,7,0,0,0,
11-Oct-07 08:36:54,shell-367F1258.a28..1192091814.2007-10-11-08-36-54.wav_chan0.xml,3,0,0,0,3,0,0,0,
11-Oct-07 09:10:38,shell-367F1259.a28..1192093838.2007-10-11-09-10-38.wav_chan0.xml,92,8,44,23,11,0,6,0,
11-Oct-07 09:44:22,shell-367F1260.a28..1192095862.2007-10-11-09-44-22.wav_chan0.xml,34,3,12,6,10,3,0,0,
11-Oct-07 10:18:07,shell-367F1261.a28..1192097887.2007-10-11-10-18-07.wav_chan0.xml,72,1,30,22,14,2,3,0,
11-Oct-07 10:51:52,shell-367F1262.a28..1192099912.2007-10-11-10-51-52.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Oct-07 11:25:36,shell-367F1263.a28..1192101936.2007-10-11-11-25-36.wav_chan0.xml,1,0,0,0,1,0,0,0,
11-Oct-07 11:59:18,shell-367F1264.a28..1192103958.2007-10-11-11-59-18.wav_chan0.xml,1,0,0,0,1,0,0,0,
11-Oct-07 12:33:00,shell-367F1265.a28..1192105980.2007-10-11-12-33-00.wav_chan0.xml,8,7,0,0,1,0,0,0,
11-Oct-07 13:06:41,shell-367F1266.a28..1192108001.2007-10-11-13-06-41.wav_chan0.xml,6,5,0,0,1,0,0,0,
11-Oct-07 13:40:23,shell-367F1267.a28..1192110023.2007-10-11-13-40-23.wav_chan0.xml,3,1,0,0,2,0,0,0,
11-Oct-07 14:14:05,shell-367F1268.a28..1192112045.2007-10-11-14-14-05.wav_chan0.xml,6,2,0,0,4,0,0,0,
11-Oct-07 14:47:47,shell-367F1269.a28..1192114067.2007-10-11-14-47-47.wav_chan0.xml,1,1,0,0,0,0,0,0,
11-Oct-07 15:21:29,shell-367F1270.a28..1192116089.2007-10-11-15-21-29.wav_chan0.xml,9,4,0,0,5,0,0,0,
11-Oct-07 15:55:10,shell-367F1271.a28..1192118110.2007-10-11-15-55-10.wav_chan0.xml,10,3,0,0,7,0,0,0,
11-Oct-07 16:28:52,shell-367F1272.a28..1192120132.2007-10-11-16-28-52.wav_chan0.xml,6,0,1,0,5,0,0,0,
11-Oct-07 17:02:35,shell-367F1273.a28..1192122155.2007-10-11-17-02-35.wav_chan0.xml,13,1,0,1,11,0,0,0,
11-Oct-07 17:36:18,shell-367F1274.a28..1192124178.2007-10-11-17-36-18.wav_chan0.xml,10,0,0,2,8,0,0,0,
11-Oct-07 18:10:02,shell-367F1275.a28..1192126202.2007-10-11-18-10-02.wav_chan0.xml,5,0,0,1,4,0,0,0,
11-Oct-07 18:43:47,shell-367F1276.a28..1192128227.2007-10-11-18-43-47.wav_chan0.xml,3,0,0,2,1,0,0,0,
11-Oct-07 19:17:31,shell-367F1277.a28..1192130251.2007-10-11-19-17-31.wav_chan0.xml,21,0,0,0,21,0,0,0,
11-Oct-07 19:51:16,shell-367F1278.a28..1192132276.2007-10-11-19-51-16.wav_chan0.xml,22,0,0,2,20,0,0,0,
11-Oct-07 20:25:00,shell-367F1279.a28..1192134300.2007-10-11-20-25-00.wav_chan0.xml,41,4,0,4,33,0,0,0,
11-Oct-07 20:58:42,shell-367F1280.a28..1192136322.2007-10-11-20-58-42.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Oct-07 21:32:24,shell-367F1281.a28..1192138344.2007-10-11-21-32-24.wav_chan0.xml,10,1,0,1,8,0,0,0,
11-Oct-07 22:06:06,shell-367F1282.a28..1192140366.2007-10-11-22-06-06.wav_chan0.xml,9,1,0,1,7,0,0,0,
11-Oct-07 22:39:47,shell-367F1283.a28..1192142387.2007-10-11-22-39-47.wav_chan0.xml,28,6,2,8,12,0,0,0,
11-Oct-07 23:13:29,shell-367F1284.a28..1192144409.2007-10-11-23-13-29.wav_chan0.xml,13,0,0,3,10,0,0,0,
11-Oct-07 23:47:11,shell-367F1285.a28..1192146431.2007-10-11-23-47-11.wav_chan0.xml,10,0,0,2,8,0,0,0,
11-Sep-07 22:25:41,shell-367F0001.a28..1189549541.2007-09-11-22-25-41.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Sep-07 22:59:23,shell-367F0002.a28..1189551563.2007-09-11-22-59-23.wav_chan0.xml,5,0,3,2,0,0,0,0,
11-Sep-07 23:33:04,shell-367F0003.a28..1189553584.2007-09-11-23-33-04.wav_chan0.xml,205,15,44,131,5,0,1,9,
12-Oct-07 00:20:53,shell-367F1286.a28..1192148453.2007-10-12-00-20-53.wav_chan0.xml,21,4,0,2,15,0,0,0,
12-Oct-07 00:54:34,shell-367F1287.a28..1192150474.2007-10-12-00-54-34.wav_chan0.xml,48,11,0,12,25,0,0,0,
12-Oct-07 01:28:16,shell-367F1288.a28..1192152496.2007-10-12-01-28-16.wav_chan0.xml,32,5,0,13,14,0,0,0,
12-Oct-07 02:01:59,shell-367F1289.a28..1192154519.2007-10-12-02-01-59.wav_chan0.xml,30,5,0,4,21,0,0,0,
12-Oct-07 02:35:43,shell-367F1290.a28..1192156543.2007-10-12-02-35-43.wav_chan0.xml,25,0,0,3,22,0,0,0,
12-Oct-07 03:09:27,shell-367F1291.a28..1192158567.2007-10-12-03-09-27.wav_chan0.xml,21,0,0,2,19,0,0,0,
12-Oct-07 03:43:12,shell-367F1292.a28..1192160592.2007-10-12-03-43-12.wav_chan0.xml,8,2,0,1,5,0,0,0,
12-Oct-07 04:16:56,shell-367F1293.a28..1192162616.2007-10-12-04-16-56.wav_chan0.xml,20,3,0,4,13,0,0,0,
12-Oct-07 04:50:41,shell-367F1294.a28..1192164641.2007-10-12-04-50-41.wav_chan0.xml,9,0,0,0,9,0,0,0,
12-Oct-07 05:24:25,shell-367F1295.a28..1192166665.2007-10-12-05-24-25.wav_chan0.xml,4,1,0,0,3,0,0,0,
12-Oct-07 05:58:07,shell-367F1296.a28..1192168687.2007-10-12-05-58-07.wav_chan0.xml,8,2,0,0,6,0,0,0,
12-Oct-07 06:31:49,shell-367F1297.a28..1192170709.2007-10-12-06-31-49.wav_chan0.xml,9,1,0,0,8,0,0,0,
12-Oct-07 07:05:31,shell-367F1298.a28..1192172731.2007-10-12-07-05-31.wav_chan0.xml,19,5,1,5,8,0,0,0,
12-Oct-07 07:39:12,shell-367F1299.a28..1192174752.2007-10-12-07-39-12.wav_chan0.xml,4,0,0,1,3,0,0,0,
12-Oct-07 08:12:54,shell-367F1300.a28..1192176774.2007-10-12-08-12-54.wav_chan0.xml,1,0,0,1,0,0,0,0,
12-Oct-07 08:46:36,shell-367F1301.a28..1192178796.2007-10-12-08-46-36.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 09:20:18,shell-367F1302.a28..1192180818.2007-10-12-09-20-18.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 09:54:00,shell-367F1303.a28..1192182840.2007-10-12-09-54-00.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 10:27:42,shell-367F1304.a28..1192184862.2007-10-12-10-27-42.wav_chan0.xml,1,0,0,1,0,0,0,0,
12-Oct-07 11:01:25,shell-367F1305.a28..1192186885.2007-10-12-11-01-25.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 11:35:08,shell-367F1306.a28..1192188908.2007-10-12-11-35-08.wav_chan0.xml,1,0,0,0,1,0,0,0,
12-Oct-07 12:08:52,shell-367F1307.a28..1192190932.2007-10-12-12-08-52.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 12:42:37,shell-367F1308.a28..1192192957.2007-10-12-12-42-37.wav_chan0.xml,0,0,0,0,0,
12-Oct-07 13:16:21,shell-367F1309.a28..1192194981.2007-10-12-13-16-21.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 13:50:05,shell-367F1310.a28..1192197005.2007-10-12-13-50-05.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 14:23:50,shell-367F1311.a28..1192199030.2007-10-12-14-23-50.wav_chan0.xml,1,0,0,1,0,0,0,0,
12-Oct-07 14:57:32,shell-367F1312.a28..1192201052.2007-10-12-14-57-32.wav_chan0.xml,1,0,0,1,0,0,0,0,
12-Oct-07 15:31:14,shell-367F1313.a28..1192203074.2007-10-12-15-31-14.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 16:04:55,shell-367F1314.a28..1192205095.2007-10-12-16-04-55.wav_chan0.xml,3,0,0,0,3,0,0,0,
12-Oct-07 16:38:37,shell-367F1315.a28..1192207117.2007-10-12-16-38-37.wav_chan0.xml,1,0,0,0,1,0,0,0,
12-Oct-07 17:12:19,shell-367F1316.a28..1192209139.2007-10-12-17-12-19.wav_chan0.xml,1,0,0,1,0,0,0,0,
12-Oct-07 17:46:01,shell-367F1317.a28..1192211161.2007-10-12-17-46-01.wav_chan0.xml,2,0,0,1,1,0,0,0,
12-Oct-07 18:19:43,shell-367F1318.a28..1192213183.2007-10-12-18-19-43.wav_chan0.xml,1,0,0,0,1,0,0,0,
12-Oct-07 18:53:24,shell-367F1319.a28..1192215204.2007-10-12-18-53-24.wav_chan0.xml,1,0,0,0,1,0,0,0,
12-Oct-07 19:27:06,shell-367F1320.a28..1192217226.2007-10-12-19-27-06.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 20:00:49,shell-367F1321.a28..1192219249.2007-10-12-20-00-49.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 20:34:33,shell-367F1322.a28..1192221273.2007-10-12-20-34-33.wav_chan0.xml,23,5,0,4,14,0,0,0,
12-Oct-07 21:08:17,shell-367F1323.a28..1192223297.2007-10-12-21-08-17.wav_chan0.xml,10,3,0,1,6,0,0,0,
12-Oct-07 21:42:01,shell-367F1324.a28..1192225321.2007-10-12-21-42-01.wav_chan0.xml,36,12,0,0,24,0,0,0,
12-Oct-07 22:15:46,shell-367F1325.a28..1192227346.2007-10-12-22-15-46.wav_chan0.xml,4,3,0,0,1,0,0,0,
12-Oct-07 22:49:31,shell-367F1326.a28..1192229371.2007-10-12-22-49-31.wav_chan0.xml,4,0,0,0,4,0,0,0,
12-Oct-07 23:23:15,shell-367F1327.a28..1192231395.2007-10-12-23-23-15.wav_chan0.xml,3,1,0,1,1,0,0,0,
12-Oct-07 23:56:57,shell-367F1328.a28..1192233417.2007-10-12-23-56-57.wav_chan0.xml,17,5,0,0,12,0,0,0,
12-Sep-07 00:06:46,shell-367F0004.a28..1189555606.2007-09-12-00-06-46.wav_chan0.xml,4,0,0,1,2,0,0,1,
12-Sep-07 00:40:27,shell-367F0005.a28..1189557627.2007-09-12-00-40-27.wav_chan0.xml,385,20,92,258,4,2,0,9,
12-Sep-07 01:14:09,shell-367F0006.a28..1189559649.2007-09-12-01-14-09.wav_chan0.xml,2477,122,922,1392,15,4,1,21,
12-Sep-07 01:47:50,shell-367F0007.a28..1189561670.2007-09-12-01-47-50.wav_chan0.xml,822,47,305,449,6,1,0,14,
12-Sep-07 02:21:32,shell-367F0008.a28..1189563692.2007-09-12-02-21-32.wav_chan0.xml,285,3,101,171,9,0,0,1,
12-Sep-07 02:55:14,shell-367F0009.a28..1189565714.2007-09-12-02-55-14.wav_chan0.xml,299,24,123,137,6,3,0,6,
12-Sep-07 03:28:56,shell-367F0010.a28..1189567736.2007-09-12-03-28-56.wav_chan0.xml,100,2,16,82,0,0,0,0,
12-Sep-07 04:02:39,shell-367F0011.a28..1189569759.2007-09-12-04-02-39.wav_chan0.xml,844,34,272,506,8,4,1,19,
12-Sep-07 04:36:20,shell-367F0012.a28..1189571780.2007-09-12-04-36-20.wav_chan0.xml,1661,82,607,910,21,4,3,34,
12-Sep-07 05:10:04,shell-367F0013.a28..1189573804.2007-09-12-05-10-04.wav_chan0.xml,121,19,23,58,6,1,1,13,
12-Sep-07 05:43:48,shell-367F0014.a28..1189575828.2007-09-12-05-43-48.wav_chan0.xml,320,16,101,194,2,2,0,5,
12-Sep-07 06:17:31,shell-367F0015.a28..1189577851.2007-09-12-06-17-31.wav_chan0.xml,6,6,0,0,0,0,0,0,
12-Sep-07 06:51:15,shell-367F0016.a28..1189579875.2007-09-12-06-51-15.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 07:24:56,shell-367F0017.a28..1189581896.2007-09-12-07-24-56.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 07:58:38,shell-367F0018.a28..1189583918.2007-09-12-07-58-38.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 08:32:19,shell-367F0019.a28..1189585939.2007-09-12-08-32-19.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 09:06:01,shell-367F0020.a28..1189587961.2007-09-12-09-06-01.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 09:39:42,shell-367F0021.a28..1189589982.2007-09-12-09-39-42.wav_chan0.xml,4,0,3,0,0,0,0,1,
12-Sep-07 10:13:23,shell-367F0022.a28..1189592003.2007-09-12-10-13-23.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 10:47:05,shell-367F0023.a28..1189594025.2007-09-12-10-47-05.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 11:20:46,shell-367F0024.a28..1189596046.2007-09-12-11-20-46.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 11:54:29,shell-367F0025.a28..1189598069.2007-09-12-11-54-29.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 12:28:11,shell-367F0026.a28..1189600091.2007-09-12-12-28-11.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 13:01:54,shell-367F0027.a28..1189602114.2007-09-12-13-01-54.wav_chan0.xml,0,0,0,0,0,0,0,
12-Sep-07 13:35:36,shell-367F0028.a28..1189604136.2007-09-12-13-35-36.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 14:09:18,shell-367F0029.a28..1189606158.2007-09-12-14-09-18.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 14:43:02,shell-367F0030.a28..1189608182.2007-09-12-14-43-02.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 15:16:44,shell-367F0031.a28..1189610204.2007-09-12-15-16-44.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 15:50:27,shell-367F0032.a28..1189612227.2007-09-12-15-50-27.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 16:24:09,shell-367F0033.a28..1189614249.2007-09-12-16-24-09.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 16:57:50,shell-367F0034.a28..1189616270.2007-09-12-16-57-50.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 17:31:32,shell-367F0035.a28..1189618292.2007-09-12-17-31-32.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 18:05:14,shell-367F0036.a28..1189620314.2007-09-12-18-05-14.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 18:38:55,shell-367F0037.a28..1189622335.2007-09-12-18-38-55.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 19:12:37,shell-367F0038.a28..1189624357.2007-09-12-19-12-37.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 19:46:18,shell-367F0039.a28..1189626378.2007-09-12-19-46-18.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 20:19:59,shell-367F0040.a28..1189628399.2007-09-12-20-19-59.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 20:53:41,shell-367F0041.a28..1189630421.2007-09-12-20-53-41.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 21:27:24,shell-367F0042.a28..1189632444.2007-09-12-21-27-24.wav_chan0.xml,2,2,0,0,0,0,0,0,
12-Sep-07 22:01:06,shell-367F0043.a28..1189634466.2007-09-12-22-01-06.wav_chan0.xml,6,6,0,0,0,0,0,
12-Sep-07 22:34:48,shell-367F0044.a28..1189636488.2007-09-12-22-34-48.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 23:08:32,shell-367F0045.a28..1189638512.2007-09-12-23-08-32.wav_chan0.xml,6,3,0,0,3,0,0,0,
12-Sep-07 23:42:15,shell-367F0046.a28..1189640535.2007-09-12-23-42-15.wav_chan0.xml,1,0,0,1,0,0,0,0,
13-Oct-07 00:30:39,shell-367F1329.a28..1192235439.2007-10-13-00-30-39.wav_chan0.xml,14,6,0,0,8,0,0,0,
13-Oct-07 01:04:20,shell-367F1330.a28..1192237460.2007-10-13-01-04-20.wav_chan0.xml,6,1,0,1,4,0,0,0,
13-Oct-07 01:38:02,shell-367F1331.a28..1192239482.2007-10-13-01-38-02.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 02:11:44,shell-367F1332.a28..1192241504.2007-10-13-02-11-44.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 02:45:26,shell-367F1333.a28..1192243526.2007-10-13-02-45-26.wav_chan0.xml,2,0,0,0,2,0,0,0,
13-Oct-07 03:19:08,shell-367F1334.a28..1192245548.2007-10-13-03-19-08.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 03:52:50,shell-367F1335.a28..1192247570.2007-10-13-03-52-50.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 04:26:32,shell-367F1336.a28..1192249592.2007-10-13-04-26-32.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 05:00:15,shell-367F1337.a28..1192251615.2007-10-13-05-00-15.wav_chan0.xml,7,5,0,0,2,0,0,0,
13-Oct-07 05:33:58,shell-367F1338.a28..1192253638.2007-10-13-05-33-58.wav_chan0.xml,3,3,0,0,0,0,0,0,
13-Oct-07 06:07:42,shell-367F1339.a28..1192255662.2007-10-13-06-07-42.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 06:41:27,shell-367F1340.a28..1192257687.2007-10-13-06-41-27.wav_chan0.xml,4,1,0,0,3,0,0,0,
13-Oct-07 07:15:12,shell-367F1341.a28..1192259712.2007-10-13-07-15-12.wav_chan0.xml,4,0,0,1,3,0,0,0,
13-Oct-07 07:48:56,shell-367F1342.a28..1192261736.2007-10-13-07-48-56.wav_chan0.xml,1,0,0,0,1,0,0,0,
13-Oct-07 08:22:41,shell-367F1343.a28..1192263761.2007-10-13-08-22-41.wav_chan0.xml,7,2,0,1,4,0,0,0,
13-Oct-07 08:56:22,shell-367F1344.a28..1192265782.2007-10-13-08-56-22.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 09:30:04,shell-367F1345.a28..1192267804.2007-10-13-09-30-04.wav_chan0.xml,1,0,0,0,1,0,0,0,
13-Oct-07 10:03:46,shell-367F1346.a28..1192269826.2007-10-13-10-03-46.wav_chan0.xml,9,0,0,2,7,0,0,0,
13-Oct-07 10:37:27,shell-367F1347.a28..1192271847.2007-10-13-10-37-27.wav_chan0.xml,1,0,0,0,1,0,0,0,
13-Oct-07 11:11:09,shell-367F1348.a28..1192273869.2007-10-13-11-11-09.wav_chan0.xml,3,1,0,1,1,0,0,0,
13-Oct-07 11:44:51,shell-367F1349.a28..1192275891.2007-10-13-11-44-51.wav_chan0.xml,1,0,0,0,1,0,0,0,
13-Oct-07 12:18:33,shell-367F1350.a28..1192277913.2007-10-13-12-18-33.wav_chan0.xml,1,0,0,0,1,0,0,0,
13-Oct-07 12:52:14,shell-367F1351.a28..1192279934.2007-10-13-12-52-14.wav_chan0.xml,1,0,0,0,1,0,0,0,
13-Oct-07 13:25:57,shell-367F1352.a28..1192281957.2007-10-13-13-25-57.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 13:59:39,shell-367F1353.a28..1192283979.2007-10-13-13-59-39.wav_chan0.xml,1,1,0,0,0,0,0,0,
13-Oct-07 14:33:23,shell-367F1354.a28..1192286003.2007-10-13-14-33-23.wav_chan0.xml,1,0,0,0,1,0,0,0,
13-Oct-07 15:07:07,shell-367F1355.a28..1192288027.2007-10-13-15-07-07.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 15:40:52,shell-367F1356.a28..1192290052.2007-10-13-15-40-52.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 16:14:36,shell-367F1357.a28..1192292076.2007-10-13-16-14-36.wav_chan0.xml,644,58,265,314,3,0,4,0,
13-Oct-07 16:48:21,shell-367F1358.a28..1192294101.2007-10-13-16-48-21.wav_chan0.xml,1,1,0,0,0,0,0,0,
13-Oct-07 17:22:06,shell-367F1359.a28..1192296126.2007-10-13-17-22-06.wav_chan0.xml,1,0,0,0,1,0,0,0,
13-Oct-07 17:55:47,shell-367F1360.a28..1192298147.2007-10-13-17-55-47.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 18:29:29,shell-367F1361.a28..1192300169.2007-10-13-18-29-29.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 19:03:11,shell-367F1362.a28..1192302191.2007-10-13-19-03-11.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 19:36:53,shell-367F1363.a28..1192304213.2007-10-13-19-36-53.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 20:10:35,shell-367F1364.a28..1192306235.2007-10-13-20-10-35.wav_chan0.xml,0,0,0,0,0,0,0,0,
