Time,File,Total,bearded seal,Unknown,fin whale,killer whale,Walrus,Boating,minke,
10-Aug-07 03:48:28,shell-00EA0893.a26..1186717708.2007-08-10-03-48-28.wav_chan0.xml,1,0,0,0,1,0,0,0,
10-Aug-07 04:22:22,shell-00EA0894.a26..1186719742.2007-08-10-04-22-22.wav_chan0.xml,14,0,9,0,5,0,0,0,
10-Aug-07 04:56:16,shell-00EA0895.a26..1186721776.2007-08-10-04-56-16.wav_chan0.xml,4,1,1,0,2,0,0,0,
10-Aug-07 05:30:10,shell-00EA0896.a26..1186723810.2007-08-10-05-30-10.wav_chan0.xml,1,0,0,1,0,0,0,0,
10-Aug-07 06:04:01,shell-00EA0897.a26..1186725841.2007-08-10-06-04-01.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Aug-07 06:37:53,shell-00EA0898.a26..1186727873.2007-08-10-06-37-53.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Aug-07 07:11:44,shell-00EA0899.a26..1186729904.2007-08-10-07-11-44.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Aug-07 07:45:36,shell-00EA0900.a26..1186731936.2007-08-10-07-45-36.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Aug-07 08:19:28,shell-00EA0901.a26..1186733968.2007-08-10-08-19-28.wav_chan0.xml,0,0,0,0,0,0,0,
10-Aug-07 08:53:20,shell-00EA0902.a26..1186736000.2007-08-10-08-53-20.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Aug-07 09:27:11,shell-00EA0903.a26..1186738031.2007-08-10-09-27-11.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Aug-07 10:01:03,shell-00EA0904.a26..1186740063.2007-08-10-10-01-03.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Aug-07 10:34:55,shell-00EA0905.a26..1186742095.2007-08-10-10-34-55.wav_chan0.xml,1,0,1,0,0,0,0,0,
10-Aug-07 11:08:48,shell-00EA0906.a26..1186744128.2007-08-10-11-08-48.wav_chan0.xml,5,1,3,0,1,0,0,0,
10-Aug-07 11:42:41,shell-00EA0907.a26..1186746161.2007-08-10-11-42-41.wav_chan0.xml,45,6,39,0,0,0,0,0,
10-Aug-07 12:16:36,shell-00EA0908.a26..1186748196.2007-08-10-12-16-36.wav_chan0.xml,4,3,1,0,0,0,0,0,
10-Aug-07 12:50:30,shell-00EA0909.a26..1186750230.2007-08-10-12-50-30.wav_chan0.xml,2,0,0,2,0,0,0,0,
10-Aug-07 13:24:24,shell-00EA0910.a26..1186752264.2007-08-10-13-24-24.wav_chan0.xml,2,2,0,0,0,0,0,0,
10-Aug-07 13:58:18,shell-00EA0911.a26..1186754298.2007-08-10-13-58-18.wav_chan0.xml,1,1,0,0,0,0,0,0,
10-Aug-07 14:32:10,shell-00EA0912.a26..1186756330.2007-08-10-14-32-10.wav_chan0.xml,18,7,11,0,0,0,0,0,
10-Aug-07 15:06:01,shell-00EA0913.a26..1186758361.2007-08-10-15-06-01.wav_chan0.xml,3,3,0,0,0,0,0,0,
10-Aug-07 15:39:53,shell-00EA0914.a26..1186760393.2007-08-10-15-39-53.wav_chan0.xml,1,1,0,0,0,0,0,0,
10-Aug-07 16:13:45,shell-00EA0915.a26..1186762425.2007-08-10-16-13-45.wav_chan0.xml,8,8,0,0,0,0,0,0,
10-Aug-07 16:47:36,shell-00EA0916.a26..1186764456.2007-08-10-16-47-36.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Aug-07 17:21:28,shell-00EA0917.a26..1186766488.2007-08-10-17-21-28.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Aug-07 17:55:20,shell-00EA0918.a26..1186768520.2007-08-10-17-55-20.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Aug-07 18:29:11,shell-00EA0919.a26..1186770551.2007-08-10-18-29-11.wav_chan0.xml,0,0,0,0,0,0,0,
10-Aug-07 19:03:03,shell-00EA0920.a26..1186772583.2007-08-10-19-03-03.wav_chan0.xml,3,0,0,3,0,0,0,0,
10-Aug-07 19:36:55,shell-00EA0921.a26..1186774615.2007-08-10-19-36-55.wav_chan0.xml,7,0,0,7,0,0,0,0,
10-Aug-07 20:10:48,shell-00EA0922.a26..1186776648.2007-08-10-20-10-48.wav_chan0.xml,20,1,0,19,0,0,0,0,
10-Aug-07 20:44:41,shell-00EA0923.a26..1186778681.2007-08-10-20-44-41.wav_chan0.xml,17,4,0,13,0,0,0,0,
10-Aug-07 21:18:35,shell-00EA0924.a26..1186780715.2007-08-10-21-18-35.wav_chan0.xml,5,0,1,4,0,0,0,0,
10-Aug-07 21:52:29,shell-00EA0925.a26..1186782749.2007-08-10-21-52-29.wav_chan0.xml,2,1,0,1,
10-Aug-07 22:26:23,shell-00EA0926.a26..1186784783.2007-08-10-22-26-23.wav_chan0.xml,1,0,0,1,0,0,0,0,
10-Aug-07 23:00:17,shell-00EA0927.a26..1186786817.2007-08-10-23-00-17.wav_chan0.xml,3,2,0,0,0,0,0,1,
10-Aug-07 23:34:11,shell-00EA0928.a26..1186788851.2007-08-10-23-34-11.wav_chan0.xml,1,0,0,1,0,0,0,0,
11-Aug-07 00:08:03,shell-00EA0929.a26..1186790883.2007-08-11-00-08-03.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Aug-07 00:41:54,shell-00EA0930.a26..1186792914.2007-08-11-00-41-54.wav_chan0.xml,3,2,1,0,0,0,0,
11-Aug-07 01:15:46,shell-00EA0931.a26..1186794946.2007-08-11-01-15-46.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Aug-07 01:49:38,shell-00EA0932.a26..1186796978.2007-08-11-01-49-38.wav_chan0.xml,1,0,0,1,0,0,0,0,
11-Aug-07 02:23:29,shell-00EA0933.a26..1186799009.2007-08-11-02-23-29.wav_chan0.xml,2,2,0,0,0,0,0,0,
11-Aug-07 02:57:21,shell-00EA0934.a26..1186801041.2007-08-11-02-57-21.wav_chan0.xml,3,2,0,0,1,0,0,0,
11-Aug-07 03:31:13,shell-00EA0935.a26..1186803073.2007-08-11-03-31-13.wav_chan0.xml,2,2,0,0,0,0,0,
11-Aug-07 04:05:05,shell-00EA0936.a26..1186805105.2007-08-11-04-05-05.wav_chan0.xml,53,26,6,1,18,1,0,1,
11-Aug-07 04:38:57,shell-00EA0937.a26..1186807137.2007-08-11-04-38-57.wav_chan0.xml,13,11,1,1,0,0,0,0,
11-Aug-07 05:12:50,shell-00EA0938.a26..1186809170.2007-08-11-05-12-50.wav_chan0.xml,3,3,0,0,0,0,0,0,
11-Aug-07 05:46:44,shell-00EA0939.a26..1186811204.2007-08-11-05-46-44.wav_chan0.xml,11,9,2,0,0,0,0,0,
11-Aug-07 06:20:38,shell-00EA0940.a26..1186813238.2007-08-11-06-20-38.wav_chan0.xml,9,5,2,0,0,0,2,0,
11-Aug-07 06:54:32,shell-00EA0941.a26..1186815272.2007-08-11-06-54-32.wav_chan0.xml,7,3,2,0,0,0,2,0,
11-Aug-07 07:28:26,shell-00EA0942.a26..1186817306.2007-08-11-07-28-26.wav_chan0.xml,6,6,0,0,0,0,0,0,
11-Aug-07 08:02:20,shell-00EA0943.a26..1186819340.2007-08-11-08-02-20.wav_chan0.xml,13,8,3,1,1,0,0,0,
11-Aug-07 08:36:12,shell-00EA0944.a26..1186821372.2007-08-11-08-36-12.wav_chan0.xml,8,7,0,1,0,0,0,0,
11-Aug-07 09:10:04,shell-00EA0945.a26..1186823404.2007-08-11-09-10-04.wav_chan0.xml,11,4,1,4,2,0,0,0,
11-Aug-07 09:43:55,shell-00EA0946.a26..1186825435.2007-08-11-09-43-55.wav_chan0.xml,21,3,2,7,9,0,0,0,
11-Aug-07 10:17:47,shell-00EA0947.a26..1186827467.2007-08-11-10-17-47.wav_chan0.xml,32,6,3,2,18,0,0,3,
11-Aug-07 10:51:39,shell-00EA0948.a26..1186829499.2007-08-11-10-51-39.wav_chan0.xml,7,2,1,2,1,0,0,1,
11-Aug-07 11:25:30,shell-00EA0949.a26..1186831530.2007-08-11-11-25-30.wav_chan0.xml,32,9,11,1,9,1,0,1,
11-Aug-07 11:59:22,shell-00EA0950.a26..1186833562.2007-08-11-11-59-22.wav_chan0.xml,40,14,3,3,20,0,0,0,
11-Aug-07 12:33:14,shell-00EA0951.a26..1186835594.2007-08-11-12-33-14.wav_chan0.xml,8,6,0,0,2,0,0,0,
11-Aug-07 13:07:05,shell-00EA0952.a26..1186837625.2007-08-11-13-07-05.wav_chan0.xml,16,10,1,1,3,0,0,1,
11-Aug-07 13:40:57,shell-00EA0953.a26..1186839657.2007-08-11-13-40-57.wav_chan0.xml,15,7,1,7,0,0,0,0,
11-Aug-07 14:14:50,shell-00EA0954.a26..1186841690.2007-08-11-14-14-50.wav_chan0.xml,38,14,6,1,16,1,0,0,
11-Aug-07 14:48:44,shell-00EA0955.a26..1186843724.2007-08-11-14-48-44.wav_chan0.xml,3,3,0,0,0,0,0,0,
11-Aug-07 15:22:38,shell-00EA0956.a26..1186845758.2007-08-11-15-22-38.wav_chan0.xml,4,2,1,1,0,0,0,0,
11-Aug-07 15:56:32,shell-00EA0957.a26..1186847792.2007-08-11-15-56-32.wav_chan0.xml,10,6,0,4,0,0,0,0,
11-Aug-07 16:30:26,shell-00EA0958.a26..1186849826.2007-08-11-16-30-26.wav_chan0.xml,3,1,2,0,0,0,0,0,
11-Aug-07 17:04:20,shell-00EA0959.a26..1186851860.2007-08-11-17-04-20.wav_chan0.xml,7,2,1,4,0,0,0,0,
11-Aug-07 17:38:14,shell-00EA0960.a26..1186853894.2007-08-11-17-38-14.wav_chan0.xml,10,1,1,7,1,0,0,
11-Aug-07 18:12:06,shell-00EA0961.a26..1186855926.2007-08-11-18-12-06.wav_chan0.xml,61,16,17,1,26,1,
11-Aug-07 18:45:57,shell-00EA0962.a26..1186857957.2007-08-11-18-45-57.wav_chan0.xml,45,20,19,0,6,0,0,0,
11-Aug-07 19:19:49,shell-00EA0963.a26..1186859989.2007-08-11-19-19-49.wav_chan0.xml,7,3,0,1,1,0,1,1,
11-Aug-07 19:53:41,shell-00EA0964.a26..1186862021.2007-08-11-19-53-41.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Aug-07 20:27:32,shell-00EA0965.a26..1186864052.2007-08-11-20-27-32.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Aug-07 21:01:24,shell-00EA0966.a26..1186866084.2007-08-11-21-01-24.wav_chan0.xml,3,0,0,3,0,0,0,0,
11-Aug-07 21:35:16,shell-00EA0967.a26..1186868116.2007-08-11-21-35-16.wav_chan0.xml,2,0,0,2,0,0,0,0,
11-Aug-07 22:09:08,shell-00EA0968.a26..1186870148.2007-08-11-22-09-08.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Aug-07 22:43:00,shell-00EA0969.a26..1186872180.2007-08-11-22-43-00.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Aug-07 23:16:53,shell-00EA0970.a26..1186874213.2007-08-11-23-16-53.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Aug-07 23:50:47,shell-00EA0971.a26..1186876247.2007-08-11-23-50-47.wav_chan0.xml,2,0,2,0,0,0,0,0,
12-Aug-07 00:24:41,shell-00EA0972.a26..1186878281.2007-08-12-00-24-41.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Aug-07 00:58:35,shell-00EA0973.a26..1186880315.2007-08-12-00-58-35.wav_chan0.xml,27,4,22,1,0,0,0,0,
12-Aug-07 01:32:29,shell-00EA0974.a26..1186882349.2007-08-12-01-32-29.wav_chan0.xml,3,0,0,3,0,0,0,0,
12-Aug-07 02:06:23,shell-00EA0975.a26..1186884383.2007-08-12-02-06-23.wav_chan0.xml,1,0,0,1,0,0,0,0,
12-Aug-07 02:40:15,shell-00EA0976.a26..1186886415.2007-08-12-02-40-15.wav_chan0.xml,1,0,1,0,0,0,0,0,
12-Aug-07 03:14:07,shell-00EA0977.a26..1186888447.2007-08-12-03-14-07.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Aug-07 03:47:58,shell-00EA0978.a26..1186890478.2007-08-12-03-47-58.wav_chan0.xml,1,0,0,1,0,0,0,0,
12-Aug-07 04:21:50,shell-00EA0979.a26..1186892510.2007-08-12-04-21-50.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Aug-07 04:55:42,shell-00EA0980.a26..1186894542.2007-08-12-04-55-42.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Aug-07 05:29:33,shell-00EA0981.a26..1186896573.2007-08-12-05-29-33.wav_chan0.xml,3,0,2,1,0,0,0,
12-Aug-07 06:03:25,shell-00EA0982.a26..1186898605.2007-08-12-06-03-25.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Aug-07 06:37:17,shell-00EA0983.a26..1186900637.2007-08-12-06-37-17.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Aug-07 07:11:08,shell-00EA0984.a26..1186902668.2007-08-12-07-11-08.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Aug-07 07:45:00,shell-00EA0985.a26..1186904700.2007-08-12-07-45-00.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Aug-07 08:18:53,shell-00EA0986.a26..1186906733.2007-08-12-08-18-53.wav_chan0.xml,1,1,0,0,0,0,0,0,
12-Aug-07 08:52:46,shell-00EA0987.a26..1186908766.2007-08-12-08-52-46.wav_chan0.xml,1,0,1,0,0,0,0,0,
12-Aug-07 09:26:41,shell-00EA0988.a26..1186910801.2007-08-12-09-26-41.wav_chan0.xml,11,10,0,1,0,
12-Aug-07 10:00:35,shell-00EA0989.a26..1186912835.2007-08-12-10-00-35.wav_chan0.xml,17,3,8,1,5,0,0,0,
12-Aug-07 10:34:29,shell-00EA0990.a26..1186914869.2007-08-12-10-34-29.wav_chan0.xml,4,4,0,0,0,0,0,0,
12-Aug-07 11:08:23,shell-00EA0991.a26..1186916903.2007-08-12-11-08-23.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Aug-07 11:42:18,shell-00EA0992.a26..1186918938.2007-08-12-11-42-18.wav_chan0.xml,2,1,1,0,0,0,0,0,
12-Aug-07 12:16:09,shell-00EA0993.a26..1186920969.2007-08-12-12-16-09.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Aug-07 12:50:01,shell-00EA0994.a26..1186923001.2007-08-12-12-50-01.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Aug-07 13:23:53,shell-00EA0995.a26..1186925033.2007-08-12-13-23-53.wav_chan0.xml,1,0,0,1,0,0,0,0,
12-Aug-07 13:57:45,shell-00EA0996.a26..1186927065.2007-08-12-13-57-45.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Aug-07 14:31:36,shell-00EA0997.a26..1186929096.2007-08-12-14-31-36.wav_chan0.xml,9,0,4,0,3,0,0,2,
12-Aug-07 15:05:28,shell-00EA0998.a26..1186931128.2007-08-12-15-05-28.wav_chan0.xml,2,2,0,0,0,0,0,0,
12-Aug-07 15:39:20,shell-00EA0999.a26..1186933160.2007-08-12-15-39-20.wav_chan0.xml,4,2,2,0,0,0,0,0,
12-Aug-07 16:13:12,shell-00EA1000.a26..1186935192.2007-08-12-16-13-12.wav_chan0.xml,30,13,6,0,9,1,0,1,
12-Aug-07 16:47:04,shell-00EA1001.a26..1186937224.2007-08-12-16-47-04.wav_chan0.xml,42,13,5,0,20,0,0,4,
12-Aug-07 17:20:57,shell-00EA1002.a26..1186939257.2007-08-12-17-20-57.wav_chan0.xml,16,3,5,0,7,0,0,1,
12-Aug-07 17:54:51,shell-00EA1003.a26..1186941291.2007-08-12-17-54-51.wav_chan0.xml,4,2,1,0,1,0,0,0,
12-Aug-07 18:28:45,shell-00EA1004.a26..1186943325.2007-08-12-18-28-45.wav_chan0.xml,4,4,0,0,0,0,0,0,
12-Aug-07 19:02:39,shell-00EA1005.a26..1186945359.2007-08-12-19-02-39.wav_chan0.xml,3,3,0,0,0,0,0,0,
12-Aug-07 19:36:34,shell-00EA1006.a26..1186947394.2007-08-12-19-36-34.wav_chan0.xml,3,3,0,0,0,
12-Aug-07 20:10:28,shell-00EA1007.a26..1186949428.2007-08-12-20-10-28.wav_chan0.xml,2,1,1,0,0,0,0,0,
12-Aug-07 20:44:20,shell-00EA1008.a26..1186951460.2007-08-12-20-44-20.wav_chan0.xml,22,21,1,0,0,0,0,0,
12-Aug-07 21:18:12,shell-00EA1009.a26..1186953492.2007-08-12-21-18-12.wav_chan0.xml,18,12,5,0,0,0,0,1,
12-Aug-07 21:52:03,shell-00EA1010.a26..1186955523.2007-08-12-21-52-03.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Aug-07 22:25:55,shell-00EA1011.a26..1186957555.2007-08-12-22-25-55.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Aug-07 22:59:47,shell-00EA1012.a26..1186959587.2007-08-12-22-59-47.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Aug-07 23:33:39,shell-00EA1013.a26..1186961619.2007-08-12-23-33-39.wav_chan0.xml,5,1,4,0,0,0,0,0,
13-Aug-07 00:07:30,shell-00EA1014.a26..1186963650.2007-08-13-00-07-30.wav_chan0.xml,3,0,3,0,0,0,0,0,
13-Aug-07 00:41:22,shell-00EA1015.a26..1186965682.2007-08-13-00-41-22.wav_chan0.xml,1,1,0,0,0,0,0,0,
13-Aug-07 01:15:14,shell-00EA1016.a26..1186967714.2007-08-13-01-15-14.wav_chan0.xml,3,1,2,0,0,0,0,0,
13-Aug-07 01:49:06,shell-00EA1017.a26..1186969746.2007-08-13-01-49-06.wav_chan0.xml,35,20,14,0,0,0,0,1,
13-Aug-07 02:22:58,shell-00EA1018.a26..1186971778.2007-08-13-02-22-58.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Aug-07 02:56:52,shell-00EA1019.a26..1186973812.2007-08-13-02-56-52.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Aug-07 03:30:46,shell-00EA1020.a26..1186975846.2007-08-13-03-30-46.wav_chan0.xml,3,1,1,1,0,0,0,0,
13-Aug-07 04:04:40,shell-00EA1021.a26..1186977880.2007-08-13-04-04-40.wav_chan0.xml,1,0,1,0,0,0,0,0,
13-Aug-07 04:38:35,shell-00EA1022.a26..1186979915.2007-08-13-04-38-35.wav_chan0.xml,3,0,3,0,0,0,0,0,
13-Aug-07 05:12:29,shell-00EA1023.a26..1186981949.2007-08-13-05-12-29.wav_chan0.xml,2,0,2,0,0,0,0,0,
13-Aug-07 05:46:27,shell-00EA1024.a26..1186983987.2007-08-13-05-46-27.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Aug-07 06:20:19,shell-00EA1025.a26..1186986019.2007-08-13-06-20-19.wav_chan0.xml,1,0,1,0,0,0,0,0,
13-Aug-07 06:54:10,shell-00EA1026.a26..1186988050.2007-08-13-06-54-10.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Aug-07 07:28:02,shell-00EA1027.a26..1186990082.2007-08-13-07-28-02.wav_chan0.xml,3,0,2,1,0,0,0,0,
13-Aug-07 08:01:54,shell-00EA1028.a26..1186992114.2007-08-13-08-01-54.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Aug-07 08:35:46,shell-00EA1029.a26..1186994146.2007-08-13-08-35-46.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Aug-07 09:09:38,shell-00EA1030.a26..1186996178.2007-08-13-09-09-38.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Aug-07 09:43:29,shell-00EA1031.a26..1186998209.2007-08-13-09-43-29.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Aug-07 10:17:22,shell-00EA1032.a26..1187000242.2007-08-13-10-17-22.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Aug-07 10:51:14,shell-00EA1033.a26..1187002274.2007-08-13-10-51-14.wav_chan0.xml,2,0,1,1,0,0,0,0,
13-Aug-07 11:25:07,shell-00EA1034.a26..1187004307.2007-08-13-11-25-07.wav_chan0.xml,1,0,1,0,0,0,0,0,
13-Aug-07 11:59:01,shell-00EA1035.a26..1187006341.2007-08-13-11-59-01.wav_chan0.xml,2,0,2,0,0,0,0,0,
13-Aug-07 12:32:56,shell-00EA1036.a26..1187008376.2007-08-13-12-32-56.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Aug-07 13:06:50,shell-00EA1037.a26..1187010410.2007-08-13-13-06-50.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Aug-07 13:40:44,shell-00EA1038.a26..1187012444.2007-08-13-13-40-44.wav_chan0.xml,1,0,1,0,0,0,0,
13-Aug-07 14:14:39,shell-00EA1039.a26..1187014479.2007-08-13-14-14-39.wav_chan0.xml,2,0,0,2,0,0,0,0,
13-Aug-07 14:48:30,shell-00EA1040.a26..1187016510.2007-08-13-14-48-30.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Aug-07 15:22:22,shell-00EA1041.a26..1187018542.2007-08-13-15-22-22.wav_chan0.xml,6,0,6,0,0,0,0,0,
13-Aug-07 15:56:14,shell-00EA1042.a26..1187020574.2007-08-13-15-56-14.wav_chan0.xml,7,0,7,0,0,0,0,0,
13-Aug-07 16:30:06,shell-00EA1043.a26..1187022606.2007-08-13-16-30-06.wav_chan0.xml,2,0,2,0,0,0,0,0,
13-Aug-07 17:03:57,shell-00EA1044.a26..1187024637.2007-08-13-17-03-57.wav_chan0.xml,1,0,0,1,0,0,0,0,
13-Aug-07 17:37:49,shell-00EA1045.a26..1187026669.2007-08-13-17-37-49.wav_chan0.xml,1,0,0,1,0,0,0,0,
13-Aug-07 18:11:41,shell-00EA1046.a26..1187028701.2007-08-13-18-11-41.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Aug-07 18:45:33,shell-00EA1047.a26..1187030733.2007-08-13-18-45-33.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Aug-07 19:19:25,shell-00EA1048.a26..1187032765.2007-08-13-19-19-25.wav_chan0.xml,1,0,1,0,0,0,0,0,
13-Aug-07 19:53:17,shell-00EA1049.a26..1187034797.2007-08-13-19-53-17.wav_chan0.xml,0,0,0,0,0,0,0,
13-Aug-07 20:27:11,shell-00EA1050.a26..1187036831.2007-08-13-20-27-11.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Aug-07 21:01:05,shell-00EA1051.a26..1187038865.2007-08-13-21-01-05.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Aug-07 21:34:59,shell-00EA1052.a26..1187040899.2007-08-13-21-34-59.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Aug-07 22:08:53,shell-00EA1053.a26..1187042933.2007-08-13-22-08-53.wav_chan0.xml,1,0,0,1,0,0,0,0,
13-Aug-07 22:42:48,shell-00EA1054.a26..1187044968.2007-08-13-22-42-48.wav_chan0.xml,1,0,0,1,0,0,0,0,
13-Aug-07 23:16:42,shell-00EA1055.a26..1187047002.2007-08-13-23-16-42.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Aug-07 23:50:34,shell-00EA1056.a26..1187049034.2007-08-13-23-50-34.wav_chan0.xml,1,0,0,1,0,0,0,0,
14-Aug-07 00:24:26,shell-00EA1057.a26..1187051066.2007-08-14-00-24-26.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Aug-07 00:58:18,shell-00EA1058.a26..1187053098.2007-08-14-00-58-18.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Aug-07 01:32:10,shell-00EA1059.a26..1187055130.2007-08-14-01-32-10.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Aug-07 02:06:01,shell-00EA1060.a26..1187057161.2007-08-14-02-06-01.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Aug-07 02:39:53,shell-00EA1061.a26..1187059193.2007-08-14-02-39-53.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Aug-07 03:13:45,shell-00EA1062.a26..1187061225.2007-08-14-03-13-45.wav_chan0.xml,1,1,0,0,0,0,0,0,
14-Aug-07 03:47:37,shell-00EA1063.a26..1187063257.2007-08-14-03-47-37.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Aug-07 04:21:29,shell-00EA1064.a26..1187065289.2007-08-14-04-21-29.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Aug-07 04:55:22,shell-00EA1065.a26..1187067322.2007-08-14-04-55-22.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Aug-07 05:29:15,shell-00EA1066.a26..1187069355.2007-08-14-05-29-15.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Aug-07 06:03:09,shell-00EA1067.a26..1187071389.2007-08-14-06-03-09.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Aug-07 06:37:04,shell-00EA1068.a26..1187073424.2007-08-14-06-37-04.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Aug-07 07:10:58,shell-00EA1069.a26..1187075458.2007-08-14-07-10-58.wav_chan0.xml,1,0,0,1,0,0,0,0,
14-Aug-07 07:44:53,shell-00EA1070.a26..1187077493.2007-08-14-07-44-53.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Aug-07 08:18:47,shell-00EA1071.a26..1187079527.2007-08-14-08-18-47.wav_chan0.xml,1,1,0,0,0,0,0,0,
14-Aug-07 08:52:39,shell-00EA1072.a26..1187081559.2007-08-14-08-52-39.wav_chan0.xml,3,1,2,0,0,0,0,0,
14-Aug-07 09:26:31,shell-00EA1073.a26..1187083591.2007-08-14-09-26-31.wav_chan0.xml,17,5,9,1,0,0,2,0,
14-Aug-07 10:00:22,shell-00EA1074.a26..1187085622.2007-08-14-10-00-22.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Aug-07 10:34:14,shell-00EA1075.a26..1187087654.2007-08-14-10-34-14.wav_chan0.xml,3,3,0,0,0,0,0,0,
14-Aug-07 11:08:06,shell-00EA1076.a26..1187089686.2007-08-14-11-08-06.wav_chan0.xml,2,2,0,0,0,0,0,0,
14-Aug-07 11:41:57,shell-00EA1077.a26..1187091717.2007-08-14-11-41-57.wav_chan0.xml,0,0,0,0,0,0,0,0,
14-Aug-07 12:15:49,shell-00EA1078.a26..1187093749.2007-08-14-12-15-49.wav_chan0.xml,11,6,5,0,0,0,0,0,
14-Aug-07 12:49:41,shell-00EA1079.a26..1187095781.2007-08-14-12-49-41.wav_chan0.xml,1,0,1,0,0,0,0,0,
14-Aug-07 13:23:33,shell-00EA1080.a26..1187097813.2007-08-14-13-23-33.wav_chan0.xml,6,5,0,1,0,0,0,0,
14-Aug-07 13:57:25,shell-00EA1081.a26..1187099845.2007-08-14-13-57-25.wav_chan0.xml,3,3,0,0,0,0,0,0,
14-Aug-07 14:31:18,shell-00EA1082.a26..1187101878.2007-08-14-14-31-18.wav_chan0.xml,12,10,2,0,0,0,0,0,
14-Aug-07 15:05:12,shell-00EA1083.a26..1187103912.2007-08-14-15-05-12.wav_chan0.xml,17,16,1,0,0,0,0,0,
14-Aug-07 15:39:06,shell-00EA1084.a26..1187105946.2007-08-14-15-39-06.wav_chan0.xml,12,11,1,0,0,0,0,0,
14-Aug-07 16:13:01,shell-00EA1085.a26..1187107981.2007-08-14-16-13-01.wav_chan0.xml,45,38,7,0,0,0,0,0,
14-Aug-07 16:46:55,shell-00EA1086.a26..1187110015.2007-08-14-16-46-55.wav_chan0.xml,16,14,2,0,0,0,0,0,
14-Aug-07 17:20:49,shell-00EA1087.a26..1187112049.2007-08-14-17-20-49.wav_chan0.xml,11,10,1,0,0,0,0,0,
14-Aug-07 17:54:41,shell-00EA1088.a26..1187114081.2007-08-14-17-54-41.wav_chan0.xml,11,9,2,0,0,0,0,0,
14-Aug-07 18:28:33,shell-00EA1089.a26..1187116113.2007-08-14-18-28-33.wav_chan0.xml,15,11,4,0,0,0,0,0,
