Time,File,Total,Unknown,bowhead,bearded seal,beluga,Boating,minke,Walrus,
10-Oct-07 04:43:07,shell-00EA1171.a26..1191991387.2007-10-10-04-43-07.wav_chan0.xml,6,0,0,6,0,0,0,0,
10-Oct-07 05:16:58,shell-00EA1172.a26..1191993418.2007-10-10-05-16-58.wav_chan0.xml,1,0,0,1,0,0,0,0,
10-Oct-07 05:50:50,shell-00EA1173.a26..1191995450.2007-10-10-05-50-50.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 06:24:42,shell-00EA1174.a26..1191997482.2007-10-10-06-24-42.wav_chan0.xml,1,0,0,1,0,0,0,0,
10-Oct-07 06:58:33,shell-00EA1175.a26..1191999513.2007-10-10-06-58-33.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 07:32:25,shell-00EA1176.a26..1192001545.2007-10-10-07-32-25.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 08:06:18,shell-00EA1177.a26..1192003578.2007-10-10-08-06-18.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 08:40:11,shell-00EA1178.a26..1192005611.2007-10-10-08-40-11.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 09:14:05,shell-00EA1179.a26..1192007645.2007-10-10-09-14-05.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 09:47:59,shell-00EA1180.a26..1192009679.2007-10-10-09-47-59.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 10:21:54,shell-00EA1181.a26..1192011714.2007-10-10-10-21-54.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 10:55:48,shell-00EA1182.a26..1192013748.2007-10-10-10-55-48.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 11:29:42,shell-00EA1183.a26..1192015782.2007-10-10-11-29-42.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 12:03:34,shell-00EA1184.a26..1192017814.2007-10-10-12-03-34.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 12:37:25,shell-00EA1185.a26..1192019845.2007-10-10-12-37-25.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 13:11:17,shell-00EA1186.a26..1192021877.2007-10-10-13-11-17.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 13:45:09,shell-00EA1187.a26..1192023909.2007-10-10-13-45-09.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 14:19:00,shell-00EA1188.a26..1192025940.2007-10-10-14-19-00.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 14:52:52,shell-00EA1189.a26..1192027972.2007-10-10-14-52-52.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 15:26:44,shell-00EA1190.a26..1192030004.2007-10-10-15-26-44.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 16:00:35,shell-00EA1191.a26..1192032035.2007-10-10-16-00-35.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 16:34:27,shell-00EA1192.a26..1192034067.2007-10-10-16-34-27.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 17:08:20,shell-00EA1193.a26..1192036100.2007-10-10-17-08-20.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 17:42:13,shell-00EA1194.a26..1192038133.2007-10-10-17-42-13.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 18:16:07,shell-00EA1195.a26..1192040167.2007-10-10-18-16-07.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 18:50:02,shell-00EA1196.a26..1192042202.2007-10-10-18-50-02.wav_chan0.xml,14,0,14,0,
10-Oct-07 19:23:56,shell-00EA1197.a26..1192044236.2007-10-10-19-23-56.wav_chan0.xml,5,0,5,0,0,0,0,0,
10-Oct-07 19:57:50,shell-00EA1198.a26..1192046270.2007-10-10-19-57-50.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 20:31:45,shell-00EA1199.a26..1192048305.2007-10-10-20-31-45.wav_chan0.xml,4,3,1,0,0,0,0,0,
10-Oct-07 21:05:36,shell-00EA1200.a26..1192050336.2007-10-10-21-05-36.wav_chan0.xml,14,13,1,0,0,0,0,0,
10-Oct-07 21:39:28,shell-00EA1201.a26..1192052368.2007-10-10-21-39-28.wav_chan0.xml,7,6,1,0,0,0,0,0,
10-Oct-07 22:13:20,shell-00EA1202.a26..1192054400.2007-10-10-22-13-20.wav_chan0.xml,1,1,0,0,0,0,0,0,
10-Oct-07 22:47:11,shell-00EA1203.a26..1192056431.2007-10-10-22-47-11.wav_chan0.xml,0,0,0,0,0,0,0,0,
10-Oct-07 23:21:03,shell-00EA1204.a26..1192058463.2007-10-10-23-21-03.wav_chan0.xml,6,4,2,0,0,0,0,0,
10-Oct-07 23:54:55,shell-00EA1205.a26..1192060495.2007-10-10-23-54-55.wav_chan0.xml,3,2,1,0,0,0,0,0,
11-Oct-07 00:28:46,shell-00EA1206.a26..1192062526.2007-10-11-00-28-46.wav_chan0.xml,4,4,0,0,0,0,0,0,
11-Oct-07 01:02:38,shell-00EA1207.a26..1192064558.2007-10-11-01-02-38.wav_chan0.xml,9,9,0,0,0,0,0,0,
11-Oct-07 01:36:30,shell-00EA1208.a26..1192066590.2007-10-11-01-36-30.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Oct-07 02:10:23,shell-00EA1209.a26..1192068623.2007-10-11-02-10-23.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Oct-07 02:44:16,shell-00EA1210.a26..1192070656.2007-10-11-02-44-16.wav_chan0.xml,1,0,0,1,0,
11-Oct-07 03:18:10,shell-00EA1211.a26..1192072690.2007-10-11-03-18-10.wav_chan0.xml,1,0,0,1,0,0,0,0,
11-Oct-07 03:52:04,shell-00EA1212.a26..1192074724.2007-10-11-03-52-04.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Oct-07 04:25:58,shell-00EA1213.a26..1192076758.2007-10-11-04-25-58.wav_chan0.xml,0,0,0,0,0,
11-Oct-07 04:59:52,shell-00EA1214.a26..1192078792.2007-10-11-04-59-52.wav_chan0.xml,1,0,1,0,0,0,0,0,
11-Oct-07 05:33:46,shell-00EA1215.a26..1192080826.2007-10-11-05-33-46.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Oct-07 06:07:38,shell-00EA1216.a26..1192082858.2007-10-11-06-07-38.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Oct-07 06:41:30,shell-00EA1217.a26..1192084890.2007-10-11-06-41-30.wav_chan0.xml,2,0,0,2,0,0,0,
11-Oct-07 07:15:21,shell-00EA1218.a26..1192086921.2007-10-11-07-15-21.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Oct-07 07:49:13,shell-00EA1219.a26..1192088953.2007-10-11-07-49-13.wav_chan0.xml,3,0,3,0,0,0,0,0,
11-Oct-07 08:23:05,shell-00EA1220.a26..1192090985.2007-10-11-08-23-05.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Oct-07 08:56:56,shell-00EA1221.a26..1192093016.2007-10-11-08-56-56.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Oct-07 09:30:48,shell-00EA1222.a26..1192095048.2007-10-11-09-30-48.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Oct-07 10:04:40,shell-00EA1223.a26..1192097080.2007-10-11-10-04-40.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Oct-07 10:38:32,shell-00EA1224.a26..1192099112.2007-10-11-10-38-32.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Oct-07 11:12:24,shell-00EA1225.a26..1192101144.2007-10-11-11-12-24.wav_chan0.xml,1,0,1,0,0,0,0,
11-Oct-07 11:46:18,shell-00EA1226.a26..1192103178.2007-10-11-11-46-18.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Oct-07 12:20:12,shell-00EA1227.a26..1192105212.2007-10-11-12-20-12.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Oct-07 12:54:06,shell-00EA1228.a26..1192107246.2007-10-11-12-54-06.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Oct-07 13:28:01,shell-00EA1229.a26..1192109281.2007-10-11-13-28-01.wav_chan0.xml,1,1,0,0,0,0,0,0,
11-Oct-07 14:01:54,shell-00EA1230.a26..1192111314.2007-10-11-14-01-54.wav_chan0.xml,2,2,0,0,0,0,0,0,
11-Oct-07 14:35:49,shell-00EA1231.a26..1192113349.2007-10-11-14-35-49.wav_chan0.xml,3,3,0,0,0,0,0,0,
11-Oct-07 15:09:40,shell-00EA1232.a26..1192115380.2007-10-11-15-09-40.wav_chan0.xml,2,2,0,0,0,0,0,0,
11-Oct-07 15:43:32,shell-00EA1233.a26..1192117412.2007-10-11-15-43-32.wav_chan0.xml,3,3,0,0,0,0,0,0,
11-Oct-07 16:17:24,shell-00EA1234.a26..1192119444.2007-10-11-16-17-24.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Oct-07 16:51:15,shell-00EA1235.a26..1192121475.2007-10-11-16-51-15.wav_chan0.xml,4,2,0,2,0,0,0,0,
11-Oct-07 17:25:07,shell-00EA1236.a26..1192123507.2007-10-11-17-25-07.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Oct-07 17:58:59,shell-00EA1237.a26..1192125539.2007-10-11-17-58-59.wav_chan0.xml,1,1,0,0,0,0,0,0,
11-Oct-07 18:32:50,shell-00EA1238.a26..1192127570.2007-10-11-18-32-50.wav_chan0.xml,1,1,0,0,0,0,0,0,
11-Oct-07 19:06:42,shell-00EA1239.a26..1192129602.2007-10-11-19-06-42.wav_chan0.xml,1,1,0,0,0,0,0,0,
11-Oct-07 19:40:34,shell-00EA1240.a26..1192131634.2007-10-11-19-40-34.wav_chan0.xml,1,1,0,0,0,0,0,0,
11-Oct-07 20:14:27,shell-00EA1241.a26..1192133667.2007-10-11-20-14-27.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Oct-07 20:48:20,shell-00EA1242.a26..1192135700.2007-10-11-20-48-20.wav_chan0.xml,1,1,0,0,0,0,0,0,
11-Oct-07 21:22:14,shell-00EA1243.a26..1192137734.2007-10-11-21-22-14.wav_chan0.xml,2,2,0,0,0,0,0,0,
11-Oct-07 21:56:08,shell-00EA1244.a26..1192139768.2007-10-11-21-56-08.wav_chan0.xml,2,1,0,1,0,0,0,0,
11-Oct-07 22:30:03,shell-00EA1245.a26..1192141803.2007-10-11-22-30-03.wav_chan0.xml,0,0,0,0,0,0,0,0,
11-Oct-07 23:03:56,shell-00EA1246.a26..1192143836.2007-10-11-23-03-56.wav_chan0.xml,0,0,0,0,0,
11-Oct-07 23:37:51,shell-00EA1247.a26..1192145871.2007-10-11-23-37-51.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 00:11:42,shell-00EA1248.a26..1192147902.2007-10-12-00-11-42.wav_chan0.xml,3,2,1,0,0,0,0,0,
12-Oct-07 00:45:34,shell-00EA1249.a26..1192149934.2007-10-12-00-45-34.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 01:19:26,shell-00EA1250.a26..1192151966.2007-10-12-01-19-26.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 01:53:17,shell-00EA1251.a26..1192153997.2007-10-12-01-53-17.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 02:27:09,shell-00EA1252.a26..1192156029.2007-10-12-02-27-09.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 03:01:01,shell-00EA1253.a26..1192158061.2007-10-12-03-01-01.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 03:34:52,shell-00EA1254.a26..1192160092.2007-10-12-03-34-52.wav_chan0.xml,1,1,0,0,0,0,0,0,
12-Oct-07 04:08:44,shell-00EA1255.a26..1192162124.2007-10-12-04-08-44.wav_chan0.xml,1,0,1,0,0,0,0,0,
12-Oct-07 04:42:36,shell-00EA1256.a26..1192164156.2007-10-12-04-42-36.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 05:16:28,shell-00EA1257.a26..1192166188.2007-10-12-05-16-28.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 05:50:22,shell-00EA1258.a26..1192168222.2007-10-12-05-50-22.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 06:24:16,shell-00EA1259.a26..1192170256.2007-10-12-06-24-16.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 06:58:10,shell-00EA1260.a26..1192172290.2007-10-12-06-58-10.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 07:32:05,shell-00EA1261.a26..1192174325.2007-10-12-07-32-05.wav_chan0.xml,2,0,0,2,0,0,0,0,
12-Oct-07 08:05:59,shell-00EA1262.a26..1192176359.2007-10-12-08-05-59.wav_chan0.xml,2,1,1,0,0,0,0,0,
12-Oct-07 08:39:53,shell-00EA1263.a26..1192178393.2007-10-12-08-39-53.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 09:13:45,shell-00EA1264.a26..1192180425.2007-10-12-09-13-45.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 09:47:37,shell-00EA1265.a26..1192182457.2007-10-12-09-47-37.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 10:21:28,shell-00EA1266.a26..1192184488.2007-10-12-10-21-28.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 10:55:20,shell-00EA1267.a26..1192186520.2007-10-12-10-55-20.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 11:29:12,shell-00EA1268.a26..1192188552.2007-10-12-11-29-12.wav_chan0.xml,0,0,0,0,0,
12-Oct-07 12:03:03,shell-00EA1269.a26..1192190583.2007-10-12-12-03-03.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 12:36:55,shell-00EA1270.a26..1192192615.2007-10-12-12-36-55.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 13:10:47,shell-00EA1271.a26..1192194647.2007-10-12-13-10-47.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 13:44:39,shell-00EA1272.a26..1192196679.2007-10-12-13-44-39.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 14:18:31,shell-00EA1273.a26..1192198711.2007-10-12-14-18-31.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 14:52:24,shell-00EA1274.a26..1192200744.2007-10-12-14-52-24.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 15:26:18,shell-00EA1275.a26..1192202778.2007-10-12-15-26-18.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 16:00:13,shell-00EA1276.a26..1192204813.2007-10-12-16-00-13.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 16:34:07,shell-00EA1277.a26..1192206847.2007-10-12-16-34-07.wav_chan0.xml,1,0,1,0,0,0,0,0,
12-Oct-07 17:08:02,shell-00EA1278.a26..1192208882.2007-10-12-17-08-02.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 17:41:56,shell-00EA1279.a26..1192210916.2007-10-12-17-41-56.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 18:15:48,shell-00EA1280.a26..1192212948.2007-10-12-18-15-48.wav_chan0.xml,1,0,0,1,0,0,0,0,
12-Oct-07 18:49:40,shell-00EA1281.a26..1192214980.2007-10-12-18-49-40.wav_chan0.xml,3,1,1,1,0,0,0,0,
12-Oct-07 19:23:31,shell-00EA1282.a26..1192217011.2007-10-12-19-23-31.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 19:57:23,shell-00EA1283.a26..1192219043.2007-10-12-19-57-23.wav_chan0.xml,1,1,0,0,0,0,0,0,
12-Oct-07 20:31:15,shell-00EA1284.a26..1192221075.2007-10-12-20-31-15.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Oct-07 21:05:06,shell-00EA1285.a26..1192223106.2007-10-12-21-05-06.wav_chan0.xml,0,0,0,0,0,
12-Oct-07 21:38:58,shell-00EA1286.a26..1192225138.2007-10-12-21-38-58.wav_chan0.xml,7,6,1,0,0,0,0,0,
12-Oct-07 22:12:50,shell-00EA1287.a26..1192227170.2007-10-12-22-12-50.wav_chan0.xml,4,4,0,0,0,0,
12-Oct-07 22:46:42,shell-00EA1288.a26..1192229202.2007-10-12-22-46-42.wav_chan0.xml,1,1,0,0,0,0,0,0,
12-Oct-07 23:20:34,shell-00EA1289.a26..1192231234.2007-10-12-23-20-34.wav_chan0.xml,1,1,0,0,0,0,0,0,
12-Oct-07 23:54:28,shell-00EA1290.a26..1192233268.2007-10-12-23-54-28.wav_chan0.xml,0,0,0,0,0,0,0,0,
12-Sep-07 16:12:51,shell-00EA0001.a26..1189613571.2007-09-12-16-12-51.wav_chan0.xml,1,1,0,0,0,0,0,0,
12-Sep-07 16:46:42,shell-00EA0002.a26..1189615602.2007-09-12-16-46-42.wav_chan0.xml,9,7,1,1,0,0,0,0,
12-Sep-07 17:20:34,shell-00EA0003.a26..1189617634.2007-09-12-17-20-34.wav_chan0.xml,12,6,5,1,0,0,0,0,
12-Sep-07 17:54:25,shell-00EA0004.a26..1189619665.2007-09-12-17-54-25.wav_chan0.xml,18,14,4,0,0,0,0,0,
12-Sep-07 18:28:17,shell-00EA0005.a26..1189621697.2007-09-12-18-28-17.wav_chan0.xml,14,7,7,0,0,0,0,0,
12-Sep-07 19:02:08,shell-00EA0006.a26..1189623728.2007-09-12-19-02-08.wav_chan0.xml,3,2,1,0,0,0,0,0,
12-Sep-07 19:35:59,shell-00EA0007.a26..1189625759.2007-09-12-19-35-59.wav_chan0.xml,11,7,3,1,0,
12-Sep-07 20:09:51,shell-00EA0008.a26..1189627791.2007-09-12-20-09-51.wav_chan0.xml,22,15,7,0,0,0,0,0,
12-Sep-07 20:43:42,shell-00EA0009.a26..1189629822.2007-09-12-20-43-42.wav_chan0.xml,54,46,8,0,0,0,0,0,
12-Sep-07 21:17:34,shell-00EA0010.a26..1189631854.2007-09-12-21-17-34.wav_chan0.xml,40,35,5,0,0,0,0,0,
12-Sep-07 21:51:25,shell-00EA0011.a26..1189633885.2007-09-12-21-51-25.wav_chan0.xml,30,24,6,0,0,0,0,0,
12-Sep-07 22:25:17,shell-00EA0012.a26..1189635917.2007-09-12-22-25-17.wav_chan0.xml,40,35,5,0,0,0,0,0,
12-Sep-07 22:59:11,shell-00EA0013.a26..1189637951.2007-09-12-22-59-11.wav_chan0.xml,19,8,10,1,0,0,0,0,
12-Sep-07 23:33:03,shell-00EA0014.a26..1189639983.2007-09-12-23-33-03.wav_chan0.xml,61,4,56,1,0,0,0,0,
13-Oct-07 00:28:22,shell-00EA1291.a26..1192235302.2007-10-13-00-28-22.wav_chan0.xml,2,2,0,0,0,0,0,0,
13-Oct-07 01:02:16,shell-00EA1292.a26..1192237336.2007-10-13-01-02-16.wav_chan0.xml,2,2,0,0,0,0,0,0,
13-Oct-07 01:36:11,shell-00EA1293.a26..1192239371.2007-10-13-01-36-11.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 02:10:05,shell-00EA1294.a26..1192241405.2007-10-13-02-10-05.wav_chan0.xml,3,3,0,0,0,0,0,0,
13-Oct-07 02:44:00,shell-00EA1295.a26..1192243440.2007-10-13-02-44-00.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 03:17:51,shell-00EA1296.a26..1192245471.2007-10-13-03-17-51.wav_chan0.xml,2,2,0,0,0,0,0,0,
13-Oct-07 03:51:43,shell-00EA1297.a26..1192247503.2007-10-13-03-51-43.wav_chan0.xml,2,2,0,0,0,0,0,0,
13-Oct-07 04:25:35,shell-00EA1298.a26..1192249535.2007-10-13-04-25-35.wav_chan0.xml,1,1,0,0,0,0,0,0,
13-Oct-07 04:59:27,shell-00EA1299.a26..1192251567.2007-10-13-04-59-27.wav_chan0.xml,6,4,2,0,0,0,0,0,
13-Oct-07 05:33:18,shell-00EA1300.a26..1192253598.2007-10-13-05-33-18.wav_chan0.xml,7,6,1,0,0,0,0,0,
13-Oct-07 06:07:10,shell-00EA1301.a26..1192255630.2007-10-13-06-07-10.wav_chan0.xml,3,3,0,0,0,0,0,0,
13-Oct-07 06:41:02,shell-00EA1302.a26..1192257662.2007-10-13-06-41-02.wav_chan0.xml,5,5,0,0,0,0,0,0,
13-Oct-07 07:14:53,shell-00EA1303.a26..1192259693.2007-10-13-07-14-53.wav_chan0.xml,6,6,0,0,0,0,0,0,
13-Oct-07 07:48:45,shell-00EA1304.a26..1192261725.2007-10-13-07-48-45.wav_chan0.xml,2,2,0,0,0,
13-Oct-07 08:22:38,shell-00EA1305.a26..1192263758.2007-10-13-08-22-38.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 08:56:31,shell-00EA1306.a26..1192265791.2007-10-13-08-56-31.wav_chan0.xml,3,3,0,0,0,0,0,0,
13-Oct-07 09:30:25,shell-00EA1307.a26..1192267825.2007-10-13-09-30-25.wav_chan0.xml,1,1,0,0,0,0,0,0,
13-Oct-07 10:04:20,shell-00EA1308.a26..1192269860.2007-10-13-10-04-20.wav_chan0.xml,4,4,0,0,0,0,0,0,
13-Oct-07 10:38:14,shell-00EA1309.a26..1192271894.2007-10-13-10-38-14.wav_chan0.xml,4,3,1,0,0,
13-Oct-07 11:12:09,shell-00EA1310.a26..1192273929.2007-10-13-11-12-09.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 11:46:03,shell-00EA1311.a26..1192275963.2007-10-13-11-46-03.wav_chan0.xml,5,5,0,0,0,0,0,0,
13-Oct-07 12:19:55,shell-00EA1312.a26..1192277995.2007-10-13-12-19-55.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 12:53:46,shell-00EA1313.a26..1192280026.2007-10-13-12-53-46.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 13:27:38,shell-00EA1314.a26..1192282058.2007-10-13-13-27-38.wav_chan0.xml,2,0,1,1,0,0,0,0,
13-Oct-07 14:01:30,shell-00EA1315.a26..1192284090.2007-10-13-14-01-30.wav_chan0.xml,1,1,0,0,0,0,0,0,
13-Oct-07 14:35:21,shell-00EA1316.a26..1192286121.2007-10-13-14-35-21.wav_chan0.xml,2,2,0,0,0,0,0,0,
13-Oct-07 15:09:13,shell-00EA1317.a26..1192288153.2007-10-13-15-09-13.wav_chan0.xml,2,2,0,0,0,0,0,0,
13-Oct-07 15:43:05,shell-00EA1318.a26..1192290185.2007-10-13-15-43-05.wav_chan0.xml,1,1,0,0,0,0,0,0,
13-Oct-07 16:16:57,shell-00EA1319.a26..1192292217.2007-10-13-16-16-57.wav_chan0.xml,9,3,4,2,0,0,0,0,
13-Oct-07 16:50:49,shell-00EA1320.a26..1192294249.2007-10-13-16-50-49.wav_chan0.xml,4,0,4,0,0,0,0,0,
13-Oct-07 17:24:41,shell-00EA1321.a26..1192296281.2007-10-13-17-24-41.wav_chan0.xml,11,2,7,2,0,0,0,0,
13-Oct-07 17:58:35,shell-00EA1322.a26..1192298315.2007-10-13-17-58-35.wav_chan0.xml,7,2,4,1,0,0,0,0,
13-Oct-07 18:32:29,shell-00EA1323.a26..1192300349.2007-10-13-18-32-29.wav_chan0.xml,3,2,1,0,0,0,0,0,
13-Oct-07 19:06:24,shell-00EA1324.a26..1192302384.2007-10-13-19-06-24.wav_chan0.xml,589,266,27,26,268,0,2,0,
13-Oct-07 19:40:18,shell-00EA1325.a26..1192304418.2007-10-13-19-40-18.wav_chan0.xml,10,2,8,0,0,0,0,0,
13-Oct-07 20:14:12,shell-00EA1326.a26..1192306452.2007-10-13-20-14-12.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 20:48:07,shell-00EA1327.a26..1192308487.2007-10-13-20-48-07.wav_chan0.xml,1,1,0,0,0,
13-Oct-07 21:21:59,shell-00EA1328.a26..1192310519.2007-10-13-21-21-59.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 21:55:50,shell-00EA1329.a26..1192312550.2007-10-13-21-55-50.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 22:29:42,shell-00EA1330.a26..1192314582.2007-10-13-22-29-42.wav_chan0.xml,1,1,0,0,0,
13-Oct-07 23:03:34,shell-00EA1331.a26..1192316614.2007-10-13-23-03-34.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Oct-07 23:37:25,shell-00EA1332.a26..1192318645.2007-10-13-23-37-25.wav_chan0.xml,1,1,0,0,0,0,0,0,
13-Sep-07 00:06:55,shell-00EA0015.a26..1189642015.2007-09-13-00-06-55.wav_chan0.xml,16,10,6,0,0,0,0,0,
13-Sep-07 00:40:48,shell-00EA0016.a26..1189644048.2007-09-13-00-40-48.wav_chan0.xml,17,11,6,0,0,0,0,0,
13-Sep-07 01:14:40,shell-00EA0017.a26..1189646080.2007-09-13-01-14-40.wav_chan0.xml,14,10,4,0,0,0,0,0,
13-Sep-07 01:48:31,shell-00EA0018.a26..1189648111.2007-09-13-01-48-31.wav_chan0.xml,11,8,3,0,0,0,0,0,
13-Sep-07 02:22:22,shell-00EA0019.a26..1189650142.2007-09-13-02-22-22.wav_chan0.xml,11,9,2,0,0,0,0,0,
13-Sep-07 02:56:13,shell-00EA0020.a26..1189652173.2007-09-13-02-56-13.wav_chan0.xml,5,1,4,0,0,0,0,0,
13-Sep-07 03:30:05,shell-00EA0021.a26..1189654205.2007-09-13-03-30-05.wav_chan0.xml,246,137,5,9,79,2,0,14,
13-Sep-07 04:03:56,shell-00EA0022.a26..1189656236.2007-09-13-04-03-56.wav_chan0.xml,13,11,2,0,0,0,0,0,
13-Sep-07 04:37:47,shell-00EA0023.a26..1189658267.2007-09-13-04-37-47.wav_chan0.xml,10,4,5,1,0,0,0,0,
13-Sep-07 05:11:39,shell-00EA0024.a26..1189660299.2007-09-13-05-11-39.wav_chan0.xml,6,4,2,0,0,0,0,0,
13-Sep-07 05:45:30,shell-00EA0025.a26..1189662330.2007-09-13-05-45-30.wav_chan0.xml,5,4,1,0,0,0,0,0,
13-Sep-07 06:19:22,shell-00EA0026.a26..1189664362.2007-09-13-06-19-22.wav_chan0.xml,0,0,0,0,0,0,0,0,
13-Sep-07 06:53:15,shell-00EA0027.a26..1189666395.2007-09-13-06-53-15.wav_chan0.xml,9,9,0,0,0,0,0,0,
13-Sep-07 07:27:08,shell-00EA0028.a26..1189668428.2007-09-13-07-27-08.wav_chan0.xml,6,4,2,0,0,0,0,0,
13-Sep-07 08:01:02,shell-00EA0029.a26..1189670462.2007-09-13-08-01-02.wav_chan0.xml,5,5,0,0,0,0,0,0,
13-Sep-07 08:34:55,shell-00EA0030.a26..1189672495.2007-09-13-08-34-55.wav_chan0.xml,2,1,1,0,0,0,0,0,
13-Sep-07 09:08:48,shell-00EA0031.a26..1189674528.2007-09-13-09-08-48.wav_chan0.xml,6,3,3,0,0,0,0,0,
13-Sep-07 09:42:40,shell-00EA0032.a26..1189676560.2007-09-13-09-42-40.wav_chan0.xml,18,12,6,0,
13-Sep-07 10:16:31,shell-00EA0033.a26..1189678591.2007-09-13-10-16-31.wav_chan0.xml,13,11,2,0,0,0,0,0,
13-Sep-07 10:50:22,shell-00EA0034.a26..1189680622.2007-09-13-10-50-22.wav_chan0.xml,2,2,0,0,0,0,0,0,
13-Sep-07 11:24:14,shell-00EA0035.a26..1189682654.2007-09-13-11-24-14.wav_chan0.xml,1,1,0,0,0,0,0,0,
