Time,file,confidence,Ntonals,maxFileSPL
14-Aug-07 16:03:36,shell-9B611093.A27-B20..1186823556.2007-08-11-09-12-36.wav_chan0.xml,0,0,0.0
09-Aug-07 19:44:24,shell-9B610886.A27-B20..1186404804.2007-08-06-12-53-24.wav_chan0.xml,1,1,74.53726196289062,300.0
25-Aug-07 09:26:53,shell-9B611551.A27-B20..1187750153.2007-08-22-02-35-53.wav_chan0.xml,2,3,74.01090240478516,74.5,99.0,41.5,14.0
14-Aug-07 18:52:17,shell-9B611098.A27-B20..1186833677.2007-08-11-12-01-17.wav_chan0.xml,0,0,0.0
31-Jul-07 13:14:25,shell-9B610490.A27-B20..1185603805.2007-07-28-06-23-25.wav_chan0.xml,0,0,0.0
25-Jul-07 19:35:49,shell-9B610245.A27-B20..1185108289.2007-07-22-12-44-49.wav_chan0.xml,0,0,0.0
18-Aug-07 18:24:04,shell-9B611268.A27-B20..1187177584.2007-08-15-11-33-04.wav_chan0.xml,2,2,82.79290771484375,60.5,75.5,60.0,75.0
25-Aug-07 01:01:02,shell-9B611536.A27-B20..1187719802.2007-08-21-18-10-02.wav_chan0.xml,0,0,0.0
17-Aug-07 11:29:45,shell-9B611213.A27-B20..1187066325.2007-08-14-04-38-45.wav_chan0.xml,3,6,86.7463607788086,60.5,29.5,75.0,60.75412368774414,105.5,120.5,60.64278030395508,80.5,106.0,89.5,90.0
09-Aug-07 08:30:09,shell-9B610866.A27-B20..1186364349.2007-08-06-01-39-09.wav_chan0.xml,2,2,79.79670715332031,72.5,75.5,65.0,150.5,64.5,95.0
26-Jul-07 13:34:25,shell-9B610277.A27-B20..1185173005.2007-07-23-06-43-25.wav_chan0.xml,0,0,0.0
06-Sep-07 00:15:03,shell-9B612047.A27-B20..1188753843.2007-09-02-17-24-03.wav_chan0.xml,0,0,0.0
06-Aug-07 12:30:50,shell-9B610745.A27-B20..1186119590.2007-08-03-05-39-50.wav_chan0.xml,2,2,83.73921966552734,50.5,35.5,26.5
08-Sep-07 19:42:49,shell-9B612167.A27-B20..1188996709.2007-09-05-12-51-49.wav_chan0.xml,1,1,86.8404541015625,52.5
27-Aug-07 10:20:39,shell-9B611638.A27-B20..1187926179.2007-08-24-03-29-39.wav_chan0.xml,0,0,0.0
28-Jul-07 04:20:17,shell-9B610346.A27-B20..1185312557.2007-07-24-21-29-17.wav_chan0.xml,2,2,87.94711303710938,72.5,109.0,102.0,79.0
02-Sep-07 07:25:50,shell-9B611889.A27-B20..1188434090.2007-08-30-00-34-50.wav_chan0.xml,0,0,0.0
02-Aug-07 15:14:42,shell-9B610579.A27-B20..1185783822.2007-07-30-08-23-42.wav_chan0.xml,0,0,0.0
03-Aug-07 09:13:26,shell-9B610611.A27-B20..1185848546.2007-07-31-02-22-26.wav_chan0.xml,1,1,81.54607391357422,45.5
06-Sep-07 01:22:34,shell-9B612049.A27-B20..1188757894.2007-09-02-18-31-34.wav_chan0.xml,1,1,80.9538345336914,64.0,63.5
29-Jul-07 12:21:40,shell-9B610403.A27-B20..1185427840.2007-07-26-05-30-40.wav_chan0.xml,0,0,0.0
24-Jul-07 11:00:52,shell-9B610187.A27-B20..1184990992.2007-07-21-04-09-52.wav_chan0.xml,0,0,0.0
30-Aug-07 06:21:26,shell-9B611759.A27-B20..1188171026.2007-08-26-23-30-26.wav_chan0.xml,0,0,0.0
31-Jul-07 04:15:03,shell-9B610474.A27-B20..1185571443.2007-07-27-21-24-03.wav_chan0.xml,2,1,79.41596984863281,57.0,113.5
02-Aug-07 05:07:56,shell-9B610561.A27-B20..1185747416.2007-07-29-22-16-56.wav_chan0.xml,2,3,80.10990905761719,42.0,58.0,121.5,67.5,63.0
15-Aug-07 03:18:00,shell-9B611113.A27-B20..1186864020.2007-08-11-20-27-00.wav_chan0.xml,1,1,77.31057739257812,75.0,75.5
05-Sep-07 20:52:38,shell-9B612041.A27-B20..1188741698.2007-09-02-14-01-38.wav_chan0.xml,0,0,0.0
01-Aug-07 11:09:13,shell-9B610529.A27-B20..1185682693.2007-07-29-04-18-13.wav_chan0.xml,0,0,0.0
29-Aug-07 06:11:08,shell-9B611716.A27-B20..1188084008.2007-08-25-23-20-08.wav_chan0.xml,0,0,0.0
13-Aug-07 02:58:20,shell-9B611027.A27-B20..1186690040.2007-08-09-20-07-20.wav_chan0.xml,1,1,80.91594696044922,75.5,75.0
10-Aug-07 22:42:43,shell-9B610934.A27-B20..1186501903.2007-08-07-15-51-43.wav_chan0.xml,0,0,0.0
06-Aug-07 21:30:14,shell-9B610761.A27-B20..1186151954.2007-08-03-14-39-14.wav_chan0.xml,0,0,0.0
04-Aug-07 06:00:45,shell-9B610648.A27-B20..1185923385.2007-07-31-23-09-45.wav_chan0.xml,0,0,0.0
11-Sep-07 00:00:00,shell-9B612260.A27-B20..1189184940.2007-09-07-17-09-00.wav_chan0.xml,3,15,116.60179138183594,51.5,62.0,72.0,25.5,87.5,26.0,191.0,279.0,87.61888885498047,495.0285949707031,36.0,117.5,249.5,495.33612060546875,73.5,159.5,51.39313507080078,61.5,73.0,205.0,585.0,117.0,277.0,87.36799621582031,249.0,292.5,278.0,88.0,102.5,132.0,161.0,278.5,58.560401916503906,190.5,219.5,337.0,29.5,454.0,981.0,73.24079132080078,877.0,161.11569213867188,454.5
13-Aug-07 04:39:27,shell-9B611030.A27-B20..1186696107.2007-08-09-21-48-27.wav_chan0.xml,0,0,0.0
30-Aug-07 10:51:08,shell-9B611767.A27-B20..1188187208.2007-08-27-04-00-08.wav_chan0.xml,0,0,0.0
05-Aug-07 06:10:21,shell-9B610691.A27-B20..1186010361.2007-08-01-23-19-21.wav_chan0.xml,0,0,0.0
11-Aug-07 15:34:10,shell-9B610964.A27-B20..1186562590.2007-08-08-08-43-10.wav_chan0.xml,1,1,75.94273376464844,60.5
20-Aug-07 11:59:20,shell-9B611342.A27-B20..1187327300.2007-08-17-05-08-20.wav_chan0.xml,2,2,85.7916488647461,60.5,45.0,45.5
31-Aug-07 17:12:30,shell-9B611821.A27-B20..1188296490.2007-08-28-10-21-30.wav_chan0.xml,2,2,78.94234466552734,214.0,320.5
26-Jul-07 12:27:02,shell-9B610275.A27-B20..1185168962.2007-07-23-05-36-02.wav_chan0.xml,0,0,0.0
09-Sep-07 06:23:48,shell-9B612186.A27-B20..1189035168.2007-09-05-23-32-48.wav_chan0.xml,0,0,0.0
31-Jul-07 03:41:21,shell-9B610473.A27-B20..1185569421.2007-07-27-20-50-21.wav_chan0.xml,1,1,80.12371063232422,57.0
22-Aug-07 01:38:25,shell-9B611409.A27-B20..1187462845.2007-08-18-18-47-25.wav_chan0.xml,3,6,73.63008117675781,74.5,104.5,119.5,211.5,570.5,211.0,299.0,181.5,89.5
14-Aug-07 02:34:33,shell-9B611069.A27-B20..1186775013.2007-08-10-19-43-33.wav_chan0.xml,3,5,82.58097839355469,86.5,104.0,458.0,65.5,229.0,60.0,96.5,87.0,104.5,24.0,75.0
15-Aug-07 13:24:57,shell-9B611131.A27-B20..1186900437.2007-08-12-06-33-57.wav_chan0.xml,3,7,78.8953857421875,75.5,105.5,120.5,165.5,181.0,45.0,181.5,60.0,728.5,49.5,721.0,720.5,405.0,894.0
07-Aug-07 01:26:16,shell-9B610768.A27-B20..1186166116.2007-08-03-18-35-16.wav_chan0.xml,0,0,0.0
31-Aug-07 14:23:45,shell-9B611816.A27-B20..1188286365.2007-08-28-07-32-45.wav_chan0.xml,3,5,92.46943664550781,44.5,59.0,103.5,133.0,74.0,88.5
24-Jul-07 13:49:24,shell-9B610192.A27-B20..1185001104.2007-07-21-06-58-24.wav_chan0.xml,0,0,0.0
06-Aug-07 14:12:03,shell-9B610748.A27-B20..1186125663.2007-08-03-07-21-03.wav_chan0.xml,1,1,78.7728042602539,33.5
28-Jul-07 00:24:16,shell-9B610339.A27-B20..1185298396.2007-07-24-17-33-16.wav_chan0.xml,0,0,0.0
11-Aug-07 23:26:13,shell-9B610978.A27-B20..1186590913.2007-08-08-16-35-13.wav_chan0.xml,0,0,0.0
19-Aug-07 01:08:46,shell-9B611280.A27-B20..1187201866.2007-08-15-18-17-46.wav_chan0.xml,1,1,82.8629150390625,60.5
11-Aug-07 18:22:48,shell-9B610969.A27-B20..1186572708.2007-08-08-11-31-48.wav_chan0.xml,2,2,73.07144165039062,61.0,181.5
09-Aug-07 07:22:45,shell-9B610864.A27-B20..1186360305.2007-08-06-00-31-45.wav_chan0.xml,2,3,78.63935089111328,59.0,70.5,102.5,59.5,52.0,51.5
30-Jul-07 13:38:38,shell-9B610448.A27-B20..1185518858.2007-07-27-06-47-38.wav_chan0.xml,0,0,0.0
16-Aug-07 16:57:06,shell-9B611180.A27-B20..1186999566.2007-08-13-10-06-06.wav_chan0.xml,3,5,81.3315658569336,60.16064453125,80.5,105.5,90.5,570.5,60.0,105.0
07-Sep-07 12:13:55,shell-9B612111.A27-B20..1188883375.2007-09-04-05-22-55.wav_chan0.xml,0,0,0.0
31-Jul-07 23:54:57,shell-9B610509.A27-B20..1185642237.2007-07-28-17-03-57.wav_chan0.xml,0,0,0.0
10-Aug-07 08:06:17,shell-9B610908.A27-B20..1186449317.2007-08-07-01-15-17.wav_chan0.xml,3,4,80.84603881835938,121.0,181.5,59.5,120.5,182.0,66.0,65.5,75.5
15-Aug-07 12:17:27,shell-9B611129.A27-B20..1186896387.2007-08-12-05-26-27.wav_chan0.xml,3,10,79.59471130371094,75.0,105.0,105.5,35.0,194.5,75.5,181.5,49.5,262.0,283.5,890.5,147.0,173.0,261.5,74.0,98.5,136.0,172.5,272.0,282.5,408.0,397.0,407.5,120.5,418.5,60.0
29-Aug-07 05:37:26,shell-9B611715.A27-B20..1188081986.2007-08-25-22-46-26.wav_chan0.xml,0,0,0.0
15-Aug-07 19:35:41,shell-9B611142.A27-B20..1186922681.2007-08-12-12-44-41.wav_chan0.xml,0,0,0.0
30-Aug-07 19:50:45,shell-9B611783.A27-B20..1188219585.2007-08-27-12-59-45.wav_chan0.xml,3,4,80.98184204101562,45.5,60.5,318.0,333.0,104.5,89.5
14-Aug-07 12:07:43,shell-9B611086.A27-B20..1186809403.2007-08-11-05-16-43.wav_chan0.xml,3,5,81.00187683105469,75.0,75.5,37.5,25.5,152.5,114.5,127.0
02-Sep-07 09:40:40,shell-9B611893.A27-B20..1188442180.2007-08-30-02-49-40.wav_chan0.xml,0,0,0.0
29-Aug-07 10:41:07,shell-9B611724.A27-B20..1188100207.2007-08-26-03-50-07.wav_chan0.xml,0,0,0.0
07-Sep-07 07:10:15,shell-9B612102.A27-B20..1188865155.2007-09-04-00-19-15.wav_chan0.xml,0,0,0.0
08-Sep-07 22:31:36,shell-9B612172.A27-B20..1189006836.2007-09-05-15-40-36.wav_chan0.xml,0,0,0.0
05-Aug-07 16:17:08,shell-9B610709.A27-B20..1186046768.2007-08-02-09-26-08.wav_chan0.xml,0,0,0.0
11-Aug-07 17:49:03,shell-9B610968.A27-B20..1186570683.2007-08-08-10-58-03.wav_chan0.xml,2,2,74.9034194946289,60.5,271.0
24-Jul-07 20:00:11,shell-9B610203.A27-B20..1185023351.2007-07-21-13-09-11.wav_chan0.xml,0,0,0.0
18-Aug-07 19:31:30,shell-9B611270.A27-B20..1187181630.2007-08-15-12-40-30.wav_chan0.xml,2,2,84.18594360351562,60.5,104.5
07-Sep-07 19:32:31,shell-9B612124.A27-B20..1188909691.2007-09-04-12-41-31.wav_chan0.xml,0,0,0.0
04-Aug-07 07:08:14,shell-9B610650.A27-B20..1185927434.2007-08-01-00-17-14.wav_chan0.xml,0,0,0.0
07-Sep-07 05:29:04,shell-9B612099.A27-B20..1188859084.2007-09-03-22-38-04.wav_chan0.xml,0,0,0.0
08-Sep-07 19:09:04,shell-9B612166.A27-B20..1188994684.2007-09-05-12-18-04.wav_chan0.xml,1,1,89.35635375976562,52.5
08-Aug-07 10:35:22,shell-9B610827.A27-B20..1186285462.2007-08-05-03-44-22.wav_chan0.xml,0,0,0.0
06-Aug-07 10:15:56,shell-9B610741.A27-B20..1186111496.2007-08-03-03-24-56.wav_chan0.xml,2,2,76.59302520751953,59.5,101.0,84.5
25-Aug-07 15:04:05,shell-9B611561.A27-B20..1187770385.2007-08-22-08-13-05.wav_chan0.xml,0,0,0.0
29-Jul-07 10:40:35,shell-9B610400.A27-B20..1185421775.2007-07-26-03-49-35.wav_chan0.xml,0,0,0.0
30-Aug-07 08:02:32,shell-9B611762.A27-B20..1188177092.2007-08-27-01-11-32.wav_chan0.xml,0,0,0.0
20-Aug-07 11:25:38,shell-9B611341.A27-B20..1187325278.2007-08-17-04-34-38.wav_chan0.xml,2,2,86.45061492919922,45.5,60.5,45.0,60.0
09-Aug-07 07:56:27,shell-9B610865.A27-B20..1186362327.2007-08-06-01-05-27.wav_chan0.xml,2,2,78.89691162109375,59.0,26.0,44.0,70.5,121.0,72.5,36.5
11-Aug-07 07:08:26,shell-9B610949.A27-B20..1186532246.2007-08-08-00-17-26.wav_chan0.xml,2,3,83.14160919189453,75.5,149.5,27.5,60.5
26-Jul-07 14:41:50,shell-9B610279.A27-B20..1185177050.2007-07-23-07-50-50.wav_chan0.xml,0,0,0.0
10-Sep-07 12:45:23,shell-9B612240.A27-B20..1189144463.2007-09-07-05-54-23.wav_chan0.xml,1,1,78.9664535522461,97.0
24-Jul-07 11:34:35,shell-9B610188.A27-B20..1184993015.2007-07-21-04-43-35.wav_chan0.xml,0,0,0.0
10-Aug-07 17:39:25,shell-9B610925.A27-B20..1186483705.2007-08-07-10-48-25.wav_chan0.xml,2,2,80.6279525756836,75.5,60.5,75.0,60.0
10-Sep-07 13:19:06,shell-9B612241.A27-B20..1189146486.2007-09-07-06-28-06.wav_chan0.xml,0,0,0.0
04-Sep-07 00:28:03,shell-9B611962.A27-B20..1188581823.2007-08-31-17-37-03.wav_chan0.xml,0,0,0.0
03-Aug-07 06:24:58,shell-9B610606.A27-B20..1185838438.2007-07-30-23-33-58.wav_chan0.xml,0,0,0.0
11-Aug-07 03:12:33,shell-9B610942.A27-B20..1186518093.2007-08-07-20-21-33.wav_chan0.xml,2,2,84.00054168701172,60.5,75.5,60.0
01-Aug-07 13:24:00,shell-9B610533.A27-B20..1185690780.2007-07-29-06-33-00.wav_chan0.xml,0,0,0.0
02-Sep-07 05:44:43,shell-9B611886.A27-B20..1188428023.2007-08-29-22-53-43.wav_chan0.xml,0,0,0.0
14-Aug-07 23:21:58,shell-9B611106.A27-B20..1186849858.2007-08-11-16-30-58.wav_chan0.xml,3,4,80.31388092041016,75.5,181.5,166.0,105.5,165.5,150.5,165.60374450683594
22-Aug-07 13:26:28,shell-9B611430.A27-B20..1187505328.2007-08-19-06-35-28.wav_chan0.xml,2,3,75.4498519897461,70.5,570.5,62.5
02-Aug-07 20:18:12,shell-9B610588.A27-B20..1185802032.2007-07-30-13-27-12.wav_chan0.xml,1,1,84.75048065185547,37.0,37.5
17-Aug-07 03:03:58,shell-9B611198.A27-B20..1187035978.2007-08-13-20-12-58.wav_chan0.xml,3,4,87.00137329101562,60.5,105.0,570.5,60.0,105.5,60.2097282409668,271.0,90.5,60.314064025878906,96.5
08-Aug-07 12:16:30,shell-9B610830.A27-B20..1186291530.2007-08-05-05-25-30.wav_chan0.xml,0,0,0.0
24-Jul-07 04:50:05,shell-9B610176.A27-B20..1184968745.2007-07-20-21-59-05.wav_chan0.xml,0,0,0.0
01-Sep-07 22:26:13,shell-9B611873.A27-B20..1188401713.2007-08-29-15-35-13.wav_chan0.xml,0,0,0.0
05-Sep-07 22:33:55,shell-9B612044.A27-B20..1188747775.2007-09-02-15-42-55.wav_chan0.xml,0,0,0.0
06-Aug-07 09:08:32,shell-9B610739.A27-B20..1186107452.2007-08-03-02-17-32.wav_chan0.xml,2,2,79.2684555053711,59.5,73.0,164.0
16-Aug-07 15:15:51,shell-9B611177.A27-B20..1186993491.2007-08-13-08-24-51.wav_chan0.xml,3,6,82.65467071533203,60.0,75.0,181.5,60.13187789916992,80.5,570.5,81.0,301.0,301.5,271.0,270.0
30-Aug-07 06:55:08,shell-9B611760.A27-B20..1188173048.2007-08-27-00-04-08.wav_chan0.xml,0,0,0.0
18-Aug-07 05:28:42,shell-9B611245.A27-B20..1187131062.2007-08-14-22-37-42.wav_chan0.xml,2,2,82.7094955444336,60.4034423828125,75.5
27-Jul-07 23:50:35,shell-9B610338.A27-B20..1185296375.2007-07-24-16-59-35.wav_chan0.xml,0,0,0.0
01-Aug-07 22:57:04,shell-9B610550.A27-B20..1185725164.2007-07-29-16-06-04.wav_chan0.xml,0,0,0.0
27-Aug-07 03:02:20,shell-9B611625.A27-B20..1187899880.2007-08-23-20-11-20.wav_chan0.xml,0,0,0.0
31-Aug-07 05:57:53,shell-9B611801.A27-B20..1188256013.2007-08-27-23-06-53.wav_chan0.xml,3,4,80.01404571533203,45.0,115.5,154.0,67.5,90.5,104.5,90.0
26-Jul-07 16:56:44,shell-9B610283.A27-B20..1185185144.2007-07-23-10-05-44.wav_chan0.xml,0,0,0.0
24-Aug-07 04:13:18,shell-9B611499.A27-B20..1187644938.2007-08-20-21-22-18.wav_chan0.xml,0,0,0.0
21-Aug-07 03:09:40,shell-9B611369.A27-B20..1187381920.2007-08-17-20-18-40.wav_chan0.xml,1,1,84.37855529785156,60.0,45.0
22-Aug-07 15:41:27,shell-9B611434.A27-B20..1187513427.2007-08-19-08-50-27.wav_chan0.xml,1,1,71.08928680419922,70.5
03-Aug-07 21:01:22,shell-9B610632.A27-B20..1185891022.2007-07-31-14-10-22.wav_chan0.xml,0,0,0.0
13-Aug-07 05:46:55,shell-9B611032.A27-B20..1186700155.2007-08-09-22-55-55.wav_chan0.xml,0,0,0.0
10-Sep-07 16:41:27,shell-9B612247.A27-B20..1189158627.2007-09-07-09-50-27.wav_chan0.xml,0,0,0.0
10-Sep-07 20:37:44,shell-9B612254.A27-B20..1189172804.2007-09-07-13-46-44.wav_chan0.xml,0,0,0.0
26-Aug-07 16:55:17,shell-9B611607.A27-B20..1187863457.2007-08-23-10-04-17.wav_chan0.xml,0,0,0.0
23-Aug-07 23:09:44,shell-9B611490.A27-B20..1187626724.2007-08-20-16-18-44.wav_chan0.xml,2,3,72.29180145263672,120.0,180.5,570.5,180.0,120.5,181.0,121.0,181.5
31-Aug-07 07:05:24,shell-9B611803.A27-B20..1188260064.2007-08-28-00-14-24.wav_chan0.xml,2,2,72.20258331298828,115.5,90.5,90.0
15-Aug-07 20:09:25,shell-9B611143.A27-B20..1186924705.2007-08-12-13-18-25.wav_chan0.xml,0,0,0.0
08-Aug-07 15:38:41,shell-9B610836.A27-B20..1186303661.2007-08-05-08-47-41.wav_chan0.xml,3,6,78.25399780273438,46.5,52.5,137.0,322.5,164.0,35.0,150.5,234.5,105.0,136.5
25-Jul-07 11:43:56,shell-9B610231.A27-B20..1185079976.2007-07-22-04-52-56.wav_chan0.xml,0,0,0.0
04-Sep-07 15:04:53,shell-9B611988.A27-B20..1188634433.2007-09-01-08-13-53.wav_chan0.xml,0,0,0.0
17-Aug-07 09:48:33,shell-9B611210.A27-B20..1187060253.2007-08-14-02-57-33.wav_chan0.xml,3,4,81.599365234375,60.0,75.0,60.1024169921875,84.5,105.5,60.5
10-Sep-07 21:11:26,shell-9B612255.A27-B20..1189174826.2007-09-07-14-20-26.wav_chan0.xml,0,0,0.0
10-Aug-07 07:32:33,shell-9B610907.A27-B20..1186447293.2007-08-07-00-41-33.wav_chan0.xml,2,2,84.40039825439453,75.5,181.0
06-Sep-07 00:48:51,shell-9B612048.A27-B20..1188755871.2007-09-02-17-57-51.wav_chan0.xml,0,0,0.0
23-Aug-07 20:54:56,shell-9B611486.A27-B20..1187618636.2007-08-20-14-03-56.wav_chan0.xml,2,3,70.65560913085938,120.5,180.5,570.5,105.5
16-Aug-07 04:01:26,shell-9B611157.A27-B20..1186953026.2007-08-12-21-10-26.wav_chan0.xml,2,3,75.30401611328125,75.0,180.5,120.5,165.5,110.0
27-Jul-07 15:24:56,shell-9B610323.A27-B20..1185266036.2007-07-24-08-33-56.wav_chan0.xml,0,0,0.0
01-Sep-07 07:15:30,shell-9B611846.A27-B20..1188347070.2007-08-29-00-24-30.wav_chan0.xml,0,0,0.0
08-Aug-07 20:08:32,shell-9B610844.A27-B20..1186319852.2007-08-05-13-17-32.wav_chan0.xml,0,0,0.0
21-Aug-07 18:53:43,shell-9B611397.A27-B20..1187438563.2007-08-18-12-02-43.wav_chan0.xml,3,6,80.66091918945312,45.5,45.0,60.0,74.5,119.5,89.5,104.5,75.0,90.5,45.375022888183594,89.657958984375,104.0,60.5,119.0
23-Aug-07 08:33:00,shell-9B611464.A27-B20..1187574120.2007-08-20-01-42-00.wav_chan0.xml,2,2,70.54496002197266,75.5,570.5
12-Aug-07 12:21:40,shell-9B611001.A27-B20..1186637440.2007-08-09-05-30-40.wav_chan0.xml,3,4,84.21469116210938,53.0,1046.0,30.0,45.0,529.0,370.4305114746094,397.5,1044.5,370.0,1044.0,356.5,369.8241271972656,369.5
02-Sep-07 02:56:02,shell-9B611881.A27-B20..1188417902.2007-08-29-20-05-02.wav_chan0.xml,0,0,0.0
18-Aug-07 23:27:41,shell-9B611277.A27-B20..1187195801.2007-08-15-16-36-41.wav_chan0.xml,1,1,84.0396499633789,60.5
08-Sep-07 06:47:02,shell-9B612144.A27-B20..1188950162.2007-09-04-23-56-02.wav_chan0.xml,0,0,0.0
15-Aug-07 17:20:52,shell-9B611138.A27-B20..1186914592.2007-08-12-10-29-52.wav_chan0.xml,0,0,0.0
29-Aug-07 05:03:44,shell-9B611714.A27-B20..1188079964.2007-08-25-22-12-44.wav_chan0.xml,0,0,0.0
14-Aug-07 08:45:20,shell-9B611080.A27-B20..1186797260.2007-08-11-01-54-20.wav_chan0.xml,3,4,79.35382080078125,86.5,104.0,170.5,60.0,87.0,104.5,104.64183807373047,104.82825469970703,105.0,75.5,24.0,68.5,59.5,120.5,90.0
09-Sep-07 05:16:16,shell-9B612184.A27-B20..1189031116.2007-09-05-22-25-16.wav_chan0.xml,0,0,0.0
01-Sep-07 20:45:06,shell-9B611870.A27-B20..1188395646.2007-08-29-13-54-06.wav_chan0.xml,0,0,0.0
01-Aug-07 03:50:55,shell-9B610516.A27-B20..1185656395.2007-07-28-20-59-55.wav_chan0.xml,0,0,0.0
28-Jul-07 16:08:12,shell-9B610367.A27-B20..1185355032.2007-07-25-09-17-12.wav_chan0.xml,0,0,0.0
31-Jul-07 02:00:11,shell-9B610470.A27-B20..1185563351.2007-07-27-19-09-11.wav_chan0.xml,0,0,0.0
08-Sep-07 17:27:53,shell-9B612163.A27-B20..1188988613.2007-09-05-10-36-53.wav_chan0.xml,2,2,90.25109100341797,53.0,33.0
27-Aug-07 05:51:00,shell-9B611630.A27-B20..1187910000.2007-08-23-23-00-00.wav_chan0.xml,0,0,0.0
23-Aug-07 02:55:53,shell-9B611454.A27-B20..1187553893.2007-08-19-20-04-53.wav_chan0.xml,2,3,70.56925964355469,136.0,181.0,570.5
07-Aug-07 08:44:35,shell-9B610781.A27-B20..1186192415.2007-08-04-01-53-35.wav_chan0.xml,3,5,78.49175262451172,52.5,58.5,64.5,571.5,47.0,46.5,95.5
25-Aug-07 16:45:21,shell-9B611564.A27-B20..1187776461.2007-08-22-09-54-21.wav_chan0.xml,1,1,71.23312377929688,77.0
13-Aug-07 23:45:52,shell-9B611064.A27-B20..1186764892.2007-08-10-16-54-52.wav_chan0.xml,3,4,82.85948181152344,65.5,75.5,120.5,96.5,229.0,105.5,228.5,24.0,63.5,65.0
31-Jul-07 22:47:29,shell-9B610507.A27-B20..1185638189.2007-07-28-15-56-29.wav_chan0.xml,1,1,71.38184356689453,138.0
04-Aug-07 04:53:18,shell-9B610646.A27-B20..1185919338.2007-07-31-22-02-18.wav_chan0.xml,0,0,0.0
06-Sep-07 12:03:24,shell-9B612068.A27-B20..1188796344.2007-09-03-05-12-24.wav_chan0.xml,0,0,0.0
28-Jul-07 21:11:30,shell-9B610376.A27-B20..1185373230.2007-07-25-14-20-30.wav_chan0.xml,0,0,0.0
06-Sep-07 05:52:25,shell-9B612057.A27-B20..1188774085.2007-09-02-23-01-25.wav_chan0.xml,0,0,0.0
31-Jul-07 14:21:54,shell-9B610492.A27-B20..1185607854.2007-07-28-07-30-54.wav_chan0.xml,0,0,0.0
26-Aug-07 18:02:47,shell-9B611609.A27-B20..1187867507.2007-08-23-11-11-47.wav_chan0.xml,1,1,79.14218139648438,25.5
06-Sep-07 19:55:39,shell-9B612082.A27-B20..1188824679.2007-09-03-13-04-39.wav_chan0.xml,0,0,0.0
05-Aug-07 10:40:08,shell-9B610699.A27-B20..1186026548.2007-08-02-03-49-08.wav_chan0.xml,0,0,0.0
05-Sep-07 18:03:54,shell-9B612036.A27-B20..1188731574.2007-09-02-11-12-54.wav_chan0.xml,0,0,0.0
18-Aug-07 20:05:14,shell-9B611271.A27-B20..1187183654.2007-08-15-13-14-14.wav_chan0.xml,1,1,82.98710632324219,60.5
09-Sep-07 05:50:02,shell-9B612185.A27-B20..1189033142.2007-09-05-22-59-02.wav_chan0.xml,0,0,0.0
02-Sep-07 20:21:31,shell-9B611912.A27-B20..1188480631.2007-08-30-13-30-31.wav_chan0.xml,0,0,0.0
15-Aug-07 08:55:08,shell-9B611123.A27-B20..1186884248.2007-08-12-02-04-08.wav_chan0.xml,0,0,0.0
28-Jul-07 22:18:59,shell-9B610378.A27-B20..1185377279.2007-07-25-15-27-59.wav_chan0.xml,0,0,0.0
20-Aug-07 14:47:50,shell-9B611347.A27-B20..1187337410.2007-08-17-07-56-50.wav_chan0.xml,1,1,84.53507995605469,60.5,75.5,45.0
04-Aug-07 14:26:24,shell-9B610663.A27-B20..1185953724.2007-08-01-07-35-24.wav_chan0.xml,3,2,96.1937484741211,88.55027770996094,81.5,88.76799011230469,88.89291381835938,89.0,89.35972595214844,134.0,104.0,89.47602081298828,74.5,104.5,52.5,89.59342193603516
15-Aug-07 10:02:32,shell-9B611125.A27-B20..1186888292.2007-08-12-03-11-32.wav_chan0.xml,0,0,0.0
07-Aug-07 21:06:10,shell-9B610803.A27-B20..1186236910.2007-08-04-14-15-10.wav_chan0.xml,2,2,84.1906509399414,18.632335662841797,37.0,18.5,36.5,36.68470001220703
04-Sep-07 08:53:57,shell-9B611977.A27-B20..1188612177.2007-09-01-02-02-57.wav_chan0.xml,2,2,83.55664825439453,67.0,40.0,16.5
06-Sep-07 08:07:25,shell-9B612061.A27-B20..1188782185.2007-09-03-01-16-25.wav_chan0.xml,1,1,79.6980209350586,62.5
29-Jul-07 16:51:24,shell-9B610411.A27-B20..1185444024.2007-07-26-10-00-24.wav_chan0.xml,0,0,0.0
28-Aug-07 11:04:33,shell-9B611682.A27-B20..1188015213.2007-08-25-04-13-33.wav_chan0.xml,0,0,0.0
02-Aug-07 03:26:52,shell-9B610558.A27-B20..1185741352.2007-07-29-20-35-52.wav_chan0.xml,1,1,80.06752014160156,58.5,58.0
31-Aug-07 22:15:53,shell-9B611830.A27-B20..1188314693.2007-08-28-15-24-53.wav_chan0.xml,2,2,83.8318862915039,44.0,58.5,59.0
11-Aug-07 13:53:05,shell-9B610961.A27-B20..1186556525.2007-08-08-07-02-05.wav_chan0.xml,2,3,75.67042541503906,28.0,831.0,501.5,474.0,271.0
30-Jul-07 17:34:32,shell-9B610455.A27-B20..1185533012.2007-07-27-10-43-32.wav_chan0.xml,0,0,0.0
08-Aug-07 03:17:05,shell-9B610814.A27-B20..1186259165.2007-08-04-20-26-05.wav_chan0.xml,0,0,0.0
06-Aug-07 10:49:38,shell-9B610742.A27-B20..1186113518.2007-08-03-03-58-38.wav_chan0.xml,1,1,78.95320129394531,59.0,90.0
